,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,총포괄손익 변화율,자본총계 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,GDP 변화율,비유동부채 변화율,매출액 변화율,Label,Code
34,Hite_Jinro,2016,Q1,생활소비재,0.0,0.02439465910512484,0.02439465910512484,0.03751719158153222,0.02439465910512484,0.02439465910512484,0.14283658413234124,-0.0038272110826311767,-0.07972263992679673,0.7875491240816817,0.2129300588806049,000080
34,CJ_Corp,2016,Q1,생활소비재,0.0,0.024349174606958623,0.024349174606958846,0.0001242599386843679,0.024349174606958623,0.024349174606958734,0.0007255670168015982,-0.0038272110826311767,-0.0011539542745053755,0.4765896394266991,-0.2375133813102118,001040
34,Daesang,2016,Q1,생활소비재,0.0,0.024367186176367572,0.024367186176367683,-0.009960775872046801,0.024367186176367572,0.024367186176367572,-0.017421025547783797,-0.0038272110826311767,-0.3065040728472739,0.7293425614967709,-0.1280324838053197,001680
34,Orion_Corp,2016,Q1,생활소비재,0.0,0.0,0.024372104942373074,0.03491479220056504,0.024372104942372963,0.0,0.0486670575465713,-0.0038272110826311767,0.15696619219238073,0.7542702563119487,-0.2326318191442512,001800
34,AmoreG,2016,Q1,생활소비재,0.0,0.02436212829035278,0.024362128290353002,-0.010693770242666378,0.02436212829035278,0.02436212829035278,-0.01672717769163734,-0.0038272110826311767,-0.015705926833479822,-2.301838058032373,-0.027406447035313072,002790
34,Namyang_Dairy_Products,2016,Q1,생활소비재,0.0,0.02438353665839521,0.02438353665839499,-0.0030089607575027877,0.0243835366583951,0.02438353665839521,-0.0030094677168606143,-0.0038272110826311767,-0.08778523140518835,0.7640961350617557,0.09810699538563405,003920
34,Nongshim,2016,Q1,생활소비재,0.0,0.024361446521222185,0.024361446521222185,-0.07407854578981166,0.024361446521222185,0.024361446521222074,-0.07763551765089205,-0.0038272110826311767,-0.0472818448848622,0.7455429297746425,-0.12141102375321756,004370
34,Binggrae,2016,Q1,생활소비재,0.0,0.0,0.024382281162373953,0.01822302719825586,0.024382281162373953,0.0,0.8195465855092996,-0.0038272110826311767,-0.09994805581988464,0.7904747197257899,-0.0068250534647624275,005180
34,Lotte_Chilsung_Beverage,2016,Q1,생활소비재,0.0,0.024370578412196364,0.024370578412196586,-0.0104555465209617,0.024370578412196475,0.024370578412196475,-0.008610675607727769,-0.0038272110826311767,0.0746480990131112,0.7632764518514848,-0.20767275279756087,005300
34,Hyundai_Green_Food,2016,Q1,생활소비재,0.0,0.024380715320690527,0.024380715320690416,-0.035685553969228456,0.024380715320690527,0.024380715320690638,-0.03013673746034895,-0.0038272110826311767,-0.08448443792012084,0.7245226634801425,-0.23719744362312647,005440
34,SPC_Samlip,2016,Q1,생활소비재,0.0,0.0,0.02438648312115632,0.009959274764067438,0.024386483121156433,0.0,0.013710955167176131,-0.0038272110826311767,-0.06026523736485334,0.7513390535754894,-0.2534530717606884,005610
34,Crown_Confectionery,2016,Q1,생활소비재,0.0,0.0,0.02437723941429515,-0.0069654348173344705,0.024377239414295038,0.0,-0.007345332191925902,-0.0038272110826311767,-0.01793515323212791,0.7369974551722236,-0.07088712990824304,005740
34,GS_Retail,2016,Q1,생활소비재,0.0,0.02467984683231228,0.02467984683231217,0.02405675437638255,0.02467984683231239,0.02467984683231228,0.02467984683231228,-0.0038272110826311767,-0.00876846528346964,0.7418784828872695,-0.1574935372703996,007070
34,Ottogi,2016,Q1,생활소비재,0.0,0.024394416009137165,0.024394416009137165,-0.023785400111086874,0.024394416009137276,0.024394416009137165,-0.024285956279546328,-0.0038272110826311767,-0.03997772476243289,0.7270288323207548,-0.3075720189176102,007310
34,Korea_Electric_Power_Corporation_(KEPCO),2016,Q1,생활소비재,0.0,0.09077556532146513,0.15581447949673377,0.018112753323682784,-0.005480464405680063,0.08775924121628387,0.027924082975037123,-0.0038272110826311767,0.047823939472276256,0.7340957368766374,0.17418351762834547,015760
34,KT&G,2016,Q1,생활소비재,0.0,0.02428452087314814,0.02428452087314803,0.018083698788288416,0.02428452087314803,0.02428452087314792,0.732161079414392,-0.0038272110826311767,-0.09319289238427997,0.7514835917804543,0.03027901893342762,033780
34,Muhak,2016,Q1,생활소비재,0.0,0.0,0.02437749898297803,0.00022674475052208987,0.02437749898297803,0.02437749898297792,0.0009394126337783915,-0.0038272110826311767,-0.0,0.775626375667578,-0.07117986700821695,033920
34,Korea_Gas_Corporation,2016,Q1,생활소비재,0.0,0.03511258737924505,0.44197658886476743,-0.06599256397816022,0.019829821999940878,0.09173677686462,-0.09867394930916018,-0.0038272110826311767,-0.0003683647685075453,0.7012672604656143,0.020400918891393147,036460
34,Farmsco,2016,Q1,생활소비재,0.0,0.02438258325683129,0.024382583256831403,-0.04483409560502394,0.024382583256831403,0.02438258325683129,-0.07390775549282314,-0.0038272110826311767,0.06360324355930347,0.7522758726239486,-0.30691639434894213,036580
34,Dongwon_F&B,2016,Q1,생활소비재,0.0,0.024381301267468847,0.024381301267468847,-0.012412069202469622,0.024381301267468847,0.024381301267468847,0.024381301267468958,-0.0038272110826311767,-0.02787103277774916,0.7137868973953861,-0.16195460754813745,049770
34,LG_Household & Health Care,2016,Q1,생활소비재,0.0,0.02442158008587625,0.024421580085876138,-0.05387657915646216,0.024421580085876027,0.02442158008587625,-0.05817019039990079,-0.0038272110826311767,-0.008947058136220987,0.6887979950813337,-0.11348678972599807,051900
34,Able_C&C,2016,Q1,생활소비재,0.0,0.024377998366509668,0.024377998366509668,0.005888541690312388,0.024377998366509557,0.024377998366509668,0.013638834329009919,-0.0038272110826311767,-0.09933591720305834,0.75017407489021,0.2468963759354,078520
34,Amorepacific,2016,Q1,생활소비재,0.0,0.02427117616703578,0.02427117616703578,-0.041814552124921134,0.02427117616703578,0.02427117616703589,-0.05399637453797501,-0.0038272110826311767,-0.08270163098859373,0.6940076010743368,-0.0960879875540608,090430
34,CJ_CheilJedang,2016,Q1,생활소비재,0.0,0.024114690270194417,0.024114690270194528,-0.02611266006973323,0.024114690270194417,0.02411469027019464,-0.03116588553828148,-0.0038272110826311767,-0.321121610735174,0.7306747045118991,-0.10074662209221341,097950
34,Lock_&_Lock,2016,Q1,생활소비재,0.0,0.024375829946772787,0.024375829946772676,-0.028136267389088365,0.024375829946772676,0.024375829946772676,-0.06882637093248967,-0.0038272110826311767,-0.1374871319709421,0.7191740764254035,0.13933401006389046,115390
34,Emart,2016,Q1,생활소비재,0.0,0.024712182294787777,0.024712182294787777,-0.024597328057033963,0.024712182294787666,0.024712182294787777,-0.06577428145888886,-0.0038272110826311767,0.05326128740583613,0.7385875440750628,-0.0988418601874515,139480
34,Samyang_Foods,2016,Q1,생활소비재,0.0,0.0,0.02430320001776931,-0.6479826241222943,0.02430320001776931,0.0,0.02430320001776931,-0.0038272110826311767,-0.18074352957970152,0.6639978797891758,-0.09440836265050569,145990
34,KOLMAR_Korea,2016,Q1,생활소비재,0.0,0.0243772563542769,0.02437725635427701,-0.041126222557430925,0.02437725635427701,0.0243772563542769,-0.10391383646535557,-0.0038272110826311767,-0.12761047692628003,0.7146693508332288,-0.17162381507466956,161890
34,COSMAX,2016,Q1,생활소비재,0.0,0.024377394767364002,0.02437739476736378,-0.0035164835257601723,0.02437739476736389,0.02437739476736378,-0.009365309683642353,-0.0038272110826311767,-0.08029446444701538,0.6672543226306615,-0.34902525066536544,192820
