,0
K_특정 증권 등 소유 증감 수 변화율,0.06767300265435258
F_총포괄손익 변화율,0.05644154600274044
F_자본총계 변화율,0.05415126132215968
K_전체 주식 수 변화율,0.051831320921260506
K_특정 증권 등 소유 수 변화율,0.04309312675435548
F_이익잉여금 변화율,0.04275263538125932
M_GDP 변화율,0.042160429639833484
F_비유동부채 변화율,0.041825760364233674
F_매출액 변화율,0.039546738823345945
