,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,총포괄손익 변화율,자본총계 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,GDP 변화율,비유동부채 변화율,매출액 변화율,Label,Code
14,Hite_Jinro,2021,Q1,생활소비재,-0.3857845769560666,-0.07241854831704009,-0.07241854831703987,0.0026038112669686253,-0.0,-0.07241854831704009,0.009466151554164859,-0.015428372481669506,-0.027817243225708665,-0.03711054583482465,0.08779338705173555,000080
14,CJ_Corp,2021,Q1,생활소비재,-0.12989862404368988,-0.0722448588591158,-0.07224485885911602,0.004444363009906471,-0.0,-0.07224485885911602,0.007214015153665154,-0.015428372481669506,-123.34687381617577,-0.07224485885911602,-0.05045245468937586,001040
14,Daesang,2021,Q1,생활소비재,-0.26669930910589,-0.07231145822000196,-0.07231145822000196,-0.012272920409030386,-0.0,-0.07231145822000196,-0.011178549808208649,-0.015428372481669506,-0.04412311927989632,-0.10410747656968011,-0.10196971261908631,001680
14,Orion_Corp,2021,Q1,생활소비재,-0.170773852597417,0.0,-0.07229500737076355,0.00734864241045452,-0.0,0.0,0.17144698001206238,-0.015428372481669506,-0.025645294177804923,-2.8611977549904237,0.013974209359318424,001800
14,AmoreG,2021,Q1,생활소비재,-0.1205476429509175,-0.07229487884309349,-0.07229487884309349,-0.009338471383921298,-0.0,-0.07229487884309349,-0.015300913132181071,-0.015428372481669506,0.014029784058219308,-0.07229487884309349,0.1165781172910952,002790
14,Namyang_Dairy_Products,2021,Q1,생활소비재,-0.1503925587679416,-0.07230941525692725,-0.07230941525692747,0.010517469736314511,-0.0,-0.07230941525692747,0.010311117061419073,-0.015428372481669506,0.02134883209970595,-0.00847962584337747,-0.007955909184450848,003920
14,Nongshim,2021,Q1,생활소비재,-0.3078265170762418,-0.07227542247220864,-0.07227542247220842,0.002674479351832182,-0.0,-0.07227542247220864,0.0026145880376763353,-0.015428372481669506,0.003652539005622457,0.0053301848293318965,-0.12214362455385658,004370
14,Binggrae,2021,Q1,생활소비재,-0.30234410735607753,0.0,-0.07231653807825933,0.013356075448224258,-0.0,0.0,0.8387682230337139,-0.015428372481669506,-0.09785690971745198,-0.08236146725947924,-0.01284716785748937,005180
14,Lotte_Chilsung_Beverage,2021,Q1,생활소비재,-0.06488591337614444,-0.07223508930153755,-0.07223508930153733,0.0072242950546177465,-0.0,-0.07223508930153755,0.0063988115154335334,-0.015428372481669506,-0.19691470002619416,-0.055633926318725324,0.19249327094289614,005300
14,Hyundai_Green_Food,2021,Q1,생활소비재,-0.09200782216202738,-0.07232126466119904,-0.07232126466119904,-0.07423168875810027,-0.0,-0.07232126466119904,-0.05113421693232012,-0.015428372481669506,-0.19257846043024163,-0.0676264369234465,0.13608907996087183,005440
