,name,year,quarter,sector,Relative Return,당기순이익 변화율,금리 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,환율 변화율,Label,Code
11,경방,2022,Q1,경기소비재,0.11273574077530271,-0.3237428870330856,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.10140683498790896,000050
11,유한양행,2022,Q1,헬스케어,0.011350218745230758,1.4477424837399187,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.055315837352818226,000100
11,일동제약,2022,Q1,헬스케어,2.520681320410893,-0.6127495138021265,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.24931722124724742,000230
11,한국타이어월드와이드,2022,Q1,경기소비재,0.0625080874675382,3.4157939065646845,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.0035586961447989784,000240
11,기아차,2022,Q1,경기소비재,0.2489395792675664,-0.48756748380274795,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.0027198849947387763,000270
11,동아쏘시오홀딩스,2022,Q1,헬스케어,0.043360283530845124,-2.984031316576899,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.09800961785699948,000640
11,SK네트웍스,2022,Q1,경기소비재,0.09862704115316222,-1.78905125650393,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.03126594599346697,001740
11,넥센타이어,2022,Q1,경기소비재,0.10555340955375839,-0.10851693830880182,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.08251115125909117,002350
11,부광약품,2022,Q1,헬스케어,-0.12076654497997773,-0.343977372236691,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.04615921172427973,003000
11,일신방직,2022,Q1,경기소비재,0.10034451327086681,0.07553571158067651,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.06725522865893907,003200
11,영진약품,2022,Q1,헬스케어,-0.09475173631426428,-0.14911001477036645,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.16226462242994275,003520
11,쌍용차,2022,Q1,경기소비재,0.0,1.07873778307159,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.0,003620
11,한솔홀딩스,2022,Q1,경기소비재,0.09200862643828282,0.8356734325049806,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.058030002884545545,004150
11,신세계,2022,Q1,경기소비재,0.028396106334845624,-60.24385271973713,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.07825099103704836,004170
11,세방전지,2022,Q1,경기소비재,0.14686404731615066,0.20142248480337077,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.15669368268932943,004490
11,조광피혁,2022,Q1,경기소비재,-0.01145081172123865,-0.02835215557950832,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.008356960074220314,004700
11,현대차,2022,Q1,경기소비재,0.15673450009563625,-1.8127159799415744,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.08994147663214008,005380
11,에스엘,2022,Q1,경기소비재,0.2212145441058224,8.452469409097874,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.16443939250936632,005850
11,녹십자,2022,Q1,헬스케어,-0.04194085852683647,-0.9317126480943833,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.004640842324293175,006280
11,동아타이어,2022,Q1,경기소비재,0.18558112972490634,-0.775146030736199,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.1554113790056599,007340
11,일양약품,2022,Q1,헬스케어,-0.058726279543019,0.983425224420567,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.06814209831938839,007570
11,서연,2022,Q1,경기소비재,-0.04566495666202719,13.123383354502243,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.057714342080916504,007860
11,서흥,2022,Q1,헬스케어,-0.00807542499805411,0.7333877083297546,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.06490181462800876,008490
11,호텔신라,2022,Q1,경기소비재,-0.04484293689538075,0.03864214616661599,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.01096465727699817,008770
11,한샘,2022,Q1,경기소비재,-0.20863710411363448,-3.747699160728948,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,-0.13313077925435385,009240
11,광동제약,2022,Q1,헬스케어,-0.04210243108253543,-0.3280264570926945,0.14767324592997877,0.2602194672474454,0.09364288108448604,-0.09183673469387776,0.018637728474920623,0.04427132528247556,009290
