,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자기주식수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,Label,Code
21,Hite_Jinro,음식료·담배,2019,Q2,0.06796716946478015,0.027395834543206488,0.13948868985706075,-0.017241379310344973,-0.013293335100796,-0.058731052360248226,-0.05873105236024845,-0.058731052360248226,-0.058731052360248226,-0.058731052360248226,0.09735458226109642,000080
21,Daesang,음식료·담배,2019,Q2,0.08187892299699068,-0.037993593140147386,-0.12136375909017105,-0.017241379310344973,-0.013293335100796,-0.058807200902316614,-0.058807200902316614,0.0,-0.058807200902316614,-0.058807200902316614,-0.14135225053175787,001680
21,Namyang_Dairy_Products,음식료·담배,2019,Q2,-0.06746085377985511,-0.02090274259177849,-0.004318949214394019,-0.017241379310344973,-0.013293335100796,-0.0587893851448158,-0.058789385144815576,-0.0587893851448158,-0.0587893851448158,-0.0587893851448158,-0.08127510950924557,003920
21,Nongshim,음식료·담배,2019,Q2,0.17148626956866944,-0.0020358838456771,0.024879290280209188,-0.017241379310344973,-0.013293335100796,-0.05876138196843961,-0.05876138196843961,-0.05876138196843961,-0.05876138196843961,-0.05876138196843961,-0.17472496675237054,004370
21,Binggrae,음식료·담배,2019,Q2,-0.11401381036473776,-0.030860139889017812,0.057277602920850046,-0.017241379310344973,-0.013293335100796,0.0,-0.058795219800648724,-0.058795219800648724,-0.0587952198006485,0.0,0.016621676482723037,005180
21,Lotte_Chilsung_Beverage,음식료·담배,2019,Q2,0.2233293621463778,0.032208537087811906,0.17221327505256656,-0.017241379310344973,-0.013293335100796,-0.05873797817937687,-0.05873797817937665,-0.05873797817937687,-0.05873797817937687,-0.05873797817937665,-0.025093081341432434,005300
21,SPC_Samlip,음식료·담배,2019,Q2,0.07218964014537108,-0.03158374876688197,0.06973325152734289,-0.017241379310344973,-0.013293335100796,0.0,-0.05879329320974258,-0.0587932932097428,-0.0587932932097428,0.0,-0.3058863688217447,005610
21,Ottogi,음식료·담배,2019,Q2,0.02545620358226363,-0.009909373408116373,-0.005492687106615657,-0.017241379310344973,-0.013293335100796,-0.0587732029694501,-0.05877320296944988,-0.0587732029694501,-0.0587732029694501,0.0,-0.10712104963389031,007310
21,KT&G,음식료·담배,2019,Q2,-0.02000685768046041,-0.03947040549216285,-0.2913437010355051,-0.017241379310344973,-0.013293335100796,-0.05846543084941214,-0.05846543084941214,-0.05846543084941214,-0.05846543084941214,0.0,-0.05414770718686366,033780
21,Muhak,음식료·담배,2019,Q2,-0.10889819435502118,-0.001747451013309309,-0.12065034516271367,-0.017241379310344973,-0.013293335100796,0.0,-0.05879267304241709,-0.05879267304241709,-0.05879267304241709,0.0,-0.12271569121278386,033920
21,Farmsco,음식료·담배,2019,Q2,0.0020230704996507115,0.001250476899898878,0.36159218515577995,-0.017241379310344973,-0.013293335100796,-0.05879734992666541,-0.05879734992666541,-0.05879734992666541,-0.05879734992666541,0.0,-0.24334056378188781,036580
21,Dongwon_F&B,음식료·담배,2019,Q2,-0.1502023466233353,-0.007302232826709831,0.1191462348267025,-0.017241379310344973,-0.013293335100796,-0.05878733078265275,-0.05878733078265297,0.0,-0.05878733078265297,-0.05878733078265297,0.1052294218891409,049770
21,CJ_CheilJedang,음식료·담배,2019,Q2,-0.07255049351038792,-0.001631787401912499,-0.036599067867768786,-0.017241379310344973,-0.013293335100796,-0.05800590915422821,-0.05800590915422843,-0.05800590915422843,-0.05800590915422843,-0.05800590915422843,-0.08708365976495373,097950
21,Samyang_Foods,음식료·담배,2019,Q2,0.04203428794277477,-0.020406729521355693,0.001916626736942928,-0.017241379310344973,-0.013293335100796,0.0,-0.05878076558805234,-0.05878076558805234,-0.05878076558805212,0.0,-0.09425210040130472,145990
