,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자기주식수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,Label,Code
24,Hite_Jinro,음식료·담배,2018,Q3,-0.07041875485447845,-0.005667216150017307,-0.06509937278518274,-0.11607142857142883,-0.005201307569219216,-0.04857613858818799,-0.04857613858818799,-0.04857613858818821,-0.04857613858818821,-0.04857613858818821,-0.14714060310583643,000080
24,Daesang,음식료·담배,2018,Q3,0.07746591794808669,-0.016956017435024506,-0.010521727962042648,-0.11607142857142883,-0.005201307569219216,-0.04859670068304367,-0.04859670068304367,0.0,-0.04859670068304367,-0.04859670068304345,-0.015946399457240253,001680
24,Namyang_Dairy_Products,음식료·담배,2018,Q3,-0.010831292147876925,-0.0013222453237020648,-0.17563187554441684,-0.11607142857142883,-0.005201307569219216,-0.04861824703975648,-0.04861824703975626,-0.04861824703975648,-0.04861824703975648,-0.04861824703975648,0.007863841071990655,003920
24,Nongshim,음식료·담배,2018,Q3,0.12299387499911095,-0.009146195142888613,0.020777385452274477,-0.11607142857142883,-0.005201307569219216,-0.048598999911417806,-0.048598999911417806,-0.048598999911417806,-0.048598999911417806,-0.048598999911417806,-0.24132408041645248,004370
24,Binggrae,음식료·담배,2018,Q3,0.037250325274680376,-0.032759804127134196,-0.0645381100817839,-0.11607142857142883,-0.005201307569219216,0.0,-0.04862163141977005,-0.04862163141977005,-0.04862163141977005,0.0,0.26045370671194795,005180
24,Lotte_Chilsung_Beverage,음식료·담배,2018,Q3,0.052344286918953244,-0.01683330943661021,-0.001045247282869699,-0.11607142857142883,-0.005201307569219216,-0.04856269801476043,-0.04856269801476043,-0.04856269801476043,-0.04856269801476043,-0.04856269801476021,-0.09364946519619831,005300
24,SPC_Samlip,음식료·담배,2018,Q3,0.09403740792383199,-0.43226971121375524,-0.22524684742063483,-0.11607142857142883,-0.005201307569219216,0.0,-0.04863061974316252,-0.04863061974316252,-0.04863061974316274,0.0,0.052824299938824426,005610
24,Ottogi,음식료·담배,2018,Q3,0.2534678467660355,-0.0793451480541496,-0.7211505811004173,-0.11607142857142883,-0.005201307569219216,-0.048628637023764076,-0.048628637023764076,-0.048628637023764076,-0.048628637023764076,0.0,-0.1319834130271225,007310
24,KT&G,음식료·담배,2018,Q3,0.1214576853441094,-0.030762540177770692,-0.1573386599065385,-0.11607142857142883,-0.005201307569219216,-0.048492963670691,-0.048492963670691,-0.048492963670691,-0.048492963670691,0.0,-0.028121142832747532,033780
24,Muhak,음식료·담배,2018,Q3,-0.07135251616174428,-0.003886652701204474,-0.16898502298367468,-0.11607142857142883,-0.005201307569219216,0.0,-0.04862058873543029,-0.04862058873543007,-0.04862058873543007,0.0,0.015286590388284083,033920
24,Farmsco,음식료·담배,2018,Q3,0.07477685817547736,-0.016535404426724964,0.07590590625037319,-0.11607142857142883,-0.005201307569219216,-0.04862310371415979,-0.04862310371415979,-0.04862310371415979,-0.04862310371415979,0.0,-0.23333222339313509,036580
24,Dongwon_F&B,음식료·담배,2018,Q3,0.40282483013458703,-0.04383498526357732,-0.009767858164941856,-0.11607142857142883,-0.005201307569219216,-0.04862527852083853,-0.04862527852083831,0.0,-0.04862527852083831,-0.04862527852083831,0.008985685853532675,049770
24,CJ_CheilJedang,음식료·담배,2018,Q3,0.14340987008699183,-0.014934659914888737,-0.013968926633044498,-0.11607142857142883,-0.005201307569219216,-0.04832085597564473,-0.04832085597564473,-0.04832085597564473,-0.04832085597564473,-0.04832085597564473,-0.05042664969365547,097950
24,Samyang_Foods,음식료·담배,2018,Q3,0.00609756998399405,-0.010211950854813301,-0.007523156232973394,-0.11607142857142883,-0.005201307569219216,0.0,-0.04861449928886197,-0.04861449928886219,-0.04861449928886219,0.0,-0.11344892041921172,145990
