,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자기주식수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,Label,Code
27,Hite_Jinro,음식료·담배,2017,Q4,0.1289338308026031,0.013233501701021555,0.08452672996428379,0.0267857142857143,0.002275605061653474,0.08082421833257358,0.08082421833257358,-0.14184770915773992,0.08082421833257347,0.08082421833257347,-0.09438815270238425,000080
27,Daesang,음식료·담배,2017,Q4,-0.17274452930056705,0.0170793153509059,0.03258289644425971,0.0267857142857143,0.002275605061653474,0.0809245653573536,0.08092456535735348,0.0,0.08092456535735348,0.08092456535735348,0.23586837225331314,001680
27,Namyang_Dairy_Products,음식료·담배,2017,Q4,-0.13918979428902886,-0.0008264127413166733,0.18084116939856332,0.0267857142857143,0.002275605061653474,0.08092676796060505,0.08092676796060494,-0.3087228007552809,0.08092676796060505,0.08092676796060494,0.04533238825144399,003920
27,Nongshim,음식료·담배,2017,Q4,0.010290694485842087,-0.0062015034877642705,0.04251798088753578,0.0267857142857143,0.002275605061653474,0.0808963778419185,0.0808963778419185,-0.4833467069254449,0.0808963778419185,0.08089637784191861,0.021332008257165233,004370
27,Binggrae,음식료·담배,2017,Q4,-0.13358669399707168,0.005056071239829096,0.29628455634469064,0.0267857142857143,0.002275605061653474,0.0,0.08093480640095152,-0.48335640669753466,0.08093480640095152,0.0,0.042684408029380345,005180
27,Lotte_Chilsung_Beverage,음식료·담배,2017,Q4,-0.22439567553732942,-0.03877999663676235,-0.10632506453339707,0.0267857142857143,0.002275605061653474,0.08105444132913642,0.08105444132913642,0.5375392927407903,0.08105444132913642,0.08105444132913642,0.0,005300
27,SPC_Samlip,음식료·담배,2017,Q4,-0.2985653774104683,-0.05139114824842106,-0.28827825767032067,0.0267857142857143,0.002275605061653474,0.0,0.08093190457073207,-0.6324903494212788,0.08093190457073207,0.0,0.18849575388677997,005610
27,Ottogi,음식료·담배,2017,Q4,-0.09341568961201495,-0.017958673253329005,0.5829216652642478,0.0267857142857143,0.002275605061653474,0.08092081133145679,0.08092081133145679,0.7063611807495855,0.08092081133145668,0.0,0.0873546804634553,007310
27,KT&G,음식료·담배,2017,Q4,-0.11035459829059822,-0.027110475989346572,0.477990578473227,0.0267857142857143,0.002275605061653474,0.08049732481534122,0.08049732481534122,0.14837509449471908,0.08049732481534122,0.0,0.10520406639719143,033780
27,Muhak,음식료·담배,2017,Q4,-0.24624121518987335,0.0032968517228390004,0.37851035013047707,0.0267857142857143,0.002275605061653474,0.0,0.08093069479957105,0.6773044837969624,0.08093069479957116,0.0,0.07790469669146258,033920
27,Farmsco,음식료·담배,2017,Q4,-0.12570036363636358,-0.017275650441213486,0.09725661479433767,0.0267857142857143,0.002275605061653474,0.08093558898578113,0.08093558898578113,0.06869422542521864,0.08093558898578113,0.0,-0.010737962588315816,036580
27,Dongwon_F&B,음식료·담배,2017,Q4,-0.2092130649176599,-0.0018989811871468198,-0.10858498390834281,0.0267857142857143,0.002275605061653474,0.08093773478324429,0.0809377347832444,0.0,0.08093773478324451,0.0809377347832444,0.19235934845259645,049770
27,CJ_CheilJedang,음식료·담배,2017,Q4,-0.032782232044198834,0.014372950394616724,0.031410435161753236,0.0267857142857143,0.002275605061653474,0.08055598410599085,0.08055598410599085,-0.48521945803941224,0.08055598410599085,0.08055598410599085,0.01735192505213362,097950
27,Samyang_Foods,음식료·담배,2017,Q4,-0.10041351456310674,0.0009302553999672725,-0.09058843311245113,0.0267857142857143,0.002275605061653474,0.0,0.08091605557701365,0.05452333128519615,0.08091605557701376,0.0,-0.02245255257766619,145990
