,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자기주식수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,Label,Code
31,Hite_Jinro,음식료·담배,2016,Q4,-0.10763656400908422,-0.003149333770795737,0.008738955824266426,0.06896551724137923,-0.00772594542518501,-0.08856935500778529,-0.08856935500778551,-0.41460018470028714,-0.08856935500778551,-0.08856935500778551,-0.072411289524463,000080
31,Daesang,음식료·담배,2016,Q4,0.015756567407986602,-0.014699641968033639,-0.02184866345172165,0.06896551724137923,-0.00772594542518501,-0.08864708677862465,-0.08864708677862487,0.0,-0.08864708677862465,-0.08864708677862487,-0.10852569279823925,001680
31,Namyang_Dairy_Products,음식료·담배,2016,Q4,-0.04823750664161107,-0.017232223001516722,0.46402645200403103,0.06896551724137923,-0.00772594542518501,-0.08865393498266227,-0.08865393498266227,-0.6216388368028056,-0.08865393498266227,-0.08865393498266227,0.06493197205169922,003920
31,Nongshim,음식료·담배,2016,Q4,-0.2115790158471797,-0.0060661360339018255,-0.07707789021412692,0.06896551724137923,-0.00772594542518501,-0.08861227483357981,-0.08861227483357959,-0.8378533723359705,-0.08861227483357959,-0.08861227483357959,0.06377842017846257,004370
31,Binggrae,음식료·담배,2016,Q4,-0.16966972687906717,0.004381350905932058,0.24502383810942419,0.06896551724137923,-0.00772594542518501,0.0,-0.0886555350417888,-0.8380534941588822,-0.08865553504178902,0.0,0.07034219953635958,005180
31,Lotte_Chilsung_Beverage,음식료·담배,2016,Q4,-0.155291398154239,0.027142960925605863,-0.0008014875904074348,0.06896551724137923,-0.00772594542518501,-0.08851725171496283,-0.08851725171496261,0.9988923708448737,-0.08851725171496283,-0.08851725171496261,-0.09283410090648932,005300
31,SPC_Samlip,음식료·담배,2016,Q4,0.004848791639451337,-0.020488702147476667,-0.3831040190636912,0.06896551724137923,-0.00772594542518501,0.0,-0.08866136126297608,-0.09415155205520742,-0.08866136126297608,0.0,-0.1371307896593187,005610
31,Ottogi,음식료·담배,2016,Q4,-0.14535410691127332,-0.024052659967940038,0.1612840242451382,0.06896551724137923,-0.00772594542518501,-0.08864028974412497,-0.08864028974412497,0.6361558189797263,-0.08864028974412519,0.0,-0.11452724421969514,007310
31,KT&G,음식료·담배,2016,Q4,-0.1420602992696396,-0.05069261936732894,-0.031210015429439908,0.06896551724137923,-0.00772594542518501,-0.08876429931299024,-0.08876429931299024,-0.0547973376114026,-0.08876429931299046,0.0,-0.20665111747548454,033780
31,Muhak,음식료·담배,2016,Q4,-0.0676121137103429,-0.02348317946761269,0.5973862999826256,0.06896551724137923,-0.00772594542518501,0.0,-0.08865979580999883,0.34474793451678454,-0.08865979580999883,0.0,-0.017012914923217364,033920
31,Farmsco,음식료·담배,2016,Q4,-0.020263177472517775,0.022748098959007645,0.4487709583962175,0.06896551724137923,-0.00772594542518501,-0.08865376407546255,-0.08865376407546255,0.24924816947036843,-0.08865376407546255,0.0,-0.1079873140872717,036580
31,Dongwon_F&B,음식료·담배,2016,Q4,-0.2486660517494632,0.007289306214766089,0.7126518614176984,0.06896551724137923,-0.00772594542518501,-0.08865735280293419,-0.08865735280293419,0.0,-0.08865735280293441,-0.08865735280293419,-0.12387252465382821,049770
31,CJ_CheilJedang,음식료·담배,2016,Q4,-0.11437701481216157,-0.008911252473925657,0.041056280407495316,0.06896551724137923,-0.00772594542518501,-0.08856539087015092,-0.08856539087015092,-0.8392928079442361,-0.08856539087015092,-0.08856539087015092,-0.026483324670594697,097950
31,Samyang_Foods,음식료·담배,2016,Q4,0.026343483783825006,0.006536482593962556,0.11484695380293175,0.06896551724137923,-0.00772594542518501,0.0,-0.08863928742526728,-0.17151061680384716,-0.08863928742526728,0.0,0.022463535875773388,145990
