,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자기주식수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,Label,Code
15,Hite_Jinro,음식료·담배,2020,Q4,-0.2673010092459902,0.030624713227711653,0.05936497526718176,-0.04166666666666674,-0.015741758304966824,-0.015162033411218134,-0.5513178356427708,-0.26977627020848893,-0.14764768513421989,-0.015162033411218134,-0.3857845769560666,000080
15,Daesang,음식료·담배,2020,Q4,-0.1006749159388557,0.023887300624633845,0.017742954018179602,-0.04166666666666674,-0.015741758304966824,-0.015355489039663217,-1.6879516478156709,0.0,-0.939200394086378,-0.015355489039663217,-0.26669930910589,001680
15,Namyang_Dairy_Products,음식료·담배,2020,Q4,-0.1926825774491634,0.015473274423676076,0.04111927710331853,-0.04166666666666674,-0.015741758304966824,-0.015368224774773287,-1.2048570426664287,-0.4557040280238349,-0.4613525876448852,-0.015368224774773287,-0.1503925587679416,003920
15,Nongshim,음식료·담배,2020,Q4,-0.23394420092961396,-0.005703088218233177,-0.12083697580542019,-0.04166666666666674,-0.015741758304966824,-0.015350852598233988,-1.6499819764387067,-0.6497759205270301,-2.5018906397829372,-0.015350852598233988,-0.3078265170762418,004370
15,Binggrae,음식료·담배,2020,Q4,-0.14296081285468956,0.013293055373343021,0.14153396045933153,-0.04166666666666674,-0.015741758304966824,0.0,-1.6881308728398752,-0.6499581862169317,-0.6304667351959585,0.0,-0.30234410735607753,005180
15,Lotte_Chilsung_Beverage,음식료·담배,2020,Q4,-0.21499254766479128,-0.06185155531640851,0.013446238288995493,-0.04166666666666674,-0.015741758304966824,-0.015345215027872783,-1.006011531536314,-0.9129467169527421,-1.3793768480132789,-0.015345215027872783,-0.06488591337614444,005300
15,SPC_Samlip,음식료·담배,2020,Q4,-0.12015456579214959,-0.02914458611326065,0.12260129240477102,-0.04166666666666674,-0.015741758304966824,0.0,-1.555389945645559,-0.8157832304911115,-1.1639212993599823,0.0,-0.09214506199451636,005610
15,Ottogi,음식료·담배,2020,Q4,-0.0769411492617196,-0.007722008462778263,0.2682885085614023,-0.04166666666666674,-0.015741758304966824,-0.015350080138455402,-0.48549705913519947,-0.221344864148036,-0.06205715853501803,0.0,-0.25371534481427155,007310
15,KT&G,음식료·담배,2020,Q4,-0.05132198554829781,-0.039784170037736155,0.05722847315054613,-0.04166666666666674,-0.015741758304966824,-0.015342338244725306,-0.7751412325236113,-0.13334792502953108,-0.2785178100605963,0.0,-0.2595945660679904,033780
15,Muhak,음식료·담배,2020,Q4,0.1262403353634719,-0.03711097741514968,0.633087572227907,-0.04166666666666674,-0.015741758304966824,0.0,-1.070095153523205,-0.5052328034624538,-0.2883976062871496,0.0,-0.15765302375428086,033920
15,Farmsco,음식료·담배,2020,Q4,-0.3048639882511183,0.035171246594863925,0.07685078094381437,-0.04166666666666674,-0.015741758304966824,-0.015358563132084724,-0.8693817770007697,-0.569943901224621,-0.28335527754320267,0.0,-0.2509436056838368,036580
15,Dongwon_F&B,음식료·담배,2020,Q4,-0.1508659552236591,-2.1848443234384618e-05,-0.0570917007220495,-0.04166666666666674,-0.015741758304966824,-0.015355216040256359,-0.48663110002951493,0.0,-2.2504070163706453,-0.01535521604025658,-0.22251569733053211,049770
15,CJ_CheilJedang,음식료·담배,2020,Q4,0.09314485803359002,0.02694003455050331,0.04237261747178178,-0.04166666666666674,-0.015741758304966824,-0.014973219815018979,-1.683790582753654,-0.6475143101337266,-1.2480778472292666,-0.0149732198150192,-0.2938560582754929,097950
15,Samyang_Foods,음식료·담배,2020,Q4,0.27036719315066193,-0.01618395555650376,0.03647256640057461,-0.04166666666666674,-0.015741758304966824,0.0,-0.5684778947218021,-0.5822034438102335,-0.19767457828385648,0.0,-0.16299070713311212,145990
