,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자기주식수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,Label,Code
8,Hite_Jinro,음식료·담배,2022,Q3,-0.028131566770931288,-0.025281842998496673,-0.018170216487112256,0.023255813953488302,-0.003895125891120621,-0.02778845617188419,-0.02778845617188397,-0.02778845617188419,-0.02778845617188419,-0.02778845617188419,-0.06201702978717745,000080
8,Daesang,음식료·담배,2022,Q3,0.03580271967422689,-0.02322355381266794,-0.040232928335389495,0.023255813953488302,-0.003895125891120621,-0.027796447912580735,-0.027796447912580735,0.0,-0.027796447912580735,-0.027796447912580735,0.12717821272131807,001680
8,Namyang_Dairy_Products,음식료·담배,2022,Q3,0.07444167943904208,0.011082078720600075,-0.002520565974511557,0.023255813953488302,-0.003895125891120621,-0.02778906562796357,-0.02778906562796357,-0.027789065627963794,-0.02778906562796357,-0.02778906562796357,0.1337249990144913,003920
8,Nongshim,음식료·담배,2022,Q3,0.05362540020537877,-0.008287126066724992,-0.014356629935419862,0.023255813953488302,-0.003895125891120621,-0.02778316875167297,-0.02778316875167297,-0.02778316875167297,-0.02778316875167297,-0.02778316875167297,0.1964306873036623,004370
8,Binggrae,음식료·담배,2022,Q3,0.013381800901376778,-0.02575101616995812,-0.05268563022338024,0.023255813953488302,-0.003895125891120621,0.0,-0.02779049743190143,-0.027790497431901207,-0.027790497431901207,0.0,-0.05932416829302008,005180
8,Lotte_Chilsung_Beverage,음식료·담배,2022,Q3,0.10448387858882033,-0.03405302934996546,0.027539061852593805,0.023255813953488302,-0.003895125891120621,-0.027757623903836626,-0.027757623903836626,-0.027757623903836848,-0.027757623903836848,-0.027757623903836626,-0.012784454850377172,005300
8,SPC_Samlip,음식료·담배,2022,Q3,-0.05688591692731665,-0.03614090372761458,0.02416830608314946,0.023255813953488302,-0.003895125891120621,0.0,-0.027791317463511378,-0.027791317463511378,-0.027791317463511378,0.0,0.27069296137108956,005610
8,Ottogi,음식료·담배,2022,Q3,0.11416648388944961,-0.017773394919140983,0.22217506820038413,0.023255813953488302,-0.003895125891120621,-0.027801342475311186,-0.027801342475310964,-0.027801342475311186,-0.027801342475310964,0.0,0.1669865689532634,007310
8,KT&G,음식료·담배,2022,Q3,0.17709240591632963,-0.048818570862829924,-0.13290404258344846,0.023255813953488302,-0.003895125891120621,-0.027863739996183634,-0.027863739996183634,-0.027863739996183634,-0.027863739996183634,0.0,0.13325608270547665,033780
8,Muhak,음식료·담배,2022,Q3,-0.1940256065060306,0.05731251694998396,-0.007908238032818371,0.023255813953488302,-0.003895125891120621,0.0,-0.02778861273068478,-0.02778861273068456,-0.02778861273068478,0.0,-0.12555398303001303,033920
8,Farmsco,음식료·담배,2022,Q3,-0.05157277631735138,0.24151025351235922,0.005500088250520174,0.023255813953488302,-0.003895125891120621,-0.027798923200116787,-0.027798923200116787,-0.027798923200116787,-0.02779892320011701,0.0,-0.07668212659513142,036580
8,Dongwon_F&B,음식료·담배,2022,Q3,-0.018999242516465203,-0.0328002820102411,0.21388461813102022,0.023255813953488302,-0.003895125891120621,-0.02779658608502178,-0.02779658608502178,0.0,-0.027796586085022,-0.02779658608502178,0.0682352504413159,049770
8,CJ_CheilJedang,음식료·담배,2022,Q3,0.181684812979761,-0.017967728990080367,-0.029449646438316934,0.023255813953488302,-0.003895125891120621,-0.027778526018605865,-0.027778526018606087,-0.027778526018605865,-0.027778526018606087,-0.027778526018605643,0.1479023463693121,097950
8,Samyang_Foods,음식료·담배,2022,Q3,-0.06677895258633654,0.005287250697706081,-0.002481367640254639,0.023255813953488302,-0.003895125891120621,0.0,-0.02778321883734769,-0.027783218837347468,-0.027783218837347468,0.0,-0.00965610242625009,145990
