,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자기주식수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,Label,Code
17,Hite_Jinro,음식료·담배,2020,Q2,0.11453057547843233,-0.029755146106636765,-0.25483228952238535,-0.15887850467289732,0.027401632238014395,0.1427042110676986,0.1427042110676987,0.1427042110676986,0.1427042110676986,0.1427042110676987,0.43549445383506685,000080
17,Daesang,음식료·담배,2020,Q2,-0.0743865241909111,-0.046698029169572886,-0.06608627905783604,-0.15887850467289732,0.027401632238014395,0.1429278478403816,0.14292784784038148,0.0,0.14292784784038148,0.14292784784038148,0.3159054440666981,001680
17,Namyang_Dairy_Products,음식료·담배,2020,Q2,-0.13066365279161626,0.011280119047826775,0.0028507803170039203,-0.15887850467289732,0.027401632238014395,0.14298930745819505,0.14298930745819505,0.14298930745819505,0.14298930745819505,0.14298930745819505,-0.21140291041187487,003920
17,Nongshim,음식료·담배,2020,Q2,0.3945942271174264,-0.010366475769923778,0.012073510854176406,-0.15887850467289732,0.027401632238014395,0.1429103536510954,0.1429103536510954,0.14291035365109528,0.14291035365109528,0.14291035365109528,0.045296125070282356,004370
17,Binggrae,음식료·담배,2020,Q2,0.05880931068734871,-0.04692021630042165,-0.11038464035270135,-0.15887850467289732,0.027401632238014395,0.0,0.14299597264788222,0.14299597264788233,0.14299597264788222,0.0,-0.23572656460247213,005180
17,Lotte_Chilsung_Beverage,음식료·담배,2020,Q2,-0.19567097605100256,-0.015390422440027418,-0.5143225777809641,-0.15887850467289732,0.027401632238014395,0.14278528641578603,0.14278528641578614,0.14278528641578603,0.14278528641578614,0.14278528641578603,0.01705139256855126,005300
17,SPC_Samlip,음식료·담배,2020,Q2,-0.11670783367268897,0.0680132831024628,0.008602855930692321,-0.15887850467289732,0.027401632238014395,0.0,0.1429938713854072,0.1429938713854072,0.1429938713854071,0.0,-0.14537029429882353,005610
17,Ottogi,음식료·담배,2020,Q2,0.05331327663069979,-0.026537461023356634,-0.13557851845787283,-0.15887850467289732,0.027401632238014395,0.14294162084923834,0.14294162084923845,0.14294162084923845,0.14294162084923823,0.0,-0.026850273488820603,007310
17,KT&G,음식료·담배,2020,Q2,-0.008614705942252887,-0.03685699552794586,-0.2750571424675248,-0.15887850467289732,0.027401632238014395,0.14193842813725543,0.14193842813725543,0.14193842813725543,0.14193842813725532,0.0,-0.1318448841347579,033780
17,Muhak,음식료·담배,2020,Q2,-0.23490752252566596,-0.06342038831953056,0.003249052767874794,-0.15887850467289732,0.027401632238014395,0.0,0.14299552843344765,0.14299552843344776,0.14299552843344765,0.0,-0.10055236712795518,033920
17,Farmsco,음식료·담배,2020,Q2,-0.10608887356567423,-0.0382756668318005,-0.14533645244628768,-0.15887850467289732,0.027401632238014395,0.14299283079933467,0.14299283079933445,0.14299283079933456,0.14299283079933456,0.0,0.6972912986402389,036580
17,Dongwon_F&B,음식료·담배,2020,Q2,-0.06825721822854844,-0.011304811993309682,-0.1306989427157883,-0.15887850467289732,0.027401632238014395,0.14298753244271067,0.14298753244271067,0.0,0.14298753244271056,0.14298753244271045,-0.12072745984594961,049770
17,CJ_CheilJedang,음식료·담배,2020,Q2,0.05045557208768231,-0.006041999486465555,-0.012988338049347181,-0.15887850467289732,0.027401632238014395,0.14190971012609022,0.14190971012609022,0.14190971012609022,0.1419097101260901,0.14190971012609022,0.2860277194521314,097950
17,Samyang_Foods,음식료·담배,2020,Q2,-0.2105017834903952,-0.0158731822799818,-0.008364995101802997,-0.15887850467289732,0.027401632238014395,0.0,0.1429621846868543,0.1429621846868544,0.1429621846868543,0.0,0.09804070646511842,145990
