,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자기주식수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,Label,Code
16,Hite_Jinro,음식료·담배,2020,Q3,0.43549445383506685,-0.027445532109191983,-0.019741914986538545,0.032258064516129115,-0.022088428967425466,-0.1210169871053921,-0.12101698710539233,-0.12101698710539233,-0.12101698710539233,-0.1210169871053921,-0.2673010092459902,000080
16,Daesang,음식료·담배,2020,Q3,0.3159054440666981,-0.01899954103768864,-0.007438310348415689,0.032258064516129115,-0.022088428967425466,-0.12119605881314222,-0.12119605881314222,0.0,-0.12119605881314222,-0.12119605881314222,-0.1006749159388557,001680
16,Namyang_Dairy_Products,음식료·담배,2020,Q3,-0.21140291041187487,0.010901289020479377,0.0045171715909141374,0.032258064516129115,-0.022088428967425466,-0.12126856454504975,-0.12126856454504975,-0.12126856454504975,-0.12126856454504997,-0.12126856454504975,-0.1926825774491634,003920
16,Nongshim,음식료·담배,2020,Q3,0.045296125070282356,-0.009673643041653746,0.0536194603866158,0.032258064516129115,-0.022088428967425466,-0.12119542315373866,-0.12119542315373866,-0.12119542315373866,-0.12119542315373866,-0.12119542315373866,-0.23394420092961396,004370
16,Binggrae,음식료·담배,2020,Q3,-0.23572656460247213,-0.030822636367994427,-0.05074869379909086,0.032258064516129115,-0.022088428967425466,0.0,-0.12128189437720693,-0.12128189437720693,-0.12128189437720693,0.0,-0.14296081285468956,005180
16,Lotte_Chilsung_Beverage,음식료·담배,2020,Q3,0.01705139256855126,-0.02570266758048878,-0.03911992960028532,0.032258064516129115,-0.022088428967425466,-0.12114708535374463,-0.12114708535374463,-0.12114708535374463,-0.12114708535374463,-0.12114708535374463,-0.21499254766479128,005300
16,SPC_Samlip,음식료·담배,2020,Q3,-0.14537029429882353,0.0013030675543966863,0.022449221303153744,0.032258064516129115,-0.022088428967425466,0.0,-0.1212768087354219,-0.12127680873542168,-0.1212768087354219,0.0,-0.12015456579214959,005610
16,Ottogi,음식료·담배,2020,Q3,-0.026850273488820603,-0.06672881454646973,-0.31974752116063976,0.032258064516129115,-0.022088428967425466,-0.12125012307947047,-0.12125012307947047,-0.12125012307947047,-0.12125012307947025,0.0,-0.0769411492617196,007310
16,KT&G,음식료·담배,2020,Q3,-0.1318448841347579,-0.004290114894096586,-0.07360696628579588,0.032258064516129115,-0.022088428967425466,-0.1206480482324026,-0.1206480482324026,-0.1206480482324026,-0.1206480482324026,0.0,-0.05132198554829781,033780
16,Muhak,음식료·담배,2020,Q3,-0.10055236712795518,-0.020439082809459386,-0.024708665962344334,0.032258064516129115,-0.022088428967425466,0.0,-0.12128130412291482,-0.12128130412291482,-0.1212813041229146,0.0,0.1262403353634719,033920
16,Farmsco,음식료·담배,2020,Q3,0.6972912986402389,-0.02561763395907879,0.012191508550195684,0.032258064516129115,-0.022088428967425466,-0.12128170073937938,-0.12128170073937916,-0.12128170073937916,-0.12128170073937938,0.0,-0.3048639882511183,036580
16,Dongwon_F&B,음식료·담배,2020,Q3,-0.12072745984594961,-0.04173373058642649,-0.18731777997062626,0.032258064516129115,-0.022088428967425466,-0.12128988958219256,-0.12128988958219233,0.0,-0.12128988958219256,-0.12128988958219233,-0.1508659552236591,049770
16,CJ_CheilJedang,음식료·담배,2020,Q3,0.2860277194521314,-0.011013035639253488,-0.002873900906495308,0.032258064516129115,-0.022088428967425466,-0.1200234335958319,-0.1200234335958319,-0.12002343359583167,-0.12002343359583167,-0.12002343359583167,0.09314485803359002,097950
16,Samyang_Foods,음식료·담배,2020,Q3,0.09804070646511842,-0.011383710992214136,-0.005269471690743988,0.032258064516129115,-0.022088428967425466,0.0,-0.12124728993978273,-0.12124728993978273,-0.12124728993978273,0.0,0.27036719315066193,145990
