video_id,published_at,view_count
u8fNGSy5Vd0,2023-11-13T07:45:37Z,3619
ZjKqGt32EP4,2023-11-13T07:46:00Z,7980
mwDFog2RyAg,2023-11-13T06:18:15Z,2080
Fl9e1ZBIQbk,2023-11-13T06:14:26Z,3164
Dk7gCBoznAs,2023-11-13T04:59:44Z,6459
nlaZTJ9lZUA,2023-11-13T01:34:07Z,1126
zcNvUFXnob0,2023-11-13T01:32:32Z,3464
IJLJItzri6c,2023-11-12T22:00:08Z,2177
FVW_7AcDTpQ,2023-11-11T09:25:04Z,8874
zsXHxmmB3rA,2023-11-11T09:24:51Z,220541
Ze_2AvtgDnI,2023-11-11T09:23:24Z,7174
L7uIaJrGdeo,2023-11-10T07:45:30Z,12788
urOZ2wV-EGE,2023-11-10T06:24:11Z,1888
tg1L60c2bLc,2023-11-09T09:52:20Z,4442
IzlQZiCI_k0,2023-11-09T07:42:20Z,5515
3bpP8l2Y66Q,2023-11-09T06:23:05Z,2289
vCicFrkr2nQ,2023-11-09T01:21:15Z,1313
YgpZBNjVAEo,2023-11-09T00:32:29Z,1827
zwXL1Kd1oqc,2023-11-08T07:45:20Z,7009
Jq2NQ-xSoQg,2023-11-08T07:45:23Z,1251
CAes7uHU_U0,2023-11-08T07:43:53Z,5230
JkW_-dLSpiU,2023-11-08T01:36:04Z,1712
eRFh2x4h500,2023-11-07T23:53:06Z,1267
SHGiGIWFXZo,2023-11-07T09:47:07Z,1456
rspk6tElQiw,2023-11-07T07:50:50Z,30791
1ggFgMQQc9U,2023-11-07T07:50:03Z,3027
EDT8uvO1I7Y,2023-11-07T07:48:58Z,4141
pvTSQiaZ_3s,2023-11-07T06:39:18Z,1498
QsFxeP25Ldk,2023-11-07T01:26:01Z,2560
Ul7SxB4zSmI,2023-11-06T07:57:33Z,53786
48V02QfpONw,2023-11-06T07:51:30Z,16344
fWEjc6bfImE,2023-11-06T06:17:49Z,1567
6iWC9TDjgCg,2023-11-06T06:15:44Z,2061
Wc4ZH3C6Lz8,2023-11-06T05:20:15Z,1846
viLAeWBGfS8,2023-11-06T05:18:30Z,3627
iiXq9RlSVLg,2023-11-06T01:39:36Z,1981
a9UJJyKFVvA,2023-11-06T00:04:45Z,4922
no9REARQH9w,2023-11-04T04:26:47Z,4033
nrbEuY3wsf8,2023-11-04T04:25:30Z,3095
qN4D6als5jA,2023-11-04T03:55:38Z,2146
g6QaR7YXEQ8,2023-11-03T07:47:45Z,4556
5e6duv4lvOo,2023-11-02T07:49:57Z,3395
Ft5hQVfetn0,2023-11-02T06:18:18Z,1622
aa9w94vkoP4,2023-11-02T04:48:41Z,2093
jeeKquOpXPg,2023-11-02T00:55:41Z,1451
kFU98d56C8s,2023-11-01T08:01:42Z,6596
9XvO0g6Q6d0,2023-11-01T08:02:33Z,1289
vV7IxLRnqD0,2023-11-01T07:58:56Z,3028
-uNIWREBBfo,2023-11-01T07:51:52Z,1035
mzQsw2yn7-A,2023-11-01T07:49:46Z,1578
RwRZBy2ErPo,2023-10-31T07:50:41Z,1191
W1uFQ2Q03Gw,2023-10-31T06:21:00Z,1204
AY4hoH0LQ7g,2023-10-31T01:25:14Z,2595
88o0bb1dgRw,2023-10-31T00:52:36Z,2487
iwT1pARt4tU,2023-10-30T07:48:29Z,3840
oP_NhzEqCCw,2023-10-30T06:16:09Z,1432
SqR9-S-8kGA,2023-10-30T05:30:56Z,1587
wfVfvAjH3SI,2023-10-30T05:30:04Z,1400
0lAaeTYJVRA,2023-10-30T01:30:04Z,1640
z_SKYQWaQXo,2023-10-30T01:26:50Z,2674
G3VEGnndfm4,2023-10-30T00:45:14Z,2181
bPl1nZ7qoDI,2023-10-28T04:29:55Z,2138
GyFo110G-1M,2023-10-28T04:28:11Z,3711
Zt4y_BUpjUU,2023-10-27T07:50:04Z,5475
C_Rn84_OKoY,2023-10-27T07:48:53Z,2481
O31QzoVRIXo,2023-10-27T06:01:54Z,3176
u70OueyQRQI,2023-10-27T06:00:57Z,3412
XuM96cKgdFQ,2023-10-27T06:00:51Z,1641
23psTCP6A7Q,2023-10-27T05:38:04Z,12993
LtZ8IwaSBi0,2023-10-26T08:26:00Z,1242
zmNKJ1K-IHs,2023-10-26T08:04:32Z,2182
6qlsFs621DI,2023-10-26T01:36:46Z,4290
7aeSEg0KzHY,2023-10-26T00:48:49Z,1049
