code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
50,Kyungbang,Materials_&_Chemicals,2018,Q4,"88,159,568,374","1,138,385,813,705","1,226,545,382,079","102,888,605,202","394,471,067,860","497,359,673,062","721,795,950,156","729,185,709,017",72868772132.0,9972386614.0,10045528630.0,8865796808.0,8865796808.0,"13,707,635,000",
480,Chosun_Refractories,Materials_&_Chemicals,2018,Q4,"228,770,433,784","492,346,437,921","721,116,871,705","189,544,214,604","29,215,457,662","218,759,672,266","404,031,594,378","502,357,199,439",129081943246.0,3605498033.0,9652604193.0,7394480054.0,7394480054.0,"20,000,000,000",
670,Youngpoong,Materials_&_Chemicals,2018,Q4,"682,191,017,058","1,600,296,694,931","2,282,487,711,989","226,055,545,974","288,411,456,157","514,467,002,131","1,780,244,684,918","1,768,020,709,858",325984456976.0,-1639359505.0,774219754.0,22636009.0,22636009.0,"9,210,200,000",
1230,Dongkuk_Steel,Materials_&_Chemicals,2018,Q4,"1,815,968,795,440","3,918,038,998,513","5,743,707,793,953","2,913,602,769,050","431,579,251,504","3,345,182,020,554","721,091,324,096","2,398,525,773,399",1401165331315.0,34718371520.0,-396116438436.0,-377160408094.0,-377160408094.0,"690,953,196,364",
1430,SeAH_Besteel,Materials_&_Chemicals,2018,Q4,"773,965,069,692","1,893,920,737,593","2,667,885,807,285","605,141,937,081","383,394,043,689","988,535,980,770","1,163,181,015,642","1,679,349,826,515",480801185376.0,-35054054081.0,-38707110998.0,-21023151169.0,-21023151169.0,"219,310,595,000",
2240,KIS_Wire,Materials_&_Chemicals,2018,Q4,"247,208,463,103","1,127,511,003,738","1,374,719,466,841","207,938,344,132","91,899,572,919","299,837,917,051","1,036,223,036,047","1,074,881,549,790",126569822553.0,10550620675.0,7803768375.0,7354785415.0,7354785415.0,"20,000,000,000",
2380,KCC,Materials_&_Chemicals,2018,Q4,"2,282,402,035,812","6,377,177,031,563","8,659,579,067,375","1,362,943,252,726","1,702,084,666,936","3,065,027,919,662","5,135,045,575,483","5,594,551,147,713",845169743181.0,33761029926.0,-501617780955.0,-375177638132.0,-375177638132.0,"56,434,870,000",
3030,SeAH_Steel,Materials_&_Chemicals,2018,Q4,"50,035,716,265","658,120,421,254","708,156,137,519","6,144,576,183","35,364,982,520","41,509,558,703","1,164,554,295,366","666,646,578,816",-692906167958.0,-24893763160.0,-31803754328.0,-257635968.0,-257635968.0,"20,708,285,000",
3200,Ilshin_Spinning,Materials_&_Chemicals,2018,Q4,"175,362,418,465","396,765,078,904","572,127,497,369","50,694,194,860","21,113,814,714","71,808,009,574","480,023,747,905","500,319,487,795",76143667726.0,-1714876700.0,-2703637225.0,-2677279869.0,-2677279869.0,"12,000,000,000",
3300,Hanil_Cement,Materials_&_Chemicals,2018,Q4,"135,166,458,845","998,956,383,714","1,134,122,842,559","36,836,529,243","299,442,052,215","336,278,581,458","1,747,873,478,879","797,844,261,101",-204693645453.0,-2312918457.0,-4431405498.0,-2857990907.0,-2857990907.0,"31,349,890,000",
