,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
0,무림P&P,2025,Q2,철강_소재,-0.3273913161565577,-0.40475915812401797,-0.005354633113814122,0.023265938740958836,-0.5326605505799998,-0.01012592480386798,-0.09359152429365447,-0.3273913161565577,009580
0,고려아연,2025,Q2,철강_소재,-0.2815401874195229,0.596739486622405,0.05467297011346406,0.027240929851565898,0.5565451579634408,-0.035372094174730195,0.030458694345693038,-0.2815401874195229,010130
0,LG이노텍,2025,Q2,정보기술,-0.11734699047000108,-1.2327261626132084,0.006702759459569441,-0.014724336649498349,-1.2108553503578687,0.008726793328638127,-0.2145770144091843,-0.11734699047000108,011070
0,삼성에스디에스,2025,Q2,정보기술,-0.0714313773107128,-0.3382188724368481,0.012855367115619076,0.0009314204829153905,-0.3460732680444333,0.015737336626028275,-0.013298461071456047,-0.0714313773107128,018260
0,일진머티리얼즈,2025,Q2,정보기술,-0.025445609351850695,1.4700840013777143,-0.021320997645964734,0.003121890986313547,1.2099658961533089,-0.1617556722120833,0.6898485363342077,-0.025445609351850695,020150
0,신도리코,2025,Q2,정보기술,-0.17971379710554797,-1.7219522835389565,-0.006849157434692943,0.007096366235009421,-1.849674802484076,-0.009507965794274376,-0.07202893549850153,-0.17971379710554797,029530
0,LG디스플레이,2025,Q2,정보기술,0.28416752259198463,-3.329811598138198,0.24771203943892317,-0.028919411855195087,-3.917243007485116,-0.44980327304959844,-0.08584062891788102,0.28416752259198463,034220
0,SK,2025,Q2,정보기술,0.11892228615341574,-0.8999373198981396,0.011636381671792817,-0.006115470802336098,-0.9307436484827388,0.01444300859293679,0.27460897124964134,0.11892228615341574,034730
0,한미반도체,2025,Q2,정보기술,-0.16870596282059244,0.10138651517150299,0.04396230816734148,-0.14294650850040358,0.1378375981878175,-0.11344641178651493,0.22221818560280782,-0.16870596282059244,042700
0,LG전자,2025,Q2,정보기술,-0.15767655105588657,0.889380107099407,0.042159494058721325,0.02276056810987015,0.7679144825829078,0.06700312316891455,-0.018967886803890388,-0.15767655105588657,066570
0,풍산,2025,Q2,철강_소재,0.8073658218254693,0.5448025003890811,0.015841411287965457,-0.010029587061206824,0.47939370116070346,0.045941626478544384,0.22700406812837493,0.8073658218254693,103140
0,한국철강,2025,Q2,철강_소재,-0.19488415339506784,-0.28920271390025076,-0.017151612729738308,0.007339995550520451,-0.28336037882991705,-0.06084111154733007,0.052617616126346745,-0.19488415339506784,104700
