,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
2,조선내화,2024,Q4,철강_소재,-0.15715534465534467,-0.08971661161053623,0.029000267932510537,-0.009091500325082102,1.8370307206714722,0.02356820219665412,-0.20777861082999127,0.012667066272910314,000480
2,SK하이닉스,2024,Q4,정보기술,0.0445844819477952,0.21171329820569929,0.0902410086796408,0.07879969808073262,0.21727524620519434,0.09888062756825633,0.1441796083321003,-0.030066302085341168,000660
2,영풍,2024,Q4,철강_소재,0.04592210067873782,-7.519299062557467,-0.12279922778958985,0.07463234989843093,-9.681909739052756,-0.12200536745726587,-0.09376538879235474,-0.24950479926112323,000670
2,동국제강,2024,Q4,철강_소재,-0.061692024192024214,-3.5432195868860994,-0.03080663202209344,-0.018725305891062027,-3.5180918128478647,-0.01465598715601879,-0.7008372252420063,-0.0015164438331533234,001230
2,세아베스틸,2024,Q4,철강_소재,-0.21793369186866945,-1.1837500961847243,-0.0076347457597749635,0.003440544609278451,-1.1934903710921958,-0.01130194750586011,-0.9602659357846772,-0.06278559773055506,001430
2,고려제강,2024,Q4,철강_소재,-0.06580406533764746,2.9137040609943576,0.008740717021265665,-0.005237494001514076,2.663132313622401,0.013076778856160765,0.10822356062792204,-0.0233973178933037,002240
2,세아제강,2024,Q4,철강_소재,0.3261819702037093,-10.524255790101268,0.05812981850581789,0.0970700699843654,-10.231612665110918,0.06822450083347964,0.8760239748907577,-0.12460350825255152,003030
2,LG,2024,Q4,정보기술,-0.17025058275058277,-1.5480129334679145,-0.007152637170959153,0.027213688516941614,-1.3256549685787253,-0.007936123058162603,-0.3224289227893794,0.007923733864309217,003550
2,현대제철,2024,Q4,철강_소재,0.25920678159050253,0.7847621746056259,-0.007867930291436398,0.02347801813991035,1.4619480885738225,-0.01496746012280381,0.004595345962445485,-0.12164982523185557,004020
2,한솔테크닉스,2024,Q4,정보기술,-0.0021635323311127164,-3.8634374900678647,-0.014277178947348701,-0.014007224025714637,-3.272879066805936,-0.04884758171192871,-0.16295856180675727,0.24352230988518891,004710
2,삼광글라스,2024,Q4,철강_소재,-0.17631118881118885,-0.35853102384082725,0.00906896069906482,-0.005059295728350066,-0.5675197089699532,0.03745915158553781,-0.06579089528176163,0.0268489959099954,005090
2,POSCO,2024,Q4,철강_소재,0.045205011251724034,-0.544138686009433,-0.0016442367612307107,-0.014189901562099538,-0.8239374366488592,-0.000834440138140935,0.33308583957990234,-0.22547184760977046,005490
2,삼성전자,2024,Q4,정보기술,0.0956192711670799,-0.8152461713796029,-0.015309315857520156,0.03425618868534852,-1.2340761515997205,-0.005954267791451584,-0.135760063574217,-0.05240876083254836,005930
2,삼성SDI,2024,Q4,정보기술,-0.33068191769011634,3.981899533232138,-0.027531211156121338,-0.006463318539636553,2.2752287711059247,-0.03349595833471064,-0.15798238926826413,-0.12446658679747356,006400
2,대덕전자,2024,Q4,정보기술,0.006835990603486691,0.5415159704165837,0.008730806799678303,0.013271942890196842,0.5215963089523934,4.221884660770321,-0.03514402811553663,0.12411012258288677,008060
2,삼성전기,2024,Q4,정보기술,0.19893709231944523,2.2551925376639277,0.025562729434488007,-0.014830815103544781,3.2220468544308645,0.43559288291689957,-0.05815620910455588,-0.08760991025783572,009150
2,무림P&P,2024,Q4,철강_소재,0.04208537525466656,-1.2010304760307602,-0.0026044760778933806,0.03245026865307099,-3.654692574912622,-0.004830955818124871,-0.08724815619412207,0.02589583686860106,009580
2,고려아연,2024,Q4,철강_소재,-0.21294248601030938,-1.5334868132525714,-0.22848990899510013,-0.032829437182837595,-1.6231353186017854,-0.016970253743895936,0.11288533735902062,-0.005550704011902082,010130
2,LG이노텍,2024,Q4,정보기술,-0.13359592088583688,1.275919795115248,0.07420366434349068,-0.018056465776025155,1.7165289082822857,0.11139405159146154,0.16958819992561902,-0.05743749646473227,011070
2,삼성에스디에스,2024,Q4,정보기술,-0.20942333214231026,-0.8146073298328729,0.011308679086764029,-0.019738331469361436,-0.768167572996577,0.023753559572595062,0.011635926752461279,0.07883299533854642,018260
2,일진머티리얼즈,2024,Q4,정보기술,-0.2306466223545432,2.223827825875227,-0.06751964492486462,-0.025278172420610368,1.7379395933170412,-0.2531706994460453,0.06704689718621704,-0.1534280625024681,020150
2,신도리코,2024,Q4,정보기술,-0.12279006205062545,5.574206557007346,0.030778438799021313,0.2461592883732091,5.040301789680228,0.03556379371533347,-0.06676402259877745,0.1535513340214701,029530
2,LG디스플레이,2024,Q4,정보기술,-0.14412445662445666,2.4367986807690416,-0.2606382885475619,-0.019353161279063946,3.6717894592667495,7.1509183897050566,0.043613651822815847,-0.046024452986471405,034220
2,SK,2024,Q4,정보기술,-0.10789426091150231,-54.67778884462152,-0.09309255324335908,-0.07134003681336232,-238.31876379690948,-0.10089806706070115,0.27232734461558517,0.015251732065107612,034730
2,한미반도체,2024,Q4,정보기술,-0.0024876919669855335,0.4965758393239301,0.012314497256037393,-0.0654520059932775,0.42082486946385345,0.003021762213807344,-0.2835966999327262,-0.07909050192921314,042700
2,LG전자,2024,Q4,정보기술,-0.1658715718030554,-1.0309458707943275,0.019229942652696508,0.05070018964460998,1.2724042120992785,0.03274544425921189,-0.012208990655277363,-0.12458935720902999,066570
2,풍산,2024,Q4,철강_소재,0.033240408240408206,-0.16372130050263545,0.024656504318714356,0.023904857170246485,-0.0846937107047746,0.007069822538372517,0.18160959392817877,-0.09980071834923075,103140
2,한국철강,2024,Q4,철강_소재,-0.18682351113453477,0.5128000319612414,0.020731435378728458,0.08103428075482366,0.3079527880291322,0.021820044420092444,0.012249033904541351,0.055493007840310776,104700
