,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,Label,Code
29,조선내화,2018,Q1,철강_소재,0.005031510546119491,-1.6384999250276386,-0.008966547565004923,-0.04610213898614457,0.060164771886434876,-1.8035054743567622,0.5185949992896455,0.04839560668212351,000480
29,SK하이닉스,2018,Q1,정보기술,0.038442663684447834,0.11609017870212734,0.07573234671498041,0.1205907755099449,0.09609651245810702,0.08484669097030983,-0.01637143941015351,-0.03550835541951301,000660
29,영풍,2018,Q1,철강_소재,-0.02755000334376075,10.416715460777517,0.023981647147052865,-0.007605472563749549,0.030829151562451917,10.212641028965256,0.031971582117852115,-0.0854252989411077,000670
29,동국제강,2018,Q1,철강_소재,0.08776384366769185,-13.371038470959258,-0.001705561079087814,-0.0066315124722376995,-0.014905950694452441,-1.4764440676935606,-0.02991168358060925,-0.19006577269342306,001230
29,세아베스틸,2018,Q1,철강_소재,0.05553319362687495,1.555825353951164,-0.005047267978582681,0.0464184216407324,3.470686308082449e-05,1.502716649880079,0.11408264328917839,-0.15812410109905217,001430
29,고려제강,2018,Q1,철강_소재,-0.01997427097608287,2.020070978358279,0.0001040658527098337,-0.0021967171025256693,0.0007226146960570556,2.55361635872593,-0.0982575458741356,0.0011329313854676337,002240
29,세아제강,2018,Q1,철강_소재,0.10013072101741091,-1.3691176490325603,0.003005015046170012,-0.00021649061753525878,0.015693010565492438,-1.575971963842556,0.025206950422780983,-0.13813450100456334,003030
29,LG,2018,Q1,정보기술,-0.07444355270467415,19.752156150703588,0.020589791400904334,0.0011138006569169079,0.03350441040015095,11.45357732526142,3.246071757129715,0.00598980207591944,003550
29,현대제철,2018,Q1,철강_소재,0.3402138495149612,0.07780758604742033,-0.0027728695931601433,-0.011120781198356133,0.006145331907883023,-0.22705070771381486,-0.030010597900682057,-0.14335719262881533,004020
29,한솔테크닉스,2018,Q1,정보기술,-0.014781481950958516,-1.3370543442239151,0.006130507567957411,0.02410398841338024,0.16953373280914352,-1.343832667615363,-0.22610137053282742,-0.15387636702886812,004710
29,삼광글라스,2018,Q1,철강_소재,-0.033373232376618975,-0.833954081378985,-0.017558999489178273,-0.015425517535317845,-0.026272649195687947,-0.8278290220508235,-0.037089915593469636,-0.02481178317218577,005090
29,POSCO,2018,Q1,철강_소재,0.13645240657106558,0.6462484739621022,0.009486685360451608,-0.005387460599345695,0.017918225472872473,0.47417163773264104,0.09354856542737156,-0.05816954280471273,005490
29,삼성전자,2018,Q1,정보기술,0.015604005577386153,-0.1552585950928701,0.030517938025572677,0.037083691103546146,0.0222344290143206,-0.05642098274655527,0.011288378546699951,-0.01484218290028759,005930
29,삼성SDI,2018,Q1,정보기술,-0.00684497401445058,0.34228320017807534,0.010236075339977058,-0.023082213513964667,0.08834676508743655,-0.09253686381819437,0.09461079293891528,0.16815212523828227,006400
29,대덕전자,2018,Q1,정보기술,0.021896118622128993,-0.03149404294889935,-0.05362250264779711,-0.08859416052019486,-0.7720286174321181,0.01592674253380877,0.08935867106138651,0.05515263194773247,008060
29,삼성전기,2018,Q1,정보기술,0.17798914920829823,-1.1063696735291266,0.009977433697170746,0.04280905445957073,-1.0926031600894075,-1.1373278068398152,0.17123445098905732,0.1865616877829872,009150
