,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,Label,Code
35,삼광글라스,2016,Q3,철강_소재,-0.147677793904209,-40.89211623445177,-0.010573798053458927,-0.003066232848500161,-0.011660440947650952,-3.2260091908437105,0.013257258285511275,-0.1756689652315645,005090
35,POSCO,2016,Q3,철강_소재,0.1747705008917156,0.8646621050152632,0.012843575967647958,-0.0011946768711781353,0.01091370936777003,0.9358996169583189,0.016126298269899086,0.0091609985260281,005490
35,삼성전자,2016,Q3,정보기술,0.054544090901945466,-0.38715143461999657,-0.008290208348778694,0.0023195592533322706,-0.017881687710642802,-0.38844030809459495,-0.02261128446483196,0.12864318857678003,005930
35,삼성SDI,2016,Q3,정보기술,-0.22336316649784224,-1.1923726846797955,-0.009290730006468406,0.013657631070218335,-0.0347924410338607,1.7072846851489554,-0.047114190175117865,0.38499998716041406,006400
35,대덕전자,2016,Q3,정보기술,0.012992797066882802,0.8772841548643249,0.01715286350772538,-0.050620915605649186,1.117439946007603,0.8826189869881085,0.10093221363597316,0.10837159411435979,008060
35,삼성전기,2016,Q3,정보기술,-0.17999168674441762,-2.048654881115194,0.01620855084976358,0.060677536386226194,-0.05041637065857851,-2.048694179455322,-0.06374451565283845,0.39261612030730775,009150
35,무림P&P,2016,Q3,철강_소재,0.005294521476865502,-3.943382299215604,0.007108860146465723,-0.01082971918291209,0.02908461482021818,-3.860657049834571,-0.015928348096325262,-0.103612548181771,009580
35,고려아연,2016,Q3,철강_소재,-0.020843817070232168,-0.15596909970880657,0.020242696962798457,-0.0024799091303339127,0.021797857462363623,-0.1338151818741491,0.030002237147806587,-0.21191636358507027,010130
35,LG이노텍,2016,Q3,정보기술,-0.043159962463300644,2.296914138331887,-0.031616562852410324,0.02982429895109595,-0.20752924478167234,0.7524681185282449,0.23535006374717704,0.6219621907116853,011070
35,삼성에스디에스,2016,Q3,정보기술,-0.11649599098327565,0.04514754427226664,0.01091431325208525,-0.002081301043800776,0.015493926936973157,0.04773573183654123,-0.03357510154959731,-0.16301403581366858,018260
35,일진머티리얼즈,2016,Q3,정보기술,-0.32750660438475065,-2.1379638439581354,0.01513997488149732,-0.01818209921068359,0.10152801358234287,-0.4815450643776824,0.0018735214264167244,0.3018974606998305,020150
35,신도리코,2016,Q3,정보기술,0.06425782592614766,-0.9161282376117484,0.0007226181590569425,-0.010357775430868132,0.0007333084492606723,-0.9269232175470141,-0.013277631171242144,-0.18744271981682067,029530
35,LG디스플레이,2016,Q3,정보기술,-0.053230608946543516,-1.8405968598476101,0.01056215737931221,0.061034841399716155,0.016732703175232677,-3.1400251056273345,0.15752013767877626,-0.04599860929540342,034220
35,SK,2016,Q3,정보기술,0.11174652403074722,3.549877239247067,0.004372586100642062,6.01106992268452e-05,0.006995080489404337,2.1816647919010124,-0.05809627659798333,-0.08772762010172097,034730
35,한미반도체,2016,Q3,정보기술,-0.10374779833486918,-0.35822803807025194,0.01901743241861431,-0.05374611493216752,0.02147621998506466,-0.37023947358957865,-0.16737749650402844,0.14218690981280893,042700
35,LG전자,2016,Q3,정보기술,-0.12279062266387077,-1.1543729253093657,-0.005360121875600976,0.015546353756771714,-0.010516681382106041,-1.1678614048577751,-0.08794095272152425,0.39326852239884624,066570
35,풍산,2016,Q3,철강_소재,0.2132917536959414,-0.32508829615435686,0.02027575992920716,0.01859504955683189,0.04204686064994467,-0.3295542386346514,-0.05082838738036799,-0.1133686457427466,103140
35,한국철강,2016,Q3,철강_소재,-0.11341524564166075,-0.6779991955156323,0.010033273835474477,-0.004048057594985721,0.04699797178778664,-0.679476315834419,-0.08327221776424065,-0.13145650103990422,104700
