,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,Label,Code
30,삼광글라스,2017,Q4,철강_소재,0.3465305159476592,28.227006957256787,-0.09654406905530322,0.08738041661130991,-0.11486751946117268,29.87857729485094,0.011680655479943569,-0.033373232376618975,005090
30,POSCO,2017,Q4,철강_소재,0.05377415979880338,-0.3602564067714037,0.006276362458872198,-0.011854044177287304,0.0073185046297366,-0.22255938799388353,-0.021786604229348305,0.13645240657106558,005490
30,삼성전자,2017,Q4,정보기술,-0.024119534374997843,0.2865486105530466,0.05050062074026207,0.04112108219745059,0.04883806724104667,0.22175351305179491,-0.021890273249071,0.015604005577386153,005930
30,삼성SDI,2017,Q4,정보기술,-0.07430634359298585,0.06396230282327009,0.017343478510699395,0.02004533363017935,0.01883415358984819,0.5659641607951402,0.06097035715603916,-0.00684497401445058,006400
30,대덕전자,2017,Q4,정보기술,-0.16149415344073562,0.03340761460157471,0.06127389881747325,0.06390206307257107,0.3936795873153942,-0.008668834467070563,-0.0408306623416419,0.021896118622128993,008060
30,삼성전기,2017,Q4,정보기술,0.07996078838311696,-68.61158470881345,-0.0750429159545426,-0.03002383908436712,-8.64870310041662,-43.07415885244835,-0.0638358463119606,0.17798914920829823,009150
30,무림P&P,2017,Q4,철강_소재,0.5325106775183719,1.371576495752747,0.03352825926672809,-0.0126772030271729,0.06781272213241074,1.4875815087417346,0.0717813848360076,0.11432067015732855,009580
30,고려아연,2017,Q4,철강_소재,0.01641830215180303,-0.28578781789975327,0.014770035250217806,0.003636577317198686,0.018192570372095096,-0.16618948838389525,0.031308199580105,-0.051965645577934316,010130
30,LG이노텍,2017,Q4,정보기술,-0.2015330235876437,1.4327838593028237,0.06410112857299355,0.13706816748830786,0.2598548573931061,1.8244903543997837,0.5736807961894173,0.044742327572851,011070
30,삼성에스디에스,2017,Q4,정보기술,0.3542639242716187,0.08122954542441208,0.030360387273526523,-0.009762719585531099,0.03183938802203734,0.03992939662236061,0.04549054733376212,-0.14997843629684904,018260
30,일진머티리얼즈,2017,Q4,정보기술,0.009561390301732545,-1.1291195448553388,-0.01780758379588454,-0.0512293987917517,-0.027937287704274172,-0.9258055593970406,-0.11600025187330776,-0.10289760559339794,020150
30,신도리코,2017,Q4,정보기술,0.09457964303561332,-0.1382119370494943,0.011007790689969044,-0.00978361150783369,0.009194220433018652,-0.5005725421364653,-0.012637231341930621,-0.10366796947587267,029530
30,LG디스플레이,2017,Q4,정보기술,-0.09750133689892881,0.7999971564755937,0.03817194174604954,0.08258375805945462,0.05478963776752477,0.4054743473782425,-0.02476324213827419,-0.11238137805149839,034220
30,SK,2017,Q4,정보기술,0.04565047889346743,-2.1341743252845045,-0.007679186722967968,0.005158093798668162,-0.0124781291007936,-2.210794019873204,-0.08489114940465525,0.025578234176675697,034730
30,한미반도체,2017,Q4,정보기술,-0.04204943978368084,-2.013753355840864,0.11012907363581426,0.15077872155396443,-0.0484565553259132,-1.8777773408583283,-0.02690788923040821,-0.07924316405969946,042700
30,LG전자,2017,Q4,정보기술,0.23447627948397393,-0.9586142043126885,0.005459585133470002,0.03157425534783842,0.007635450705061331,-2.331026500446095,-0.023564755162078455,-0.12048133765081422,066570
30,풍산,2017,Q4,철강_소재,-0.10612812728584639,1.3479969618616545,-0.015398523366189631,0.007015148590192366,-0.006374895405326209,-0.09263638267549346,0.29167902712237503,0.05518034244124562,103140
30,한국철강,2017,Q4,철강_소재,-0.014380545468468571,-12.58698579204748,-0.09534731804232177,-0.28373852777610187,-0.3903065498916751,-12.756769142781083,0.049325053383809214,0.1848574580313291,104700
