,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
26,조선내화,2018,Q4,철강_소재,-0.02921418842928713,-0.28840412684142225,0.0013596129067543483,0.06756236093292634,0.20021508897971851,0.02197409455267274,0.07048976268664675,0.15370104598455664,000480
26,SK하이닉스,2018,Q4,정보기술,0.013620315698057415,-0.26364043282968397,0.07892529139037774,0.095773582265958,-0.2727642075279936,0.0903005306025888,-0.11879250119358864,0.022116044834338114,000660
26,영풍,2018,Q4,철강_소재,0.12219014268084283,-1.0013591846929513,-0.0014581704819423003,-0.005357617840234474,-1.035000690041884,0.00068878282963869,0.03477421244689749,-0.08245342488637232,000670
26,동국제강,2018,Q4,철강_소재,-0.062160127067464835,49.469514300965734,-0.14394321072751892,-0.10628767476758061,28.12919322783752,-0.3587562720678744,0.04061536018068024,-0.07237068239435014,001230
26,세아베스틸,2018,Q4,철강_소재,0.1826065221680271,-23.08244483310981,-0.012822635380816516,0.02475094781881082,-17.20217609908642,-0.017902031840872468,-0.0640102125433204,-0.022097695201856234,001430
26,고려제강,2018,Q4,철강_소재,0.19022958976199286,2.1784212914444407,0.0062650235692216505,-0.00545164812122545,1.7685695952280853,0.006082894379410897,0.1257060701386843,0.04778805123656764,002240
26,세아제강,2018,Q4,철강_소재,0.020496813792285084,-1.002472954456239,0.07331742419273146,0.07949317173686099,-22.950275274410895,0.0023373893412466096,-8.79764692996688,0.0487535197476751,003030
26,LG,2018,Q4,정보기술,0.11076262153853225,0.9678177691309986,0.00680038383213355,-0.002510917896369369,-0.7770667979244857,0.012561962785432756,0.05548148072753922,-0.03998054592638056,003550
26,현대제철,2018,Q4,철강_소재,-0.021121097645803617,-3.8595378565350953,-0.005619490471426625,-0.004644961246835888,-5.487852381311069,0.0035902060143078174,0.023084646451983826,-0.022434219715926434,004020
26,한솔테크닉스,2018,Q4,정보기술,-0.07733172776993219,-9.331453751843602,-0.1071317595055471,-0.0956295067111026,-8.03877097890117,-2.797418140732902,-0.1533534460408733,-0.07037202028228981,004710
26,삼광글라스,2018,Q4,철강_소재,0.29197219699111515,-0.06023616240337093,-0.04939224267673448,0.004412178438075953,0.7721343680632655,-0.062116317712351155,0.112664416988284,0.05771197911448292,005090
26,POSCO,2018,Q4,철강_소재,-0.03731412057645239,-2.310219117999461,-0.032886521562552784,-0.02395939538113756,-1.6672981359929564,-0.03064028172999178,-0.07808807528668671,-0.02359553820533923,005490
26,삼성전자,2018,Q4,정보기술,-0.022224584059598457,-0.40526783990047344,0.019623566388952796,0.0227146164073897,-0.4348647740362809,-0.007224459755813872,-0.18533836016992133,-0.02107237114168848,005930
26,삼성SDI,2018,Q4,정보기술,-0.03253725358586271,1.5815274708739526,0.018740675894369785,0.03476591199386059,1.5588436479719552,0.04182092361089795,0.0848967058205703,0.014704279241827725,006400
26,대덕전자,2018,Q4,정보기술,0.07095004237252954,22.800655258464708,0.9396622685129763,1.449266837790549,17.450203558170347,6.748343416960557,0.22331013394133792,0.09486984104543747,008060
26,삼성전기,2018,Q4,정보기술,-0.0925596562907381,-0.4449448060730731,0.0074118828466815945,0.024062960819031698,-0.5645278228854012,0.16216308495473308,-0.11014736025984817,-0.03290288743577899,009150
26,무림P&P,2018,Q4,철강_소재,-0.2267205463851725,-0.5570884631461861,0.01013699929287104,0.0979321421009991,-0.5048407140688754,0.018419773551817675,-0.015174420263524002,0.01099573197489482,009580
26,고려아연,2018,Q4,철강_소재,0.07110274263109478,-0.32181465686428357,0.011427893380454579,-0.007070073410458622,-0.3310972943253305,0.012881038840599546,-0.09162799805379362,-0.035777131593321077,010130
26,LG이노텍,2018,Q4,정보기술,0.12074609283818175,-0.19938061425389908,0.03793469395634608,-0.04493592278010583,-0.3795133872944192,0.12030233958676062,0.05254937869883358,-0.036996867470063546,011070
26,삼성에스디에스,2018,Q4,정보기술,0.24125099060953142,-0.11692416038089748,0.014874672054599358,-0.004598999392210978,-0.04093057272039291,0.03311565928685334,0.13418665489218817,-0.09472040782301007,018260
26,일진머티리얼즈,2018,Q4,정보기술,-0.2630054425188984,-0.2179599719101124,0.0072219132587121315,0.05947430436795953,-0.2650284053375611,0.09360788696239086,-0.03807497174733698,-0.07487149570158952,020150
26,신도리코,2018,Q4,정보기술,0.0019073796985751151,0.041950007248301446,0.005154494375656293,-0.01374327120786123,-0.35861913732725204,0.010588606017247981,-0.04597091864036995,0.11160564184273211,029530
26,LG디스플레이,2018,Q4,정보기술,0.051815114210444616,0.376659648519744,0.0036305948027255397,-0.00628310575291402,-0.7986868911818804,0.00523815144412465,0.15198039372935668,-0.06921067875846332,034220
26,SK,2018,Q4,정보기술,-0.02744038902663689,4.525275880189175,0.03674387683408398,0.027033630591327906,3.589240148091787,0.05630862020558047,2.0718530910531703,-0.03859359535774201,034730
26,한미반도체,2018,Q4,정보기술,-0.1049057154040386,-0.44998694144624374,0.023843689697654824,0.020755262171659128,-0.5606774435679487,0.02533554545226835,-0.26939015154301194,0.009417632135925415,042700
26,LG전자,2018,Q4,정보기술,0.053427617929294735,-6.019311952803472,-0.0882623594471662,0.01895296100298527,-6.756272812711734,-0.13946416389405814,-0.16303432714101374,-0.017636574388479785,066570
26,풍산,2018,Q4,철강_소재,0.03690462942354761,1.7004885201522937,0.017504300832056563,0.0027367497118757633,0.33705893748904536,0.032301236121804244,0.21751923881621904,-0.06892994621165294,103140
26,한국철강,2018,Q4,철강_소재,0.04774988881531862,-1.6933971976639497,0.0058095256578285515,0.005120350038666732,-2.056693191502326,0.05052156527590057,0.12155264557603118,-0.00465644193814866,104700
