,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,비유동자산 변화율,이익잉여금 변화율,유동자산 변화율,Label,Code
6,하이트진로,2023,Q2,생활소비재,-0.15510437639735503,-1.2904599788180706,0.009208579083249901,-0.8384316553527165,0.005814312174138969,-0.02626055787165582,-0.13641917610401266,0.06525524190560864,000080
6,한화,2023,Q2,에너지_화학,-0.01279572273054784,-1.5564633122089027,-0.023937785203075657,-0.1612553448311136,0.002278884306431417,-0.010507922273071069,0.034186030660356304,-0.1137787505712034,000880
6,CJ,2023,Q2,생활소비재,-0.17919900942632128,-0.8623895956315449,0.02287837532444903,-0.857424106651499,-0.0001804902428939048,0.005832896904294893,-0.5851004834611846,0.23725698679259047,001040
6,대상,2023,Q2,생활소비재,-0.11603061908663619,1.0699460800075404,0.025740115173348954,0.3867737264089872,0.009756741601712582,0.03261988164759111,0.008437447521832508,0.20231955530211015,001680
6,오리온,2023,Q2,생활소비재,-0.10112309208470176,-0.9634138518845846,0.01923993166240967,-0.9255040037130009,0.004950204766872357,-0.03585836004098364,-0.723661232046156,0.09904749246854505,001800
6,아모레G,2023,Q2,생활소비재,-0.0006872790240209092,-0.972369425231777,-0.4243677732782719,-1.1236691008079802,-0.04071284878663106,0.0004715397525256737,-0.05493165694162527,-0.0855900374796735,002790
6,한국쉘석유,2023,Q2,에너지_화학,-0.09338967191245653,0.1239333729113028,0.09462332123124817,-0.008246130976517052,0.03188928316491779,0.11905134731908484,-0.052111367321476365,0.11795366795366793,002960
6,태광산업,2023,Q2,에너지_화학,-0.15095545202413502,-1.479583082962435,0.010763842521405165,-0.18074918106196747,0.0029891794144327744,-0.004268711928042457,-0.020742728791722564,0.022519478886202097,003240
6,남양유업,2023,Q2,생활소비재,-0.14653587963211323,-0.5533604077212383,0.05106960747199696,-0.568127727404176,-0.03275603919347714,-0.008140505369485407,0.057270963142754594,0.08233999261266219,003920
6,삼성정밀화학,2023,Q2,에너지_화학,-0.036391422563455525,-0.22480944714666895,0.015279955098464804,0.6161406744279458,-0.013029481705732482,0.03872534376960224,-0.10794772786691986,-0.033932134017023705,004000
6,농심,2023,Q2,생활소비재,0.02837237111550478,-0.238010498057733,0.018927798509446925,-0.3136362681243684,-0.005658927937548741,0.014291257321718653,0.05195489209370252,0.24311145778868068,004370
6,효성,2023,Q2,에너지_화학,-0.10970465047223199,-1.0172884759069023,0.0024061513639581644,-0.7565438132705326,-0.007857961717404272,-0.0003421264429344095,-0.14673097748152897,0.06717388159221001,004800
6,빙그레,2023,Q2,생활소비재,0.0038271566715171526,1.731485153790946,0.11691353104137381,1.5080797111002502,-0.007365118119692204,2.418457892941483,0.1395940194311185,0.24468215121572648,005180
6,롯데칠성,2023,Q2,생활소비재,-0.12258151255371992,-0.2274214199965996,-0.07817089631438956,-0.11288660678771989,-0.00937143038454824,0.009332275092547748,-0.14499012187583393,0.19770512006767577,005300
