,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,비유동자산 변화율,이익잉여금 변화율,유동자산 변화율,Label,Code
26,하이트진로,2018,Q2,생활소비재,-0.08982263492396855,0.7769980648866561,-0.28229728721539105,0.30770681300134783,-0.0007248461255195959,0.037824002600140405,-0.10625954046774955,-0.037858348509401896,000080
26,한화,2018,Q2,에너지_화학,-0.14228829831942152,-0.7073677388262469,0.06629978503125389,0.27109943081238597,0.0029704240233303647,0.01345229589806407,0.04481576355082706,-0.00021630305485643986,000880
26,CJ,2018,Q2,생활소비재,-0.07695835042899499,-6.61759529912177,11.84440231271691,-0.7599482977293289,0.008568491446708126,0.01138457721680819,-0.26247127625359823,-0.07831231994398848,001040
26,대상,2018,Q2,생활소비재,-0.0001030087557442605,1.098130374116666,0.00925595266782775,0.14756225587192406,0.006311173347896881,0.07017943798988657,0.12176486222940985,0.031081823228511114,001680
26,오리온,2018,Q2,생활소비재,-0.02112350920796012,-0.24213692745489301,0.035240385842717714,-0.9300917494509591,-0.0016968180027330249,0.40838072667411685,-0.1053127125756127,-0.22787220034605282,001800
26,아모레G,2018,Q2,생활소비재,-0.15131130972098725,-1.044024025997588,-0.01866239219022714,-1.0322251144208183,0.0002774410165147234,0.0013420733075233393,-0.10025159858283694,-0.3435860521692574,002790
26,한국쉘석유,2018,Q2,에너지_화학,0.11173546453097687,-0.08431977732354168,-0.7061463013311677,-0.03084578475345756,0.014533642888421516,0.08300642334943698,-0.14794523079881838,0.10084290265524605,002960
26,태광산업,2018,Q2,에너지_화학,0.24579552845385882,0.526624921025105,-0.011088108358452309,2.6739724215579006,0.07638197709408012,0.025286420938462006,0.04463787474578096,-0.12182926889336575,003240
26,남양유업,2018,Q2,생활소비재,0.039370590936152326,3.6068863065094856,0.13353870131867907,-0.7056430829763842,-0.007889604975540254,0.002033537102949845,0.0279829927080808,-0.020526340485904515,003920
26,삼성정밀화학,2018,Q2,에너지_화학,0.048623827861048914,-0.23808427533563747,0.021042400247151205,0.46622185399853344,0.012283203009553878,0.06575109592367134,-0.029343968800113585,-0.24209490684398327,004000
