,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,비유동자산 변화율,이익잉여금 변화율,유동자산 변화율,Label,Code
5,하이트진로,2023,Q3,생활소비재,0.06525524190560864,-3.205327338075375,0.1534918485429133,4.940611665452566,-3.427493868513043e-05,0.039699472260998014,0.09270911721918629,-0.14990381084427554,000080
5,한화,2023,Q3,에너지_화학,-0.1137787505712034,-1.5888446761800221,0.2831172653168097,0.6689269946581458,0.013198961615623173,0.005070895330064884,0.05266255691315158,0.06789821303561219,000880
5,CJ,2023,Q3,생활소비재,0.23725698679259047,0.1634556802666809,0.025254475159158796,-0.14509910933414283,0.0316585615253433,0.006561338116065185,-0.0016518990129023026,0.10516296191705135,001040
5,대상,2023,Q3,생활소비재,0.20231955530211015,-0.010105261558042256,0.0035075270613653675,0.3536436488145913,0.006776147810416244,0.026382540041726132,0.05257001833360464,-0.18735620286412608,001680
5,오리온,2023,Q3,생활소비재,0.09904749246854505,1.8792747425188683,0.0043341107601491125,1.0013927105972225,0.0024569212130651774,0.06838789522540623,-0.08259368328199213,-0.22410267205819728,001800
5,아모레G,2023,Q3,생활소비재,-0.0855900374796735,9.581751182603815,0.052095060638998714,-0.503452789422156,0.004821176994932896,0.005912931268771127,-0.003127705350009169,-0.2113172777498022,002790
5,한국쉘석유,2023,Q3,에너지_화학,0.11795366795366793,-0.04395302248707034,0.08758831985721205,0.06936710563264725,-0.013919122246434767,0.10259957821164467,0.04959095368946187,-0.04740177439797208,002960
5,태광산업,2023,Q3,에너지_화학,0.022519478886202097,-0.5954358794809224,0.07073186645380636,0.387984849066181,0.019898936394600497,-0.0028482136496117416,-0.016068568507839442,0.05806270647634486,003240
5,남양유업,2023,Q3,생활소비재,0.08233999261266219,-0.24469104758792593,-0.020107263389877117,-0.20357693672486876,-0.01590048318359938,-0.006101072294212084,0.008966760088215953,0.12716429007244945,003920
5,삼성정밀화학,2023,Q3,에너지_화학,-0.033932134017023705,-0.3990624691709731,0.017646436139695743,-0.4997784633410045,-0.005858841961368655,0.02307297606136416,0.0477824805218412,-0.2817709610981643,004000
5,농심,2023,Q3,생활소비재,0.24311145778868068,0.17289364870066337,-0.028774285245781184,0.2580793532881738,0.010359406527498782,0.016540520193583097,0.03455604965112924,-0.3832606228220312,004370
5,효성,2023,Q3,에너지_화학,0.06717388159221001,434.208831916173,0.024433588179026078,-8.516586374850377,0.03133559696300403,0.003449225309517301,-0.1156314862039316,-0.16641416349233173,004800
5,빙그레,2023,Q3,생활소비재,0.24468215121572648,0.4201807368831152,-0.007632707849610565,0.40739177148115324,-0.010765085323088952,1.0009816047653333,0.17620437368637898,-0.18555266399671505,005180
5,롯데칠성,2023,Q3,생활소비재,0.19770512006767577,0.8983658356103472,-0.0009405614736194279,0.5217877334208278,-0.0016900598380182874,0.027675458181970036,0.00040079027906791964,-0.29854025651173866,005300
5,현대그린푸드,2023,Q3,생활소비재,0.036903402736017006,-1.2273019417033089,0.36594538993286485,-0.919531746031746,0.36498291371777736,-0.002978315583453406,-0.4391096186595673,0.08749462331802357,005440
5,삼립식품,2023,Q3,생활소비재,0.0066272894141746405,-0.27412918993967705,-0.054087860571124025,-0.2589571196981666,-0.04518686145422213,0.02722079096604868,0.10399903013181144,-0.23143933308341808,005610
5,크라운제과,2023,Q3,생활소비재,0.002583117244771331,-0.2536866168978088,0.008199403998065291,-0.5703393990399928,-0.0004764024831023228,-0.004558357255376233,0.0911568980279942,-0.06942558392178161,005740
5,SK케미칼,2023,Q3,에너지_화학,0.05176628390914103,-2.8288823379830927,-0.101664041106734,-4.704212175960705,0.0025685074231520666,0.0006257350606932999,-0.47403854869463746,0.029458673432543908,006120
5,대한유화,2023,Q3,에너지_화학,0.21189306189306187,-1.5126279554691393,0.1641240766977472,-1.4703275772710598,-0.028109791072901347,0.009628093215088729,0.10523608513003846,-0.20069021246227506,006650
5,GS리테일,2023,Q3,생활소비재,0.06785490497220799,0.5491216911370826,-0.07722410995713103,0.17123125898422997,0.008357404476413643,0.02509165483471998,0.001457864105977258,-0.23976420579566762,007070
5,오뚜기,2023,Q3,생활소비재,0.06850714615412441,0.3501210717392853,0.006153775652151694,0.3259791396707197,-0.0006264116097307593,0.025665620279390122,0.060659864154936294,-0.1020176622102293,007310
5,국도화학,2023,Q3,에너지_화학,-0.17799185246914162,-0.8204079510095763,-0.0034136438429478444,-0.8511855492935669,0.04913292433912031,0.003757871815522229,0.00681782527839947,-0.09615814877157773,007690
5,한화케미칼,2023,Q3,에너지_화학,-0.14144989144989145,-2.1938570783525684,-0.012512255949679418,-1.0057798925057826,0.037592130056149475,-0.00636837096522358,-0.01218774860654892,-0.2136681476471225,009830
5,OCI,2023,Q3,에너지_화학,-0.014162995870312965,-23.664508873355818,0.0006964005745351276,-39.08956974938121,0.20529753909398885,0.05367835690292733,0.30190289095341627,-0.18592472848978844,010060
5,S-Oil,2023,Q3,에너지_화학,-0.08708396956804601,-21.19531292928183,0.18251076493330465,23.51275677837776,0.04846989258450285,0.07764558528598187,0.2424004069078176,0.058710795737404564,010950
5,롯데케미칼,2023,Q3,에너지_화학,0.060036112667691564,0.08307179317797564,0.013106746565890282,-0.931521488520397,0.013955774965600076,0.0014177697639161657,0.043152587674017084,-0.26315182541908133,011170
5,금호석유,2023,Q3,에너지_화학,0.06366348159390081,-0.1833225545155368,0.4221667850630384,-0.12674879268183759,0.01696109770564047,0.016310626491690794,0.08777094127710039,-0.049396631828727014,011780
5,SKC,2023,Q3,에너지_화학,-0.12462022310776313,-0.24121833003069126,-0.007911685583317452,-0.49886461915722413,0.017901560796506955,-0.004926907005666337,0.12997551234570093,0.2118425897943526,011790
5,한솔케미칼,2023,Q3,에너지_화학,-0.038264594487301976,-0.06122557252833183,0.15484604764535725,0.2246085465745109,0.04394581348007809,0.03984386632581183,0.09794518606861624,-0.013607867947747113,014680
5,동원시스템즈,2023,Q3,에너지_화학,-0.1442669942669943,-0.23911275846640567,-0.08798012672036493,-0.16705949769251027,0.02080970571791707,0.06554819063206252,-0.0013828562409032852,0.45998914414974135,014820
5,유니드,2023,Q3,에너지_화학,0.3692847199914338,-0.9993890803288548,-0.11203155406767673,-0.9621210143159994,-0.008670279232649514,-0.006936364845405718,-0.2167700770737515,-0.12843421011933323,014830
5,한국전력,2023,Q3,생활소비재,-0.014868313616894745,-0.18218117948744894,-0.02944168792407653,-0.22634618119755368,0.007404629751003755,0.5090174773276013,0.07748997447564432,0.3019371400496577,015760
5,남해화학,2023,Q3,에너지_화학,-0.047419668387410345,-0.3742220544476432,0.10291942238267304,-0.52553244887549,0.0002993877264436673,0.004114750416720714,0.06078837262916048,-0.10077892217419211,025860
5,KT&G,2023,Q3,생활소비재,0.11667024549377489,0.25481421479272104,4.400596526596545,0.20564429195448852,0.061981736747718896,0.2703200864728017,0.07435016832918295,-0.08254307423163569,033780
5,무학,2023,Q3,생활소비재,0.018691673343267066,-0.6918882039281434,-0.18461131487913118,-0.33460501674106324,-0.2611486992422304,0.005472279046010664,0.30075366750711763,-0.17894331698613736,033920
5,한국가스공사,2023,Q3,생활소비재,-0.039048603936852,0.5072553425225068,0.08167884352780663,1.2174237050407242,0.016921216760542368,-0.05093188431632445,-0.09278154158995322,0.07310244983494102,036460
5,팜스코,2023,Q3,생활소비재,-0.188075508663744,-0.5547023275400906,-0.04905456142051656,0.17929588104426775,0.0026889326148487047,0.030548509106162136,0.03391057318290813,-0.05737346969145729,036580
5,동원F&B,2023,Q3,생활소비재,0.18256459923126583,4.520515888909837,0.6905977322918218,2.6823477144057115,0.07921191388774163,0.8590753456751412,0.23977783464853042,-0.10548364003736209,049770
5,LG생활건강,2023,Q3,생활소비재,-0.3125996810207337,0.1935363976253459,-0.030087257281666724,0.09018903295291825,0.0013607178162402533,0.014681027917104794,0.09660509876914847,-0.061355011607819664,051900
5,LG화학,2023,Q3,에너지_화학,-0.2186985772512089,-8.87232601609767,0.3646208116350991,-34.65370705244123,0.0013724887548522968,0.008320860658242779,0.17167404788162788,-0.17609553496280195,051910
5,휴켐스,2023,Q3,에너지_화학,0.018362248137529014,-0.3575697477390076,-0.08627374953728162,-0.30355373633143523,0.05078085436001434,0.04751545619564945,0.09470296571681436,-0.19265558888339043,069260
5,에이블씨엔씨,2023,Q3,생활소비재,-0.09271437782076081,0.626586744887009,0.17775325639038964,-0.3047490090561664,0.07271219910883087,-0.32451172046767274,0.04436340089885049,-0.2982381018225726,078520
5,GS,2023,Q3,에너지_화학,0.13929367243458918,12.880044364815289,0.00649251912658233,8.941704846877261,0.0036046623026073643,0.03735759724236121,0.7398012903803934,0.06084108710628855,078930
5,휴비스,2023,Q3,에너지_화학,-0.0008551094757991498,0.3972554978290257,0.009020990159470443,0.23340687254533,0.0271600284023068,-0.11043913113725401,0.046468129245987866,-0.13721183696751085,079980
5,아모레퍼시픽,2023,Q3,생활소비재,0.06293073325997384,2.189060990258262,-0.0290088394013428,1.3806878682153263,-0.005316234191624636,0.006789477913397457,0.042268919201046584,-0.26327996349326727,090430
5,후성,2023,Q3,에너지_화학,-0.08897562997241454,-4.5431149835679605,0.1273836199435221,-2.364900547108394,0.01934873180038532,-0.014489309292017527,-0.03182858722236814,-0.33275896257206167,093370
5,SK이노베이션,2023,Q3,에너지_화학,-0.2619666205261195,-1.2072905480031997,0.057828352231692914,-2.4206134823429517,-0.0015430163277323494,-0.0010798243462168955,0.44722264485570573,-0.15580615304060402,096770
5,CJ제일제당,2023,Q3,생활소비재,0.04023788741864315,1.5190945683316381,-0.1428382634764973,1.5585622616929609,-0.005343025848300598,0.006551489367824681,-0.015582100590226133,-0.15498298769793922,097950
5,락앤락,2023,Q3,생활소비재,0.08561540590786357,-0.8611723333909025,0.006338727305879699,4.074660700644694,-0.004833656559076305,0.022808734936163866,0.1068387392881951,-0.07752359056629987,115390
5,코오롱인더,2023,Q3,에너지_화학,-0.19522229052615794,-1.1886458097206185,-0.00013325719290102622,-0.8272456695222417,0.009246614916109896,-0.012751916968439025,0.08868373843936328,-0.17506604833355716,120110
5,이마트,2023,Q3,생활소비재,0.017565706024964257,-2.432257268253843,0.10484667329970554,-5.270005743531652,-0.007117239914996243,0.021104506459484806,0.4951533150879739,-0.21079048303497394,139480
5,삼양사,2023,Q3,생활소비재,0.10181730431730429,0.5668046669175761,0.02032275206054046,-0.2584289975594324,0.029773787100686233,0.07913642571082224,0.06926501179739253,-0.005154027210595033,145990
5,한국콜마,2023,Q3,생활소비재,-0.1547298079252967,-0.6074550384469486,-0.4442227980458321,-0.6230760614525372,-0.005994014951709481,0.02420844583650572,-0.06775564417394608,-0.16096412686321465,161890
5,코스맥스,2023,Q3,생활소비재,0.06628857327181348,0.30806854173049825,-0.02144870899872653,-0.1497641901501251,0.020402422363093198,0.10087935101615808,-0.014479010767416312,-0.25592196344361595,192820
