,Code
1,000080
1,000880
1,001040
1,001680
1,001800
1,002790
1,002960
1,003240
1,003920
1,004000
1,004370
1,004800
1,005180
1,005300
1,005440
1,005610
1,005740
1,006120
1,006650
1,007070
1,007310
1,007690
1,009830
1,010060
1,010950
1,011170
1,011780
1,011790
1,014680
1,014820
1,014830
1,015760
1,025860
1,033780
1,033920
1,036460
1,036580
1,049770
1,051900
1,051910
1,069260
1,078520
1,078930
1,079980
1,090430
1,093370
1,096770
1,097950
1,115390
1,120110
1,139480
1,145990
1,161890
1,192820
