,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,비유동자산 변화율,이익잉여금 변화율,유동자산 변화율,Label,Code
22,하이트진로,2019,Q2,생활소비재,0.0872777002159705,0.7528773870799883,-0.13948868985706075,-2.451313332809943,0.008919837650565476,-0.0878920854988211,-0.11054072748832633,0.2802798329144396,000080
22,한화,2019,Q2,에너지_화학,-0.15130566166444795,-0.2529030752173659,-0.06810732511912487,2.9683967324036638,0.002494818744517513,0.006063166568610834,0.16620342474203587,0.02836554236532375,000880
22,CJ,2019,Q2,생활소비재,-0.22322779129095355,-1.2221882936739483,0.009852810818969271,-0.8519344699982798,-0.0036122138302684403,-0.004868252584626087,-0.5923063002199069,0.0876596259759125,001040
22,대상,2019,Q2,생활소비재,-0.045225165199967235,0.6230290782069301,0.12136375909017105,-0.12380529921548056,0.11112133734988205,0.06559151610804537,0.04553043406951485,-0.016678527527980727,001680
22,오리온,2019,Q2,생활소비재,-0.10415342262919178,-0.9407032587837294,0.012051938215189795,-0.9553899173462133,0.008681741168615309,-0.06903521523804668,-0.5653462112577672,0.02043666881706442,001800
22,아모레G,2019,Q2,생활소비재,-0.1419193800760003,-0.9516026106903327,-0.007147737903943185,-1.004567706470975,0.0014901365615946904,0.0013689733315693786,-0.19516517622507223,0.3027252659402598,002790
22,한국쉘석유,2019,Q2,에너지_화학,0.047126003335580306,0.28161445230072446,-0.3968273842457185,0.3230398726690058,0.06516442719131943,0.08408340731058184,-0.0864134295172857,-0.037728287458142225,002960
22,태광산업,2019,Q2,에너지_화학,-0.22519583058794568,0.48325121043020314,0.055648789798720566,1.8293098035554873,-0.06708194440580162,0.02803015723297242,0.026687256403449267,-0.04377677085914533,003240
22,남양유업,2019,Q2,생활소비재,-0.03722636073201374,8.321426401810848,0.004318949214394019,-0.983997288169092,0.06330375332307248,0.020509228010219926,-0.05504710233974197,-0.21883060991489223,003920
22,삼성정밀화학,2019,Q2,에너지_화학,0.03075821555241501,-0.47575966565026107,-0.843923310328062,0.39050243342543167,-0.008755725111356583,0.04384802545423683,-0.060812458777247946,-0.06714316158066486,004000
22,농심,2019,Q2,생활소비재,-0.10368408595835324,-0.5607407713223692,-0.024879290280209188,-0.8414522122241637,0.019369633897381666,0.0019037648127704365,-0.01822211523612227,-0.00952486751588151,004370
22,효성,2019,Q2,에너지_화학,0.1065397642693578,-1.0597746394342644,-0.018539501029864014,-1.0598419517001152,-0.009457053585236852,-0.00047108860567868227,-0.4664687332472639,-0.12678915871389274,004800
22,빙그레,2019,Q2,생활소비재,-0.08456857949375865,1.935044571137699,-0.057277602920850046,2.455752095189735,0.016973113005845253,2.0977947743894143,0.06001183510933883,-0.14858969059051724,005180
22,롯데칠성,2019,Q2,생활소비재,-0.06691938007600029,0.6352531655938742,-0.17221327505256656,1.125163417183376,-0.005501694686671277,-0.022721708531054263,0.07012212665783979,-0.10676315554364323,005300
22,현대그린푸드,2019,Q2,생활소비재,-0.063978033141956,-0.4395809321375175,-0.05336813672825946,0.1111636513105374,-0.012090807276796012,0.017211213136663295,-0.043858207525242165,-0.10379415904414765,005440
22,삼립식품,2019,Q2,생활소비재,-0.22634560958419703,0.9360523418078206,-0.06973325152734289,0.6630690028201902,-0.002825082262786549,0.0337066373423367,0.044314309876677616,-0.009357330657772722,005610
22,크라운제과,2019,Q2,생활소비재,0.02582255540787068,-1.1662413689864943,-0.09416117826803916,-0.9570481328737149,-0.0010557617108242212,-0.017105125043759273,-0.7420218176109208,-0.11345583980642095,005740
22,SK케미칼,2019,Q2,에너지_화학,-0.161170716974396,-3.143712838780909,-0.08169323051427557,-1.0879473102371937,-0.2823069833754783,-0.023682176062811866,3.1050174205962984,-0.042359522646859646,006120
