,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,비유동자산 변화율,이익잉여금 변화율,유동자산 변화율,Label,Code
7,하이트진로,2023,Q1,생활소비재,-0.024821968334735087,-1.8671516366329755,-0.21186173151290022,1.4916901443666823,0.004991940490844948,-0.1167912853350569,0.08297628706060656,-0.15510437639735503,000080
7,한화,2023,Q1,에너지_화학,0.036252798260019405,-0.7616029051062339,-0.03887419192546315,-0.46577992480545594,0.026419433320308716,-0.010222303682339895,-0.02246534483952356,-0.01279572273054784,000880
7,CJ,2023,Q1,생활소비재,-0.13613870129101321,7.512720602874477,-0.33243002944431554,6.539313764554192,-0.0006821353075396885,-0.0021971101494422385,-0.40505401502802074,-0.17919900942632128,001040
7,대상,2023,Q1,생활소비재,-0.042117077353037366,-0.2154473154318124,0.12708311773583136,2.3431612021787993,0.0465109212280701,-0.012416447825644217,0.02343010371274512,-0.11603061908663619,001680
7,오리온,2023,Q1,생활소비재,0.011134679133489672,6.887196777087754,0.0010007809600640627,5.822828313814628,0.0010006887586466728,-0.9434818744753767,2.395030682054421,-0.10112309208470176,001800
7,아모레G,2023,Q1,생활소비재,-0.21228938790982174,-0.7858992187434195,-0.12938145685483704,-0.777891329448626,-0.013512016011962724,0.005373371118110093,0.0724017050573662,-0.0006872790240209092,002790
7,한국쉘석유,2023,Q1,에너지_화학,-0.05177408928035748,0.9532328223834008,0.10576070079316802,0.6933453656916335,-0.005915913529174643,-0.129843142269761,0.0036571196545356344,-0.09338967191245653,002960
7,태광산업,2023,Q1,에너지_화학,-0.07101088696543104,-1.4611013839705969,0.032388953645046126,-0.7368712157226582,-0.0009681884843252275,0.013788769267533585,0.046876390616582775,-0.15095545202413502,003240
7,남양유업,2023,Q1,생활소비재,-0.14136842400622174,-0.7214041674685826,-0.04660049068842098,-0.4294194658820446,-0.023368538716622034,-0.020135511567352493,-0.12863432666267438,-0.14653587963211323,003920
7,삼성정밀화학,2023,Q1,에너지_화학,0.08857069167211663,-2.6368450991479695,-0.021810649791139336,-0.03267210187137637,-0.009727437456106602,0.0013133690257265407,0.05226123892697965,-0.036391422563455525,004000
7,농심,2023,Q1,생활소비재,0.04817080089397604,0.5599879465125919,0.03725236168168733,0.48010423387647294,0.0036274316584421484,0.004848800790240748,0.06333130233828954,0.02837237111550478,004370
7,효성,2023,Q1,에너지_화학,-0.01168097635031631,-0.9387770226216895,0.012126735683885004,-0.7372147011892272,-0.03015577124815183,-0.014919934398721635,0.19293560773295448,-0.10970465047223199,004800
7,빙그레,2023,Q1,생활소비재,0.05721983925373751,-4.583777190448424,0.10198853604259184,-5.829125309239528,-0.02435319507518563,-0.684108825672193,0.10165794081233437,0.0038271566715171526,005180
7,롯데칠성,2023,Q1,생활소비재,-0.1154013960664157,20.86641211474222,0.15097762800176429,1.4441225216264861,0.00632324274723528,0.002275569893561702,0.21002374706684201,-0.12258151255371992,005300
7,현대그린푸드,2023,Q1,생활소비재,0.0,-0.08787800862214235,0.08340199547520766,-0.3784157387960374,-0.2642129181690265,0.08232048479078702,-0.9156949874573034,-0.1294554152404964,005440
7,삼립식품,2023,Q1,생활소비재,0.05611561802100263,-0.4246191256737376,-0.043494649682208064,-0.4419279795922664,-0.001639975943337757,-0.017071973014454178,0.05783780986180953,-0.15021653276331445,005610
7,크라운제과,2023,Q1,생활소비재,-0.03870077982092998,-1.2294097145678187,0.01718027637432651,-44.83172674910401,-0.0005236389773505268,0.014983219970667205,2.556403579600131,-0.12217600288614477,005740
7,SK케미칼,2023,Q1,에너지_화학,0.06870581589392949,-0.35608609775529476,0.7899828515063771,-5.814736393846588,2.420996176244472e-05,0.007085177521413355,4.36493876786522,0.10815352603681631,006120
7,대한유화,2023,Q1,에너지_화학,-0.1975938177386253,-0.7059282915748404,-0.2483665627848447,-0.671274112843649,-0.0036559063618083476,-0.01714995664450858,0.12414945688370915,-0.08681563459606115,006650
7,GS리테일,2023,Q1,생활소비재,-0.10480710195193943,-1.3693322022774117,-0.0006692316528784659,-0.5175809729751171,0.0009926243329703155,0.00014406226849228432,0.08673265922244622,-0.10015120560834488,007070
7,오뚜기,2023,Q1,생활소비재,0.006792620522862752,-0.3977603618888418,0.46372565172141456,0.817819275374364,-0.009213372640319184,0.0027944531610006873,0.005211071609813045,-0.21360309296137564,007310
7,국도화학,2023,Q1,에너지_화학,-0.06171496759203285,-6.941711453908761,0.0095300274045107,0.43415206562786746,0.04703568434194927,0.009636234445653757,0.07598821376953713,0.12116965380782872,007690
7,한화케미칼,2023,Q1,에너지_화학,0.0,-0.8211084050005268,-0.03977476443365435,-0.43522984467222803,-0.08204300599401293,0.004550456961804672,-0.18478966565436838,-0.2280743733857604,009830
7,OCI,2023,Q1,에너지_화학,0.19513661772793411,-0.968994458443656,-0.8396707132731227,-1.0671445562255495,-0.3513355177761316,0.01378549000561513,0.921206283474368,0.0,010060
7,S-Oil,2023,Q1,에너지_화학,-0.105243000952106,0.08240421248823693,-0.030023842604504414,-4.197331909689675,0.0035988574305219068,-0.012287398547428552,0.035820430265737,0.046751974265665366,010950
7,롯데케미칼,2023,Q1,에너지_화학,-0.015133810228318691,-1.2575022863861083,0.6330249241879635,-1.0938554239177718,0.21042771396601023,0.0031132361959054222,0.08763303897297581,-0.25414156388623677,011170
7,금호석유,2023,Q1,에너지_화학,-0.13991940004791373,0.7469653540983443,-0.09799882163361062,0.17164345208849108,0.0035700324064658062,-0.002729799072356487,0.17664737089264926,-0.09908015032564269,011780
7,SKC,2023,Q1,에너지_화학,-0.10057633428543933,152.80764221713588,8.671149603856065e-05,4.059540082834983,0.0017162310929328406,3.106995121093803e-05,-0.40024446467594177,0.06915617501024422,011790
7,한솔케미칼,2023,Q1,에너지_화학,0.01637658282379737,2.1148471172783645,-0.00031600100761275396,0.2622072537850684,0.0485987663580465,0.03617519773057509,0.002132895529176615,-0.16692129165087075,014680
7,동원시스템즈,2023,Q1,에너지_화학,0.006889979758286119,-6.601178625671104,0.055034218692958214,0.1306024748183119,0.017404682649068803,0.061168082565871584,0.10887294861848495,-0.1522336995943268,014820
7,유니드,2023,Q1,에너지_화학,-0.286849925909164,-1.5529840875419196,-0.08734987319002463,-1.3804406302397423,0.008486167506826625,-0.011914118024714093,-0.16838478059306272,-0.13226425763426072,014830
7,한국전력,2023,Q1,생활소비재,0.05526042307158455,-0.36397563722096093,0.08791126442915931,-0.36279503692350534,0.021831278163115586,-1.1377792930582646,-0.20330330978341382,-0.08901985447336633,015760
7,남해화학,2023,Q1,에너지_화학,-0.04513299901708809,-1.0907684015430332,-0.28373815803825697,-1.0971758486802494,0.0002269552736673397,-0.00685316709136341,-0.02726705978755395,-0.13154500926763235,025860
7,KT&G,2023,Q1,생활소비재,-0.11801050185888873,-5.72487717284867,-0.016964954952485622,0.013026940130778764,0.02440045734518259,-0.7431687114703942,-0.07649535517587547,-0.045784684525965166,033780
