,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,비유동자산 변화율,이익잉여금 변화율,유동자산 변화율,Label,Code
1,하이트진로,2024,Q3,생활소비재,0.06823672954739804,-0.0866808112952705,-0.04871650070662881,0.027601185722398558,0.05381225309641047,0.20229345615574257,-0.0802309580988374,-0.09038091063838459,000080
1,한화,2024,Q3,에너지_화학,0.06275613215673034,-5.176547653524196,-0.09599025573427344,-3.7098154709861486,-0.041729297853612346,0.10717339168608753,-0.17403698507814225,0.49845922369954465,000880
1,CJ,2024,Q3,생활소비재,-0.059163245803340925,-0.9818128892658755,-0.02617929554325016,-0.704023394002781,-6.314511009308799e-05,0.0015706634165100208,-0.06085528801679385,0.2627874954263843,001040
1,대상,2024,Q3,생활소비재,-0.09678073320051425,0.7751119689181638,0.001712445881012048,0.377171622170114,0.010197360753959162,0.038105239924037804,-0.02541116912598762,0.20304523791053117,001680
1,오리온,2024,Q3,생활소비재,0.12731873388248122,2.5384920257752914,0.003328223742850245,0.8849493396922199,0.0009271792326763784,0.009488985903761904,0.33955521166578295,-0.12474259231334706,001800
1,아모레G,2024,Q3,생활소비재,0.0063917608834866135,-0.027274925447010268,0.6141843204715436,-0.429601428399477,0.01158448294716008,0.0014327920366696834,0.003044942863073885,-0.09334782864194635,002790
1,한국쉘석유,2024,Q3,에너지_화학,0.12008604781721018,-0.049676374503294984,0.028741787889388082,-0.07240830460325587,0.05239294386006765,0.07224687694588461,0.02199347129189566,-0.16438000813000822,002960
1,태광산업,2024,Q3,에너지_화학,0.19670176248602217,-1.435071603588418,-0.005700423963787782,-1.8704364179557542,-0.003509457340576838,-0.0032842226649514306,-0.025936946836952024,0.09028906093906083,003240
1,남양유업,2024,Q3,생활소비재,0.4641145683163189,-1.0772622864599766,-0.0647405051450548,-1.1548881875871844,-0.02552863097825131,-0.03314283757212089,-0.03730915746281738,0.0,003920
1,삼성정밀화학,2024,Q3,에너지_화학,-0.03877385162564892,-0.42017166077907475,0.3599549420007455,-0.4318236658958263,0.06713336021594163,0.0070820600601961825,-0.0712629329928346,0.04858521292784245,004000
1,농심,2024,Q3,생활소비재,-0.07293287864881526,-0.11224855354018615,1.4156469687842432,-0.021433063125544494,-0.0029845761151229278,0.008694587413839994,0.11540531885768557,0.04113043818926176,004370
1,효성,2024,Q3,에너지_화학,0.28848431621547854,2.9206902128583616,0.005276949889101212,3.543180483346549,0.042502933192337666,0.05297948935117258,-0.8722932868178792,-0.0896235370320736,004800
1,빙그레,2024,Q3,생활소비재,-0.11972007385289135,0.3922637148824155,-0.07005627763353373,0.4527360823196016,0.049621294465573174,0.7356300022509192,0.06996322113922693,0.45924619934520927,005180
1,롯데칠성,2024,Q3,생활소비재,-0.12846413187448424,1.0720049612787723,-0.05690666951576495,0.6228277290360287,0.0076770502275478325,0.023116925610270123,-0.030173056748902027,-0.06301574313110829,005300
1,현대그린푸드,2024,Q3,생활소비재,0.18270638957002555,-0.936838071498357,-0.094421526820062,-1.6794013178693412,-0.029147838681844784,-0.0023079607644305167,-0.2655917429099769,0.05270023692154836,005440
1,삼립식품,2024,Q3,생활소비재,-0.032944255213092855,-0.6856009898661357,-0.046284003700138854,-0.20061087876944772,0.009604183981813952,0.024647845358544362,-0.15421409932300845,0.08493895810072279,005610
1,크라운제과,2024,Q3,생활소비재,-0.007127261749040575,0.14462359062794072,0.014296401444082285,6.432489082727595,-0.00046282003680131467,-0.003933086332755575,0.2600280734430602,-0.08419982794982804,005740
1,SK케미칼,2024,Q3,에너지_화학,0.12280287122368874,-1.4987914031531808,-0.13852483399595428,-4.5573884241208615,0.0014245585343759526,-0.0021918160947925758,-0.16954673173173884,0.06816567053636018,006120
