,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,비유동자산 변화율,이익잉여금 변화율,유동자산 변화율,Label,Code
16,하이트진로,2020,Q4,생활소비재,-0.14532814872049518,-1.9887728308853743,-0.05936497526718176,-0.608974075483051,-0.029046319094423012,-0.10302111760401089,-0.46157044486562904,-0.0915683198064994,000080
16,한화,2020,Q4,에너지_화학,-0.15011646954178376,-0.6086811060846291,-0.08555386815065358,-0.5675121485351535,-0.00528152792635217,0.007656087365969011,-0.2555208159216522,0.12267228860599001,000880
16,CJ,2020,Q4,생활소비재,-0.08034132147644424,-1.0313992583484346,-0.734842390154945,1.3820054865879405,0.059975094260653394,-0.0050442249377706805,-0.05884590879432072,0.1407733576447262,001040
16,대상,2020,Q4,생활소비재,-0.22717685721862335,-1.1592620103206446,-0.017742954018179602,-1.0222525147859056,-0.07037721716410617,-0.01935828128277406,0.06235379124525742,0.1534845986607466,001680
16,오리온,2020,Q4,생활소비재,-0.16134826788168088,0.2637299585135726,-0.05849621095695523,-1.1320799749483914,-0.0009674412784755893,0.046578488805371965,0.2974000398991703,0.25740770673074453,001800
16,아모레G,2020,Q4,생활소비재,0.07840385046972537,268.8252048295047,0.011850582515684716,0.434781299262347,-0.03888027979852082,-0.03755802216495441,0.0494394899967332,0.14850054123881173,002790
16,한국쉘석유,2020,Q4,에너지_화학,-0.2269832838543183,-0.19378731880069766,0.17749358224661216,-0.28005680581707826,-0.01505621712931382,0.017834747736524825,0.12338909089513517,0.11851736075752077,002960
16,태광산업,2020,Q4,에너지_화학,-0.07596549548094583,-7.1776037864928774,-0.052140516722329555,-8.097023339183876,-8.158998564145037e-05,-0.016066303209106625,-0.03925738808916457,0.27257535663947,003240
16,남양유업,2020,Q4,생활소비재,-0.14732050774956285,0.6521658638679777,-0.04111927710331853,1.0311152897332176,-0.12013029677448117,-0.015174295595625553,0.151215998085807,0.2787376859820905,003920
16,삼성정밀화학,2020,Q4,에너지_화학,-0.24115246753014588,-0.11372180556098388,-0.41811097441618905,0.0688930755413828,0.3074374583982915,0.019157601831775395,-0.3901805002355325,0.16011992716885942,004000
16,농심,2020,Q4,생활소비재,-0.28843649475978006,-0.22531935019960947,0.12083697580542019,-0.31989036857071684,0.002621044757540991,0.006439455738519229,-0.1028559793818542,0.04202356915146966,004370
16,효성,2020,Q4,에너지_화학,-0.20241102860465454,-1.2390848126738325,0.0017699922453815464,1.5108369321312973,0.013651373256058585,0.003880169281304857,-0.14433736787240226,0.2699682726809041,004800
16,빙그레,2020,Q4,생활소비재,-0.21460109103307198,-1.412277831996622,-0.14153396045933153,-1.2543200518404356,0.4839470216492059,-0.15746254688205952,-0.42657001943464923,0.0852569702354805,005180
16,롯데칠성,2020,Q4,생활소비재,0.10706371732283673,-2.730066195561994,-0.013446238288995493,-0.8813809025208629,0.024761963256968667,-0.030276882367736957,-0.07451612673111774,0.3561363058598155,005300
16,현대그린푸드,2020,Q4,생활소비재,0.14399937771059484,-1.4181073119520013,-0.07050219006712355,-0.6049789106284604,0.03688687989145967,-0.008458545933064388,-0.090573202849625,0.08351538919139982,005440
16,삼립식품,2020,Q4,생활소비재,-0.1952273252690914,0.9926735027079185,-0.12260129240477102,1.0985685920006998,-0.021085533142820245,0.03102938839982028,-0.06883408640679001,0.19157856270184248,005610
16,크라운제과,2020,Q4,생활소비재,-0.1356658513429766,-143.7045415986621,0.01313247587152655,0.3744137200393156,0.06216736263134348,0.13429119920647925,0.03541792542394151,0.2574689736607466,005740
16,SK케미칼,2020,Q4,에너지_화학,-0.3461234129235028,-0.887460121856008,0.03382068391321891,1.1778442353819658,-0.01820701270253766,0.0047927722432381525,0.1840999917132098,-0.10301953495108428,006120
16,대한유화,2020,Q4,에너지_화학,0.13896321336925743,-0.012087297021588728,-0.02696451353430729,0.30655560973012275,-0.011319060790725866,0.03555203350032898,0.08671410156955339,-0.1810546587932857,006650
16,GS리테일,2020,Q4,생활소비재,-0.10572869048274586,-0.8333449621948394,0.0005104477749833247,-0.6073811337704382,0.002754084371635379,0.006679638764601981,-0.37932271156480835,-0.06717929410424042,007070
16,오뚜기,2020,Q4,생활소비재,-0.1773516323031457,-0.6215503564324911,-0.2682885085614023,-0.5259456441223986,0.005817684844707571,0.007872758078043107,-0.18116843628080137,-0.07908392736314421,007310
16,국도화학,2020,Q4,에너지_화학,0.046517820166389556,0.298592756286326,-0.259020020211547,1.7867424946796078,-0.01993146148670022,0.011122452801895832,-0.09368312485277208,0.2559954823664784,007690
16,한화케미칼,2020,Q4,에너지_화학,-0.30603407752536355,-1.0067262371055037,-0.10064427447791024,-0.6526227454301479,0.02288340961278479,-0.0005216716487035367,-0.15037523462216718,-0.023538795302231835,009830
16,OCI,2020,Q4,에너지_화학,0.6155195174742902,-14.587827424162413,-0.10914016121760983,-0.09374392395004894,-0.07852044206058006,-0.12262305131658302,-0.015302934940918944,-0.08237336158214913,010060
16,S-Oil,2020,Q4,에너지_화학,-0.00010545919522536584,5.516860036475108,-0.167694824506344,-9.386877828054299,-0.010265351432113379,0.02947973519414604,-0.05821895992231674,0.19124715098543463,010950
16,롯데케미칼,2020,Q4,에너지_화학,-0.11527511149870814,-1.3403531134067872,-0.055458309580984966,-0.24573201788691912,-0.019811290479407107,-0.00718019023103178,0.13457640638324153,-0.08086694606002906,011170
16,금호석유,2020,Q4,에너지_화학,0.33631520627344014,-0.08652921602514207,-0.14164931483631749,0.27683541014396074,0.02011909973641357,0.07963505446077002,0.08736856020874306,0.07432866185673767,011780
16,SKC,2020,Q4,에너지_화학,0.1843173260795445,-16.644052124780764,-0.03270534459417784,-1.4055732536247583,0.0015027203697204339,-0.006645483900757698,-0.4129354673827512,0.0,011790
16,한솔케미칼,2020,Q4,에너지_화학,0.281228904395966,-0.48762486902359314,0.14295253233103655,-0.45710156461747975,0.01397860437220455,0.023775813359762976,0.17372291688828123,0.022636875524140513,014680
16,동원시스템즈,2020,Q4,에너지_화학,0.2506190250486827,-0.35510925555801,-0.42733477636993145,-0.11307211509568771,0.02592428821106285,0.04040990789890353,-0.0792525857726778,-0.11077918367723082,014820
16,유니드,2020,Q4,에너지_화학,0.15584330930655402,-1.4031949247561726,-0.11570309814764568,-0.778617891583447,-0.007360011363233165,0.005350834861782561,0.0018754856898692829,0.2177878537759266,014830
