code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
880,Hanwha_Corp,에너지_화학,2021,Q1,"1,867,198,000,000","6,139,711,000,000","8,006,909,000,000","2,795,087,000,000","1,781,230,000,000","4,576,317,000,000","2,380,309,000,000","3,430,593,000,000",710331000000.0,4083000000.0,4537000000.0,6135000000.0,6135000000.0,"489,550,000,000",,,,,,,,,,
2960,Korea_Shell_Petroleum,에너지_화학,2021,Q1,"129,011,501,994","27,353,900,599","156,365,402,593","65,245,346,251","2,496,626,650","67,741,972,901","80,932,644,625","88,623,429,692",56791437903.0,10679176754.0,11308539926.0,8707575746.0,8707575746.0,"7,000,000,000",,,,,,,,,,
3240,Taekwang_Industrial,에너지_화학,2021,Q1,"1,610,699,909,746","2,079,220,551,347","3,689,920,461,093","333,310,291,201","243,801,496,534","577,111,787,735","3,103,072,213,355","3,112,808,673,358",487271901641.0,76466458923.0,107038145666.0,81457196156.0,81457196156.0,"5,567,000,000",,,,,,,,,,
4000,Samsung_Fine Chemicals,에너지_화학,2021,Q1,"558,637,056,047","1,218,849,096,613","1,777,486,152,660","218,196,938,440","10,996,671,204","229,193,609,644","1,095,917,677,435","1,548,292,543,016",343840769322.0,36185287163.0,58769100969.0,46763986799.0,46763986799.0,"129,000,000,000",,,,,,,,,,
4800,Hyosung,에너지_화학,2021,Q1,"531,127,356,970","2,272,578,349,003","2,803,705,705,973","256,056,195,758","280,411,399,250","536,467,595,008","6,231,328,985,473","2,267,238,110,965",180382872346.0,71332713270.0,73459095518.0,70239521412.0,70239521412.0,"105,355,125,000",,,,,,,,,,
6120,SK_Chemicals,에너지_화학,2021,Q1,"250,545,589,454","960,013,312,680","1,210,558,902,134","102,742,380,498","133,743,403,814","236,485,784,312","1,445,351,440,202","974,073,117,822",,32900941732.0,31630083534.0,27245626357.0,27245626357.0,"111,677,150,000",,,,,,,,,,
6650,Korea_Petrochemical_Ind,에너지_화학,2021,Q1,"783,597,533,755","1,348,470,927,335","2,132,068,461,090","164,069,251,489","96,420,648,889","260,489,900,378","1,569,920,992,417","1,871,578,560,712",554620145743.0,86246178340.0,93410943475.0,70560217215.0,70560217215.0,"41,000,000,000",,,,,,,,,,
7690,Kukdo_Chemical,에너지_화학,2021,Q1,"482,555,189,165","464,795,778,595","947,350,967,760","381,046,140,276","73,661,818,690","454,707,958,966","436,045,345,243","492,643,008,794",290913830765.0,28364261191.0,30417874999.0,23106200914.0,23106200914.0,"29,053,080,000",,,,,,,,,,
9830,Hanwha_Solutions,에너지_화학,2021,Q1,"3,583,529,923,079","8,616,321,578,074","12,199,851,501,153","2,307,669,322,108","2,530,507,931,532","4,838,177,253,640","4,445,454,901,270","7,361,674,247,513",1645585416737.0,221055842761.0,383616100149.0,295879759219.0,295879759219.0,"978,240,655,000",,,,,,,,,,
10060,OCI,에너지_화학,2021,Q1,"870,483,721,000","2,546,942,479,000","3,417,426,200,000","664,561,754,000","384,193,794,000","1,048,755,548,000","1,425,792,154,000","2,368,670,652,000",329900077000.0,36891082000.0,37755087000.0,34392639000.0,34392639000.0,"127,246,855,000",,,,,,,,,,
10950,S-Oil,에너지_화학,2021,Q1,"7,308,486,000,000","10,528,488,000,000","17,836,974,000,000","8,576,290,000,000","3,238,253,000,000","11,814,543,000,000","4,367,069,000,000","6,022,431,000,000",5297178000000.0,628815000000.0,468855000000.0,345907000000.0,345907000000.0,"291,512,000,000",,,,,,,,,,
11170,Lotte_Chemical,에너지_화학,2021,Q1,"5,363,597,522,613","10,850,419,173,657","16,214,016,696,270","2,698,106,893,871","1,630,850,657,164","4,328,957,551,035","10,449,164,348,622","11,885,059,145,235",3168234987186.0,406013921901.0,453144387846.0,359273219097.0,359273219097.0,"171,377,095,000",,,,,,,,,,
11780,Kumho_Petrochemical,에너지_화학,2021,Q1,"1,561,444,493,269","2,299,322,120,366","3,860,766,613,635","1,126,473,747,201","371,259,011,288","1,497,732,758,489","1,985,552,264,243","2,363,033,855,146",1333803720305.0,415075416472.0,427992326058.0,309911683290.0,309911683290.0,"167,455,885,000",,,,,,,,,,
11790,SKC,에너지_화학,2021,Q1,"311,163,095,040","2,741,573,312,723","3,052,736,407,763","457,679,457,338","589,400,222,219","1,047,079,679,557","1,714,348,757,160","2,005,656,728,206",132698335943.0,363505220.0,64669386781.0,51693355672.0,51693355672.0,"189,341,490,000",,,,,,,,,,
14680,Hansol_Chemical,에너지_화학,2021,Q1,"328,114,162,696","587,907,114,495","916,021,277,191","194,264,554,309","201,132,827,959","395,397,382,268","433,418,671,524","520,623,894,923",133212876157.0,44986611904.0,52694141821.0,40944111053.0,40944111053.0,"56,675,975,000",,,,,,,,,,
14820,Dongwon_Systems,에너지_화학,2021,Q1,"197,329,369,152","664,080,250,433","861,409,619,585","321,476,356,858","135,788,133,907","457,264,490,765","152,632,126,875","404,145,128,820",152913039564.0,11944184975.0,11069609649.0,10849415539.0,10849415539.0,"129,419,345,000",,,,,,,,,,
14830,UNID,에너지_화학,2021,Q1,"281,430,601,080","643,615,021,639","925,045,622,719","215,995,715,277","72,577,934,198","288,573,649,475","603,294,959,649","636,471,973,244",162111447305.0,14454683833.0,15041702318.0,12784871590.0,12784871590.0,"44,449,215,000",,,,,,,,,,
25860,Namhae_Chemical,에너지_화학,2021,Q1,"414,400,928,960","204,583,207,840","618,984,136,800","150,592,109,943","16,395,058,309","166,987,168,252","364,312,632,598","451,996,968,548",306380261404.0,3125649236.0,4151627500.0,2914284044.0,2914284044.0,"49,678,843,000",,,,,,,,,,
