code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
660,S_hynix,전기·전자,2016,Q3,"6,728,658,000,000","21,908,159,000,000","28,636,817,000,000","3,026,457,000,000","4,109,073,000,000","7,135,530,000,000","14,433,532,000,000","21,501,287,000,000",4074237000000.0,582542000000.0,560016000000.0,465852000000.0,465852000000.0,,,,,,,,,,,
4490,SEBANG_Global_Battery,전기·전자,2016,Q3,"656,355,351,875","364,846,485,467","1,021,201,837,342","199,197,722,960","18,374,925,855","217,572,648,815","746,002,238,262","803,629,188,527",228690670744.0,15631467701.0,16665821351.0,12323491996.0,12323491996.0,,,,,,,,,,,
4710,Hansol_Technics,전기·전자,2016,Q3,"132,516,592,231","339,649,030,375","472,165,622,606","187,526,595,933","49,860,352,978","237,386,948,911","2,253,662,797","234,778,673,695",126936107268.0,4041332360.0,1637598724.0,1637598724.0,1637598724.0,"110,549,390,000",,,,,,,,,,
5930,Samsung_Electronics,전기·전자,2016,Q3,"66,778,920,000,000","98,222,647,000,000","165,001,567,000,000","29,113,936,000,000","3,980,983,000,000","33,094,919,000,000","136,079,202,000,000","131,906,648,000,000",32583623000000.0,1819112000000.0,2149806000000.0,1682512000000.0,1682512000000.0,,,,,,,,,,,
6400,Samsung_SDI,전기·전자,2016,Q3,"3,473,004,777,874","10,466,767,915,747","13,939,772,693,621","1,955,504,030,631","1,382,318,710,551","3,337,822,741,182","4,673,731,538,968","10,601,949,952,439",1110379373126.0,-126192014541.0,-172038926069.0,-168472084027.0,-168472084027.0,"356,712,130,000",,,,,,,,,,
7340,Dong-A_Tire,전기·전자,2016,Q3,"143,522,941,619","516,726,552,482","660,249,494,101","69,080,833,164","11,800,820,479","80,881,653,643","528,134,539,722","579,367,840,458",85244427018.0,4613764648.0,4508893615.0,3502573498.0,3502573498.0,"11,863,510,000",,,,,,,,,,
9150,Samsung_Electro-Mechanics,전기·전자,2016,Q3,"2,013,741,093,717","3,326,101,698,690","5,339,842,792,407","879,441,290,617","413,251,811,891","1,292,693,102,508",,"4,047,149,689,899",1184663893481.0,-38357360114.0,-43117911587.0,-35445774346.0,-35445774346.0,"388,003,400,000",,,,,,,,,,
10120,LS_Electric,전기·전자,2016,Q3,"1,086,399,206,426","995,004,554,376","2,081,403,760,802","477,990,432,614","608,959,705,986","1,086,950,138,600","869,986,311,618","994,453,622,202",,25330450628.0,23712999257.0,17867384091.0,17867384091.0,,,,,,,,,,,
11070,LG_Innotek,전기·전자,2016,Q3,"1,723,754,281,064","2,133,990,819,913","3,857,745,100,977","1,444,130,214,599","964,314,784,912","2,408,444,999,511","180,351,538,743","1,449,300,101,466",1254802105385.0,9046961916.0,-54796477993.0,-45773955249.0,-45773955249.0,,,,,,,,,,,
20150,Iljin_Materials,전기·전자,2016,Q3,"111,666,000,000","190,563,000,000","302,229,000,000","32,138,000,000","19,524,000,000","51,662,000,000","38,928,000,000","250,567,000,000",63101000000.0,5180000000.0,3020000000.0,3588000000.0,3588000000.0,"19,600,000,000",,,,,,,,,,
25540,Korea_Electric_Terminal,전기·전자,2016,Q3,"285,264,189,221","393,118,905,395","678,383,094,616","97,125,554,411","33,720,552,933","130,846,107,344","506,777,122,168","547,536,987,272",159519074073.0,18636091108.0,17712064207.0,13548600367.0,13548600367.0,,,,,,,,,,,
29530,Sindoh,전기·전자,2016,Q3,"616,243,577,275","266,368,089,485","882,611,666,760","42,867,662,454","15,898,471,102","58,766,133,556","671,626,091,208","823,845,533,204",113921986142.0,-643641957.0,559477077.0,492148191.0,492148191.0,"50,400,145,000",,,,,,,,,,
34220,LG_Display,전기·전자,2016,Q3,"7,735,363,000,000","12,745,976,000,000","20,481,339,000,000","6,110,883,000,000","3,298,928,000,000","9,409,811,000,000","7,031,336,000,000","11,071,528,000,000",6222819000000.0,186155000000.0,139795000000.0,116500000000.0,116500000000.0,,,,,,,,,,,
66570,LG_Electronics,전기·전자,2016,Q3,"8,707,995,000,000","18,059,212,000,000","26,767,207,000,000","10,087,798,000,000","7,695,009,000,000","17,782,807,000,000","5,109,208,000,000","8,984,400,000,000",7008767000000.0,-97891000000.0,-60907000000.0,-43575000000.0,-43575000000.0,"904,169,000,000",,,,,,,,,,
