,name,year,quarter,sector,Relative Return,금리 변화율,보유 주식 수 변화율,1인평균급여 변화율,기초 소유주식 지분율 변화율,실업률 변화율,기말 소유주식 지분율 변화율,Label,Code
16,경방,2020,Q4,경기소비재,-0.15686657248467922,0.13205764233403983,-0.23235692529483953,0.02217176539580623,-0.03862559552714806,0.04166666666666674,-0.02566290364925161,0.06024886078885398,000050
16,대림산업,2020,Q4,건설,-0.21579301763586795,0.13205764233403983,-0.07406776253043201,0.07602339181286544,-0.0003416467372736598,0.04166666666666674,-0.0003416467372736598,0.07292815733421597,000210
16,한국타이어월드와이드,2020,Q4,경기소비재,-0.08167199783449117,0.13205764233403983,0.28512572152769966,0.16129032258064524,0.0,0.04166666666666674,0.0,0.029795879984576185,000240
16,기아차,2020,Q4,경기소비재,0.15236614656416533,0.13205764233403983,0.020035794592605738,0.02515723270440251,-0.1426165075800112,0.04166666666666674,-0.1428571428571428,-0.02172985512528124,000270
16,현대건설,2020,Q4,건설,0.06994546045774855,0.13205764233403983,-0.06062585759111583,0.05614567526555381,-0.2857142857142857,0.04166666666666674,-0.2857142857142857,0.1974162064211117,000720
16,SK네트웍스,2020,Q4,경기소비재,-0.06798717588179815,0.13205764233403983,0.0,0.17010516525751118,0.001735250371839303,0.04166666666666674,0.0002474634991338487,0.006087080601119413,001740
16,넥센타이어,2020,Q4,경기소비재,0.13677275584131002,0.13205764233403983,-0.9988425531450706,-0.1402439024390244,-0.015375429168532628,0.04166666666666674,0.015009096422074153,0.10160645744803581,002350
16,KCC,2020,Q4,건설,0.02498041641653362,0.13205764233403983,-0.25768129374982707,0.03130183003003051,0.004853128991060052,0.04166666666666674,0.0038129130655821797,0.6421534929688676,002380
16,일신방직,2020,Q4,경기소비재,-0.034575720229012646,0.13205764233403983,0.31353957997580073,1107.6869116881887,-0.03722700802992773,0.04166666666666674,-0.03703703703703709,0.21508992819343847,003200
16,한일시멘트,2020,Q4,건설,-0.14547281365007764,0.13205764233403983,3.7731039519510023,-0.007832500304766565,0.0,0.04166666666666674,0.040405569007264,0.33880704950811363,003300
16,쌍용차,2020,Q4,경기소비재,-0.5133464233912897,0.13205764233403983,0.061235819062010366,-0.22972972972972971,1.0601628259969647,0.04166666666666674,1.0,0.0,003620
16,한솔홀딩스,2020,Q4,경기소비재,-0.17808016752973815,0.13205764233403983,0.03497922558912703,-0.07462686567164178,0.07013241785188806,0.04166666666666674,0.38817598533455544,0.190398597857055,004150
16,신세계,2020,Q4,경기소비재,-0.0076635358123541,0.13205764233403983,0.0475422734870663,-0.022058823529411797,-0.25,0.04166666666666674,-0.23609625668449197,0.06027357149324826,004170
16,세방전지,2020,Q4,경기소비재,1.1879800800840556,0.13205764233403983,0.09604040714805806,0.029492548678342168,-0.2857142857142858,0.04166666666666674,-0.2848532855765258,0.00816851512669947,004490
16,조광피혁,2020,Q4,경기소비재,-0.06385352263544625,0.13205764233403983,-0.21439673611536747,0.015372275387603551,0.0,0.04166666666666674,0.0,-0.09600348042940367,004700
