code,name,year,quarter,sector,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,Relative Return,Label,Code
210,대림산업,2022,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09273574716054264,0.15046715784747647,000210
210,대림산업,2021,Q4,건설,-0.5189743091659846,1.0516304347826089,0.0,0.0,0.1098732341568669,0.6917293233082706,0.0,0.09502399248881654,-0.4134197150259067,0.19860329410217448,-0.41412424870466313,0.19861869686140232,0.198618696861403,0.19861869686140277,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.016286275246006884,0.09273574716054264,000210
210,대림산업,2021,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06937716438041441,0.0,0.06937716438041441,0.06937716438041464,0.06937716438041441,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,-0.05826609885805567,0.016286275246006884,000210
210,대림산업,2021,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06502616414996498,0.0,0.0650261641499652,0.0650261641499652,0.0650261641499652,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,-0.13127033006249395,-0.05826609885805567,000210
210,대림산업,2021,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07231825865296315,0.0,0.07231825865296315,0.07231825865296293,0.07231825865296293,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.07292815733421597,-0.13127033006249395,000210
210,대림산업,2020,Q4,건설,-0.07406776253043201,0.07602339181286544,0.0,-0.0003416467372736598,0.0,-0.0003416467372736598,0.0,0.0,0.0,0.015372275387613099,0.0,0.015372275387613099,0.015372275387613099,0.015372275387613099,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,-0.21579301763586795,0.07292815733421597,000210
210,대림산업,2020,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12128584005198628,0.0,0.12128584005198628,0.12128584005198628,0.12128584005198628,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,-0.07609556676934505,-0.21579301763586795,000210
210,대림산업,2020,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1430043137901914,0.0,-0.1430043137901913,-0.1430043137901914,-0.1430043137901914,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.1716815982654706,-0.07609556676934505,000210
210,대림산업,2020,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017976807041656828,0.0,0.017976807041656828,0.01797680704165705,0.017976807041656828,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.19286437081366153,-0.1716815982654706,000210
210,대림산업,2019,Q4,건설,0.024269247235590763,0.0029325513196480912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024390380514744625,0.0,-0.024390380514744625,-0.024390380514744736,-0.024390380514744736,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.16662607758445078,0.19286437081366153,000210
210,대림산업,2019,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013886289168761223,0.0,-0.013886289168761223,-0.013886289168761334,-0.013886289168761223,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.12059862893574436,-0.16662607758445078,000210
210,대림산업,2019,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058795359218227095,0.0,0.058795359218227095,0.058795359218227095,0.058795359218227095,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,0.03625771104643578,-0.12059862893574436,000210
210,대림산업,2019,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09882153156887241,0.0,-0.09882153156887252,-0.09882153156887241,-0.09882153156887252,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.031190648148935907,0.03625771104643578,000210
210,대림산업,2018,Q4,건설,0.009216728201022706,0.07911392405063289,0.14912255338140046,0.10871212121212115,0.16666666666666674,0.16666666666666674,0.0,0.0,0.0,-0.008256951594658113,0.0,-0.008256951594658113,-0.008256951594658224,-0.008256951594658113,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.15289343413165826,0.031190648148935907,000210
210,대림산업,2018,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04862249558451226,0.0,0.04862249558451226,0.04862249558451226,0.04862249558451226,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.10832945931949682,0.15289343413165826,000210
210,대림산업,2018,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022631028297981803,0.0,0.022631028297981803,0.022631028297981803,0.022631028297981803,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.018774693966500014,0.10832945931949682,000210
210,대림산업,2018,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024297858795345295,0.0,0.024297858795345295,0.024297858795345295,0.024297858795345517,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.2129153988623319,-0.018774693966500014,000210
210,대림산업,2017,Q4,건설,0.002911065434586524,-0.14013605442176869,0.13382842728644007,0.13585027428202645,0.12567107270014732,0.08608534322820027,0.0,0.0,0.0,-0.0809346897874067,0.0,-0.08093468978740659,-0.0809346897874067,-0.0809346897874067,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.11154265413313096,0.2129153988623319,000210
210,대림산업,2017,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03424542911208972,0.0,0.03424542911208972,0.03424542911208972,0.0342454291120895,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.11560459519957578,-0.11154265413313096,000210
210,대림산업,2017,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04069603451366621,0.0,0.04069603451366621,0.04069603451366621,0.04069603451366621,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.06358837528771155,-0.11560459519957578,000210
210,대림산업,2017,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05748702621535773,0.0,0.057487026215357506,0.057487026215357506,0.05748702621535773,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.04877684289017979,0.06358837528771155,000210
210,대림산업,2016,Q4,건설,-0.013079784607925804,0.1351351351351351,0.0982418573498316,0.06976833384473768,0.11611235811008958,0.11810261374636988,0.0,0.0,0.0,0.08866217088859463,0.0,0.08866217088859485,0.08866217088859485,0.08866217088859463,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,-0.13911732572419963,-0.04877684289017979,000210
210,대림산업,2016,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05062240034264143,0.0,-0.05062240034264154,-0.05062240034264154,-0.05062240034264154,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.01695130941694848,-0.13911732572419963,000210
210,대림산업,2016,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008471446426479456,0.0,0.008471446426479456,0.008471446426479456,0.008471446426479456,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.015144660421478967,-0.01695130941694848,000210
210,대림산업,2016,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02437748355128999,0.0,-0.02437748355128988,-0.02437748355128999,-0.02437748355128988,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,-0.07082949201266767,-0.015144660421478967,000210
720,현대건설,2024,Q4,건설,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1535902369235703,0.1535902369235703,000720
720,현대건설,2024,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.030099223047776708,0.1535902369235703,000720
720,현대건설,2024,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,-0.07875553631097454,0.030099223047776708,000720
720,현대건설,2024,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.02291629786982935,-0.07875553631097454,000720
720,현대건설,2023,Q4,건설,0.002024208931118876,0.03728813559322042,-0.14283509838464614,-0.1428571428571429,-0.14281966821769176,-0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,-0.15828329584792822,0.02291629786982935,000720
720,현대건설,2023,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,0.034736884736884716,-0.15828329584792822,000720
720,현대건설,2023,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,-0.13300168657771466,0.034736884736884716,000720
720,현대건설,2023,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,0.04414312617702444,-0.13300168657771466,000720
720,현대건설,2022,Q4,건설,0.05209192919709227,0.10486891385767794,0.666664051951392,0.6666666666666667,0.6666986431898292,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.12877678844013868,0.04414312617702444,000720
720,현대건설,2022,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,-0.07986915223403078,-0.12877678844013868,000720
720,현대건설,2022,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.1780879505241215,-0.07986915223403078,000720
720,현대건설,2022,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,-0.1054703706981916,0.1780879505241215,000720
720,현대건설,2021,Q4,건설,0.0,0.15086206896551735,-0.29996399223261017,-0.29999999999999993,-0.3000451302809296,-0.29999999999999993,0.0,0.0011290806084529592,0.008576019472534835,0.0,0.008576019472534835,0.1986186967722645,0.19861869677226496,0.19861869677226474,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.06602718996731899,-0.1054703706981916,000720
720,현대건설,2021,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06937716433350438,0.06937716433350416,0.06937716433350416,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.05077114280641535,0.06602718996731899,000720
720,현대건설,2021,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06502616410313777,0.065026164103138,0.065026164103138,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.0044731457103875175,0.05077114280641535,000720
720,현대건설,2021,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07231825859711849,0.07231825859711849,0.07231825859711849,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.1974162064211117,0.0044731457103875175,000720
720,현대건설,2020,Q4,건설,-0.06062585759111583,0.05614567526555381,-0.28570969285728065,-0.2857142857142857,-0.2856325339109236,-0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.015372275375541422,0.015372275375541422,0.015372275375541644,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,0.06994546045774855,0.1974162064211117,000720
720,현대건설,2020,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12128583994535203,0.12128583994535203,0.12128583994535203,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,-0.14513875665797915,0.06994546045774855,000720
720,현대건설,2020,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14300431368244226,-0.14300431368244226,-0.14300431368244226,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.17233944488030417,-0.14513875665797915,000720
720,현대건설,2020,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017976807027868524,0.017976807027868524,0.017976807027868524,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.2557628363509828,-0.17233944488030417,000720
720,현대건설,2019,Q4,건설,-0.014447162314543238,-0.04630969609261937,0.3999230551354782,0.40000000000000013,0.4000180039994601,0.40000000000000013,0.0,0.0,0.0,0.0,0.0,-0.024390380496503106,-0.024390380496503106,-0.024390380496503217,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.2516429718168658,0.2557628363509828,000720
720,현대건설,2019,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01388628915851442,-0.01388628915851442,-0.013886289158514309,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.035704372441128854,-0.2516429718168658,000720
720,현대건설,2019,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05879535917228984,0.05879535917229006,0.05879535917228984,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,-0.0772442790625539,-0.035704372441128854,000720
720,현대건설,2019,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0988215314992924,-0.09882153149929251,-0.0988215314992924,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,-0.10244162031818234,-0.0772442790625539,000720
720,현대건설,2018,Q4,건설,0.002505232881621078,0.12816326530612243,-0.1428571428571428,-0.1428571428571429,-0.1429042519578705,-0.1428571428571429,0.0,0.0,0.0,0.0,0.0,-0.008256951588890948,-0.00825695158889106,-0.00825695158889117,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.00930155204081681,-0.10244162031818234,000720
720,현대건설,2018,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04862249554890874,0.04862249554890896,0.04862249554890896,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,-0.060928753437617986,0.00930155204081681,000720
720,현대건설,2018,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022631028281035803,0.02263102828103558,0.02263102828103558,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.11637786043398607,-0.060928753437617986,000720
720,현대건설,2018,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02429785877670887,0.02429785877670887,0.02429785877670887,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.6705387223024034,-0.11637786043398607,000720
720,현대건설,2017,Q4,건설,0.17236644620281938,0.027684563758389347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08093468973030116,-0.08093468973030127,-0.08093468973030105,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,0.20833757687430982,0.6705387223024034,000720
720,현대건설,2017,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03424542908712458,0.03424542908712458,0.03424542908712458,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.1900207477224205,0.20833757687430982,000720
720,현대건설,2017,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040696034482791354,0.040696034482791354,0.040696034482791354,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1576694390258916,-0.1900207477224205,000720
720,현대건설,2017,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574870261692364,0.0574870261692364,0.0574870261692364,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.0775925137133953,-0.1576694390258916,000720
720,현대건설,2016,Q4,건설,-0.10891866683997764,0.022298456260720467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08866217081110173,0.08866217081110195,0.08866217081110173,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,0.01665776516054719,-0.0775925137133953,000720
720,현대건설,2016,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05062240030066245,-0.05062240030066245,-0.05062240030066256,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,0.17336626894697518,0.01665776516054719,000720
720,현대건설,2016,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008471446419395567,0.008471446419395567,0.008471446419395567,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.02257622244255246,0.17336626894697518,000720
720,현대건설,2016,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02437748353139846,-0.024377483531398347,-0.02437748353139846,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,-0.1138887071203408,0.02257622244255246,000720
2380,KCC,2024,Q4,건설,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.13534912755357442,0.13534912755357442,002380
2380,KCC,2024,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,-0.125567206032765,0.13534912755357442,002380
2380,KCC,2024,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,0.05712589386307248,-0.125567206032765,002380
2380,KCC,2024,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.051540357294991165,0.05712589386307248,002380
2380,KCC,2023,Q4,건설,-0.022328695278536093,0.07912133750821693,-0.06538981562999424,-0.0655696202531647,-0.010288143599433197,-0.01029531292332686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,0.023524832476839577,0.051540357294991165,002380
2380,KCC,2023,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,0.18342528553796159,0.023524832476839577,002380
2380,KCC,2023,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,-0.07029206557249212,0.18342528553796159,002380
2380,KCC,2023,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,-0.04391398905085796,-0.07029206557249212,002380
2380,KCC,2022,Q4,건설,-0.07189941119894905,0.07566403535651878,0.0,0.0002532286654850502,-0.06538981562999424,-0.0655696202531647,0.0,0.0,0.0,0.24747825888735653,-0.03969390530588768,0.0,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.10477236749806443,-0.04391398905085796,002380
2380,KCC,2022,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,-0.16544101598368463,-0.10477236749806443,002380
2380,KCC,2022,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,-0.05072351475880411,-0.16544101598368463,002380
2380,KCC,2022,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.0737975786631034,-0.05072351475880411,002380
2380,KCC,2021,Q4,건설,0.05925197736954324,0.05826207147619944,-0.06786749305997253,-0.06788800929624517,-0.07142857142857151,-0.0711934305249069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.09321642013939833,0.0737975786631034,002380
2380,KCC,2021,Q3,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.06202467850420049,0.09321642013939833,002380
2380,KCC,2021,Q2,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,-0.052952052476946725,0.06202467850420049,002380
2380,KCC,2021,Q1,건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.6421534929688676,-0.052952052476946725,002380
2380,KCC,2020,Q4,건설,-0.25768129374982707,0.03130183003003051,-0.15379456379307332,0.004853128991060052,-0.15497344647114253,0.0038129130655821797,0.0,0.0,-0.15820015567640566,0.6987656711360666,-0.22121386109938246,44.73828499438556,0.0,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,0.02498041641653362,0.6421534929688676,002380
