,name,year,quarter,sector,Relative Return,금리 변화율,보유 주식 수 변화율,1인평균급여 변화율,기초 소유주식 지분율 변화율,실업률 변화율,기말 소유주식 지분율 변화율,Label,Code
4,경방,2023,Q4,경기소비재,-0.06536116314323508,0.00757180156657955,-0.053911181435313926,0.016680986269392184,0.0584998762754545,0.0625,0.051571244080929945,-0.10878884492008238,000050
4,대림산업,2023,Q4,건설,-0.15609689068941437,0.00757180156657955,-0.13577456054522063,-0.0030211480362537513,-0.08333333333333337,0.0625,0.02240740740740743,0.19593208434489187,000210
4,한국타이어월드와이드,2023,Q4,경기소비재,0.034485011002909904,0.00757180156657955,-0.20031094307456365,0.08996539792387548,-0.004279994477426552,0.0625,0.11855781937239906,-0.08591958436319505,000240
4,기아차,2023,Q4,경기소비재,0.5421023299411623,0.00757180156657955,-0.004961488722627916,0.14356435643564347,0.0,0.0625,0.008419870895312931,-0.1401535190996598,000270
4,현대건설,2023,Q4,건설,-0.15828329584792822,0.00757180156657955,0.002024208931118876,0.03728813559322042,-0.1428571428571429,0.0625,-0.1428571428571429,0.02291629786982935,000720
4,SK네트웍스,2023,Q4,경기소비재,0.004194578508096722,0.00757180156657955,0.0,-0.014028513654665398,-0.2814261261637374,0.0625,-0.2508099684214843,-0.2159909261683488,001740
4,넥센타이어,2023,Q4,경기소비재,-0.0604559493638817,0.00757180156657955,-0.191357807456073,-0.0691176470588235,0.010455563853622118,0.0625,0.0,-0.027219072914569806,002350
4,KCC,2023,Q4,건설,0.023524832476839577,0.00757180156657955,-0.022328695278536093,0.07912133750821693,-0.0655696202531647,0.0625,-0.01029531292332686,0.051540357294991165,002380
4,일신방직,2023,Q4,경기소비재,-0.05024642351393234,0.00757180156657955,9.0,0.07195098087177731,0.0005972526378656973,0.0625,0.025288729589804992,-0.04609063520141231,003200
4,한일시멘트,2023,Q4,건설,0.03804570950805011,0.00757180156657955,-0.19616367663007428,0.29574817172208534,0.10884848484848475,0.0625,0.11111111111111116,0.0036376256681529134,003300
4,쌍용차,2023,Q4,경기소비재,-0.03968703890399624,0.00757180156657955,0.1461183343178334,0.042553191489361764,0.0,0.0625,-0.33333333333333337,-0.28141137809411815,003620
4,한솔홀딩스,2023,Q4,경기소비재,0.01571117054234447,0.00757180156657955,-0.029596064552052104,-0.02941176470588236,0.07395179927368778,0.0625,0.0,-0.11212239306554904,004150
4,신세계,2023,Q4,경기소비재,-0.1313811011295,0.00757180156657955,-0.07240115272511405,0.125,0.33286664333216653,0.0625,0.33333333333333326,0.017770747728767536,004170
4,세방전지,2023,Q4,경기소비재,0.36977242575198865,0.00757180156657955,0.4777689602263846,0.06382082426455105,0.23106544478385627,0.0625,0.17924039386984525,0.4007713733267313,004490
4,조광피혁,2023,Q4,경기소비재,-0.05089445165686884,0.00757180156657955,-0.037557900335867256,0.29268292682926833,0.0,0.0625,0.0,-0.05251658889123406,004700
4,현대차,2023,Q4,경기소비재,0.2734972278669586,0.00757180156657955,-0.0037487909378368656,0.1333333333333333,-0.07692307692307698,0.0625,-0.06749751269832949,-0.009406230730933338,005380
4,에스엘,2023,Q4,경기소비재,0.006456914060957136,0.00757180156657955,0.032427781135927036,0.13207547169811318,0.036023054755043304,0.0625,0.0,-0.03461302608610922,005850
4,동아타이어,2023,Q4,경기소비재,0.03251053802867514,0.00757180156657955,-0.1227763898291564,-0.0028035566287742952,-0.007024390243902334,0.0625,0.0,0.014087573516147707,007340
4,서연,2023,Q4,경기소비재,0.5346106457624004,0.00757180156657955,0.012761021650776305,0.02051282051282044,0.0,0.0625,0.0,-0.20480535678798745,007860
4,호텔신라,2023,Q4,경기소비재,-0.19203755714336204,0.00757180156657955,0.0043903581906801215,-0.00917431192660545,0.00588235294117645,0.0625,0.0,-0.04357529876882611,008770
4,한샘,2023,Q4,경기소비재,-0.03923797918023775,0.00757180156657955,-0.16407597969352672,0.016483516483516425,53.34615384615385,0.0625,0.2724699221514508,0.286103432571834,009240
4,모토닉,2023,Q4,경기소비재,-0.14646401817030763,0.00757180156657955,0.02269691512901373,0.10255569792504748,0.14256281961664397,0.0625,0.1428571428571428,0.0123775520447868,009680
4,화신,2023,Q4,경기소비재,0.023948836478993027,0.00757180156657955,0.16605283462757559,-0.03676470588235292,0.0,0.0625,0.0,-0.10286384503520953,010690
4,아이에스동서,2023,Q4,건설,-0.07860744815683732,0.00757180156657955,-0.031271243030209006,-0.06082725060827243,0.001096090610157141,0.0625,0.0009124087591241281,-0.0849487611176174,010780
4,현대위아,2023,Q4,경기소비재,0.00259770778010443,0.00757180156657955,-0.1255637091198366,0.15419847328244285,0.3330061349693252,0.0625,0.33333333333333326,-0.05819062057776517,011210
4,현대모비스,2023,Q4,경기소비재,0.017273440100927018,0.00757180156657955,-0.04270924961351663,0.1473684210526316,0.003187759005419233,0.0625,0.006673021925643452,-0.13460224986892455,012330
4,현대산업,2023,Q4,건설,0.1477098837447005,0.00757180156657955,-0.08002284594495024,0.43617021276595747,0.18311452612723023,0.0625,0.09195227435724673,0.0010302159545788163,012630
4,에스원,2023,Q4,경기소비재,-0.09318244698881686,0.00757180156657955,-0.02722513456790754,0.02857142857142847,0.0,0.0625,0.0,0.047238957968351515,012750
4,한온시스템,2023,Q4,경기소비재,-0.2832009689684778,0.00757180156657955,0.24180181272714552,0.05480467255088972,0.0,0.0625,0.0,-0.034667048053187474,018880
4,대교,2023,Q4,경기소비재,-0.05463245554297086,0.00757180156657955,-0.06985531071882667,0.0219780219780219,-0.07692307692307698,0.0625,-0.07682662165420806,-0.003950613797002948,019680
4,한섬,2023,Q4,경기소비재,-0.13490299181612053,0.00757180156657955,0.042437819568975854,-0.023255521377844035,0.0,0.0625,0.0,-0.07203196331158042,020000
4,코웨이,2023,Q4,경기소비재,-0.08419632174887393,0.00757180156657955,0.019171388174748838,0.10581598910717749,-0.12534860557768912,0.0625,-0.125,0.0958327671506026,021240
4,롯데쇼핑,2023,Q4,경기소비재,-0.20080451805087574,0.00757180156657955,-0.0738266896072789,0.06477748373384484,0.10526315789473695,0.0625,0.10526315789473695,-0.05610878565989993,023530
4,삼성엔지니어링,2023,Q4,건설,-0.028978541419449444,0.00757180156657955,0.020942238771478383,0.06359300476947549,-0.001457725947521915,0.0625,-0.004366812227074246,-0.08839322593969445,028050
4,삼성물산,2023,Q4,경기소비재,0.3043683746304152,0.00757180156657955,-0.014583031775992072,0.08260869565217388,-0.06193962940824871,0.0625,-0.05829973118279552,-0.12791300370953812,028260
4,세종공업,2023,Q4,경기소비재,0.03486446706733724,0.00757180156657955,-0.018630118593127798,0.10948316202217101,0.24743618960802194,0.0625,0.25,-0.06194140166156326,033530
4,강원랜드,2023,Q4,경기소비재,0.021748695461052403,0.00757180156657955,0.14341059779037146,-0.07362687305342797,0.0,0.0625,0.0,-0.10023142195089471,035250
4,대우건설,2023,Q4,건설,-0.19678400145945252,0.00757180156657955,0.0038821706325791183,0.05007824726134591,0.0,0.0625,0.0,-0.023628310586827166,047040
4,한전기술,2023,Q4,건설,0.13818485055270086,0.00757180156657955,-0.1210350663254749,0.0,0.0,0.0625,-0.22457047285996645,-0.014219517188989944,052690
4,한라홀딩스,2023,Q4,경기소비재,-0.05918162085129282,0.00757180156657955,-0.10124603248205366,0.013452914798206317,-0.1250000000000001,0.0625,-0.0988851825842696,-0.06401341293330459,060980
4,S&T모티브,2023,Q4,경기소비재,-0.06883703867537157,0.00757180156657955,-0.007487512316049494,0.1279999999999999,0.0,0.0625,0.0,-0.002516592375339438,064960
4,현대백화점,2023,Q4,경기소비재,-0.09406537592792313,0.00757180156657955,0.003395868420414505,0.0714285714285714,0.0,0.0625,0.0,-0.04812189164976931,069960
4,금호타이어,2023,Q4,경기소비재,0.054146213218127,0.00757180156657955,0.029777374031382253,0.023255813953488413,0.0,0.0625,0.0,0.34575440324195367,073240
4,현대리바트,2023,Q4,경기소비재,-0.16775723237457824,0.00757180156657955,-0.023783201393812292,0.03603603603603611,0.0,0.0625,0.0,0.2796667580566886,079430
4,베이직하우스,2023,Q4,경기소비재,-0.3901181250225063,0.00757180156657955,-0.010435222219004059,0.12579498260616373,0.11727436161485705,0.0625,0.13547420818466138,0.10863203718014715,084870
4,LF,2023,Q4,경기소비재,-0.08648764508470742,0.00757180156657955,-0.14869013648088192,0.2706766917293233,0.012984293193717189,0.0625,0.1106057473640687,0.11242984945421906,093050
