,name,year,quarter,sector,Relative Return,금리 변화율,보유 주식 수 변화율,1인평균급여 변화율,기초 소유주식 지분율 변화율,실업률 변화율,기말 소유주식 지분율 변화율,Label,Code
12,경방,2021,Q4,경기소비재,0.11458560288894182,0.16812521036687933,-0.19086646198107693,0.14385536497102014,0.013310580204778377,0.02083333333333348,0.006062647356011919,0.11273574077530271,000050
12,대림산업,2021,Q4,건설,0.016286275246006884,0.16812521036687933,-0.5189743091659846,1.0516304347826089,0.0,0.02083333333333348,0.6917293233082706,0.09273574716054264,000210
12,한국타이어월드와이드,2021,Q4,경기소비재,-0.10970540170367923,0.16812521036687933,0.060924711312309476,-0.25,0.06178977272727271,0.02083333333333348,0.061350108225108224,0.0625080874675382,000240
12,기아차,2021,Q4,경기소비재,-0.09352931069547588,0.16812521036687933,0.03150448497030345,0.11042944785276076,0.16666666666666652,0.02083333333333348,0.16666666666666652,0.2489395792675664,000270
12,현대건설,2021,Q4,건설,0.06602718996731899,0.16812521036687933,0.0,0.15086206896551735,-0.29999999999999993,0.02083333333333348,-0.29999999999999993,-0.1054703706981916,000720
12,SK네트웍스,2021,Q4,경기소비재,-0.04370239017890018,0.16812521036687933,0.0,0.16856197004489837,-0.29982677555060633,0.02083333333333348,-0.2679614052449283,0.09862704115316222,001740
12,넥센타이어,2021,Q4,경기소비재,-0.0898671681252067,0.16812521036687933,676.1108087026306,0.0,0.015009096422074153,0.02083333333333348,0.0,0.10555340955375839,002350
12,KCC,2021,Q4,건설,0.09321642013939833,0.16812521036687933,0.05925197736954324,0.05826207147619944,-0.06788800929624517,0.02083333333333348,-0.0711934305249069,0.0737975786631034,002380
12,일신방직,2021,Q4,경기소비재,0.12097536289771937,0.16812521036687933,0.010186160199824545,-0.013823262759319555,0.08000000000000007,0.02083333333333348,0.07041041831097061,0.10034451327086681,003200
12,한일시멘트,2021,Q4,건설,0.09613034129676085,0.16812521036687933,0.07396518804796548,0.24126350279014996,0.04356405585913792,0.02083333333333348,0.0,0.06601474266625923,003300
12,쌍용차,2021,Q4,경기소비재,0.0,0.16812521036687933,4.804772357913656e-05,-0.10526315789473684,0.0,0.02083333333333348,0.0,0.0,003620
12,한솔홀딩스,2021,Q4,경기소비재,-0.012721652324512722,0.16812521036687933,0.0781909953331803,0.15053763440860224,0.5864868403823491,0.02083333333333348,0.14285714285714302,0.09200862643828282,004150
12,신세계,2021,Q4,경기소비재,0.142305225934181,0.16812521036687933,0.03244579833629291,0.1428571428571428,0.35805109922757006,0.02083333333333348,0.33333333333333326,0.028396106334845624,004170
12,세방전지,2021,Q4,경기소비재,-0.1311007709151335,0.16812521036687933,-0.027821260085491017,0.001488075583673476,0.0012054001928640812,0.02083333333333348,0.0004815795810257928,0.14686404731615066,004490
12,조광피혁,2021,Q4,경기소비재,-0.03332236173105116,0.16812521036687933,-0.01181890745123304,0.08739511121033172,0.0,0.02083333333333348,0.0,-0.01145081172123865,004700
12,현대차,2021,Q4,경기소비재,-0.10873480546299329,0.16812521036687933,0.030622788736698325,0.10062893081761004,0.10982142857142829,0.02083333333333348,0.09999999999999987,0.15673450009563625,005380
12,에스엘,2021,Q4,경기소비재,-0.19299051759202757,0.16812521036687933,-0.11462717754977625,0.12798705216580752,0.10009241076585429,0.02083333333333348,0.0732112430017613,0.2212145441058224,005850
12,동아타이어,2021,Q4,경기소비재,0.0303788828644957,0.16812521036687933,0.5977112739612289,-0.08414039345639546,0.019494728466282085,0.02083333333333348,-0.007024390243902334,0.18558112972490634,007340
12,서연,2021,Q4,경기소비재,-0.2625555570789715,0.16812521036687933,0.049908682084390144,1.327367424242424,-0.004559270516717451,0.02083333333333348,0.0,-0.04566495666202719,007860
12,호텔신라,2021,Q4,경기소비재,0.09639197800045177,0.16812521036687933,-0.029584590119937748,0.1004784688995215,-0.011560693641618491,0.02083333333333348,-0.005847953216374213,-0.04484293689538075,008770
12,한샘,2021,Q4,경기소비재,0.10781259607153161,0.16812521036687933,0.1344482439766912,0.17313432835820897,-0.07316414023536344,0.02083333333333348,-0.11683743691695991,-0.20863710411363448,009240
12,모토닉,2021,Q4,경기소비재,-0.06669869364155254,0.16812521036687933,0.06472028695592202,0.046619690656428014,-0.044772447724477304,0.02083333333333348,0.0,0.02718015906841602,009680
12,화신,2021,Q4,경기소비재,-0.2516506697431294,0.16812521036687933,-0.0310737021893277,0.0,0.0,0.02083333333333348,0.0,0.48293034903419824,010690
