,Feature,Importance
0,M_금리 변화율,0.24605420622370977
1,P_보유 주식 수 변화율,0.19790580634333793
2,P_1인평균급여 변화율,0.18641008927529182
3,P_기초 소유주식 지분율 변화율,0.143452356185187
4,M_실업률 변화율,0.12547934570209146
5,P_기말 소유주식 지분율 변화율,0.100698196270382
