,name,year,quarter,sector,Relative Return,금리 변화율,보유 주식 수 변화율,1인평균급여 변화율,기초 소유주식 지분율 변화율,실업률 변화율,기말 소유주식 지분율 변화율,Label,Code
20,동아타이어,2019,Q4,경기소비재,0.02806646941370841,0.191387559808615,0.0,0.21068833887452287,-0.03697318007662842,-0.05357142857142849,0.0,-0.17317180997702258,007340
20,서연,2019,Q4,경기소비재,-0.13214314346151854,0.191387559808615,0.0919704630473801,0.29152594412035615,0.0,-0.05357142857142849,0.0,0.41327997089321455,007860
20,호텔신라,2019,Q4,경기소비재,0.038472413327468785,0.191387559808615,-0.0458985651684497,0.14473684210526305,-0.017142857142857126,-0.05357142857142849,0.005813953488372103,0.06586129370179558,008770
20,한샘,2019,Q4,경기소비재,0.010532636845680649,0.191387559808615,0.03369572841411239,-0.09140827599834289,0.1881455042527338,-0.05357142857142849,0.1680555555555554,0.631371710877839,009240
20,모토닉,2019,Q4,경기소비재,-0.09938381401139176,0.191387559808615,0.07531576228750403,0.09554056942036904,0.0,-0.05357142857142849,0.0,0.10117852161785218,009680
20,화신,2019,Q4,경기소비재,-0.3629334821447351,0.191387559808615,0.10973528140548483,-0.028037383177570097,-0.011523304516475208,-0.05357142857142849,0.11764705882352922,0.058283784775746916,010690
20,아이에스동서,2019,Q4,건설,-0.17896627382970062,0.191387559808615,-0.0009601638132286094,0.009153318077803174,0.0027472527472527375,-0.05357142857142849,-0.0010958904109589218,0.045258181323962005,010780
20,현대위아,2019,Q4,경기소비재,-0.354429581003045,0.191387559808615,0.08694794635491987,-0.10807451509943533,0.250306823760432,-0.05357142857142849,0.250306823760432,0.22093072799938646,011210
20,현대모비스,2019,Q4,경기소비재,-0.13118469348138515,0.191387559808615,0.06884894635741268,0.042622950819672045,-0.19999999999999996,-0.05357142857142849,-0.18276433543254889,-0.08361822634962748,012330
20,현대산업,2019,Q4,건설,-0.17061323994475183,0.191387559808615,0.04880245574133424,0.007407407407407307,0.7579673960934057,-0.05357142857142849,-0.06230222019695697,0.10521536138704882,012630
20,에스원,2019,Q4,경기소비재,0.02023962698636969,0.191387559808615,-0.03212946145484108,-0.004201680672268893,0.0,-0.05357142857142849,0.0,0.02374294389549142,012750
20,한온시스템,2019,Q4,경기소비재,-0.05565243367375522,0.191387559808615,-0.02439038051317466,0.15302121936213142,0.0,-0.05357142857142849,0.0,-0.06936926392993337,018880
20,대교,2019,Q4,경기소비재,-0.22981818513105015,0.191387559808615,-0.08467445127319728,0.12052117263843654,0.050143953934740804,-0.05357142857142849,0.021247429746401814,0.002099846669612021,019680
20,한섬,2019,Q4,경기소비재,-0.25682909132998033,0.191387559808615,0.027835718742142967,-0.06845593479776568,0.0,-0.05357142857142849,0.0,0.5253183065640887,020000
20,코웨이,2019,Q4,경기소비재,-0.17509935606447777,0.191387559808615,-0.21744725051630887,0.07497165293032548,-0.39897491232802795,-0.05357142857142849,-0.1809609339919176,-0.02576641101249344,021240
20,롯데쇼핑,2019,Q4,경기소비재,-0.2864795013429281,0.191387559808615,0.009514432898434455,0.08724203321530677,0.2716972806001432,-0.05357142857142849,0.2917202351519148,0.17270026074828698,023530
20,삼성엔지니어링,2019,Q4,건설,-0.28822258584463334,0.191387559808615,0.04064380932407574,0.09375,0.13103364212579227,-0.05357142857142849,0.12227206595538331,0.010193831290781913,028050
20,삼성물산,2019,Q4,경기소비재,0.05977226669101811,0.191387559808615,-0.024390380514511922,-0.021857923497267784,0.21966271364786816,-0.05357142857142849,0.44313091509211566,0.012432344247821608,028260
20,세종공업,2019,Q4,경기소비재,-0.2350383985860359,0.191387559808615,0.4746320179082908,-0.006378065634844998,0.1456199821587867,-0.05357142857142849,0.0537843393758175,0.5462881283232036,033530
20,강원랜드,2019,Q4,경기소비재,-0.18464211043801312,0.191387559808615,0.019530048715505233,0.11962455138608874,0.0,-0.05357142857142849,0.0,0.06394755048924328,035250
20,대우건설,2019,Q4,건설,-0.23804152742724724,0.191387559808615,-0.07156655460805594,0.055343511450381744,-0.8333333333333333,-0.05357142857142849,-0.8333333333333333,0.16589919200891362,047040
20,한전기술,2019,Q4,건설,-0.09866332749184156,0.191387559808615,0.09327224862416994,-0.09701492537313428,0.5,-0.05357142857142849,0.5,0.03641661685594744,052690
20,한라홀딩스,2019,Q4,경기소비재,-0.20022866297941375,0.191387559808615,0.0,0.3214285714285714,0.6536339025406082,-0.05357142857142849,0.6940105513602979,-0.05844269050335993,060980
20,S&T모티브,2019,Q4,경기소비재,-0.07890522229681907,0.191387559808615,0.10608661530085461,0.05263157894736836,0.9967802522135765,-0.05357142857142849,0.9967802522135765,-0.054531526435480926,064960
20,현대백화점,2019,Q4,경기소비재,-0.11216492702835382,0.191387559808615,-0.0012256908565325686,0.025210084033613356,0.0,-0.05357142857142849,0.0,0.03970793338255807,069960
20,금호타이어,2019,Q4,경기소비재,-0.11743188229530907,0.191387559808615,-0.0502365013458268,-0.03418803418803418,0.0,-0.05357142857142849,0.0,-0.11378213043386226,073240
20,현대리바트,2019,Q4,경기소비재,-0.33155886642229326,0.191387559808615,0.15987994667485927,0.12371134020618557,0.9368932038834952,-0.05357142857142849,1.0000000000000004,1.1460030830213608,079430
20,베이직하우스,2019,Q4,경기소비재,-0.3979986160310569,0.191387559808615,0.10111540345611392,0.1636106918545206,0.006737443854634595,-0.05357142857142849,-0.005272764145203723,0.07292783291261803,084870
20,LF,2019,Q4,경기소비재,-0.3083489898790833,0.191387559808615,-0.05764234234813437,0.09558823529411775,0.0022573363431150906,-0.05357142857142849,-0.0005005005005007668,0.06553749597682654,093050
20,한세실업,2019,Q4,경기소비재,-0.3446181455405536,0.191387559808615,-0.008060135676638436,-0.008288346438211525,0.006227758007117501,-0.05357142857142849,-0.000353669319186678,0.15557246101179156,105630
20,LG하우시스,2019,Q4,건설,-0.22093328285553318,0.191387559808615,0.00600451206108632,0.10554089709762526,0.0006651147322911388,-0.05357142857142849,-0.000664672648720388,0.4879588246481552,108670
20,영원무역,2019,Q4,경기소비재,-0.2170333537851926,0.191387559808615,0.018313508827017655,0.1071428571428572,0.0,-0.05357142857142849,-0.0003933910306844757,0.057069531959936526,111770
20,GKL,2019,Q4,경기소비재,-0.1690956803446493,0.191387559808615,-0.31787331076671155,0.10322587056765786,0.0,-0.05357142857142849,0.0,-0.060763834271872125,114090
20,한국타이어,2019,Q4,경기소비재,-0.3217294519455759,0.191387559808615,0.013978461052406965,0.016260162601626105,-0.029018870879335967,-0.05357142857142849,-0.02270813844714681,0.02173407717340775,161390
