code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
70,Samyang_Holdings,Conglomerate,2021,Q1,"365,089,000,000","1,433,239,000,000","1,798,328,000,000","45,270,000,000","214,103,000,000","259,373,000,000","1,182,536,000,000","1,538,955,000,000",,76869000000.0,77900000000.0,76741000000.0,76741000000.0,"44,342,000,000",
140,Hite_Jinro_Holdings,Conglomerate,2021,Q1,"27,807,397,021","1,624,195,728,654","1,652,003,125,675","497,450,263,994","127,840,288,882","625,290,552,876","30,681,915,891","1,026,712,572,799",,35433630557.0,30178077925.0,30305015702.0,30305015702.0,"118,387,875,000",
150,Doosan_Corp,Conglomerate,2021,Q1,"1,624,859,841,224","3,649,201,824,221","5,274,061,665,445","1,644,634,230,451","920,189,021,182","2,564,823,251,633","2,906,517,745,829","2,709,238,413,812",,38253846303.0,99433889938.0,78567905784.0,78567905784.0,"123,738,105,000",
210,DL_Holdings,Conglomerate,2021,Q1,"732,488,712,233","2,580,293,851,369","3,312,782,563,602","273,293,382,413","553,488,442,028","826,781,824,441","5,562,994,054,322","2,486,000,739,161",8446706687.0,-5887238647.0,-7159322943.0,444713390427.0,444713390427.0,"111,136,885,000",
640,Dong-A_Socio_Holdings,Conglomerate,2021,Q1,"139,144,412,546","805,139,046,502","944,283,459,048","162,242,436,781","144,579,353,617","306,821,790,398","431,918,929,647","637,461,668,650",30904225370.0,23361438304.0,24926816983.0,25109066075.0,25109066075.0,"30,776,730,000",
880,Hanwha_Corp,Conglomerate,2021,Q1,"1,867,198,000,000","6,139,711,000,000","8,006,909,000,000","2,795,087,000,000","1,781,230,000,000","4,576,317,000,000","2,380,309,000,000","3,430,593,000,000",710331000000.0,4083000000.0,4537000000.0,6135000000.0,6135000000.0,"489,550,000,000",
1040,CJ_Corp,Conglomerate,2021,Q1,"96,918,907,000","3,128,631,650,000","3,225,550,557,000","211,807,255,000","252,091,899,000","463,899,154,000","1,696,646,766,000","2,761,651,403,000",,57790952000.0,56380336000.0,54846263000.0,54846263000.0,"179,047,370,000",
1120,LG_International,Conglomerate,2021,Q1,"904,117,132,581","1,927,986,056,529","2,832,103,189,110","777,925,701,612","603,488,055,082","1,381,413,756,694","1,266,607,037,954","1,450,689,432,416",943893534753.0,-7724490746.0,65329468628.0,61437872203.0,61437872203.0,"193,800,000,000",
3550,LG_Corp,Conglomerate,2021,Q1,"3,135,541,000,000","8,017,936,000,000","11,153,477,000,000","2,298,141,000,000","120,579,000,000","2,418,720,000,000","7,070,910,000,000","8,734,757,000,000",596959000000.0,547856000000.0,566933000000.0,562653000000.0,562653000000.0,"879,359,000,000",
4150,Hansol_Holdings,Conglomerate,2021,Q1,"60,787,597,903","388,446,412,769","449,234,010,672","12,770,820,636","8,956,088,730","21,726,909,366","323,146,197,343","427,507,101,306",,5955293105.0,6034070877.0,5494649905.0,5494649905.0,"42,008,577,000",
6260,LS_Corp,Conglomerate,2021,Q1,"260,992,000,000","3,414,298,000,000","3,675,290,000,000","115,281,000,000","230,324,000,000","345,605,000,000","3,076,683,000,000","3,329,685,000,000",,51391000000.0,50619000000.0,49434000000.0,49434000000.0,"161,000,000,000",
34730,SK_Holdings,Conglomerate,2021,Q1,"2,145,506,000,000","23,084,421,000,000","25,229,927,000,000","3,235,317,000,000","6,292,954,000,000","9,528,271,000,000","12,171,588,000,000","15,701,656,000,000",897704000000.0,489050000000.0,1485091000000.0,1184655000000.0,1184655000000.0,"15,385,000,000",
60980,Halla_Holdings,Conglomerate,2021,Q1,"464,114,462,392","1,295,529,162,186","1,759,643,624,578","342,375,257,844","505,639,910,746","848,015,168,590","655,213,887,762","911,628,455,988",162665763916.0,20805753859.0,77116428651.0,62084826338.0,62084826338.0,"55,086,180,000",
78930,GS_Holdings,Conglomerate,2021,Q1,"241,726,000,000","5,907,456,000,000","6,149,182,000,000","236,663,000,000","817,259,000,000","1,053,922,000,000","3,336,096,000,000","5,095,260,000,000",117226000000.0,102646000000.0,99142000000.0,94374000000.0,94374000000.0,"473,501,000,000",
