year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,11200,HMM,산업재,,
2021,Q1,1,2,11200,HMM,산업재,2021-01-13,1.0
2021,Q1,1,3,11200,HMM,산업재,,
2021,Q1,1,4,11200,HMM,산업재,,
2021,Q1,2,1,11200,HMM,산업재,,
2021,Q1,2,2,11200,HMM,산업재,2021-02-09,1.0
2021,Q1,2,3,11200,HMM,산업재,2021-02-18,1.0
2021,Q1,2,4,11200,HMM,산업재,2021-02-26,1.0
2021,Q1,3,1,11200,HMM,산업재,2021-03-05,1.0
2021,Q1,3,2,11200,HMM,산업재,,
2021,Q1,3,3,11200,HMM,산업재,,
2021,Q1,3,4,11200,HMM,산업재,2021-03-29,-1.0
2021,Q2,4,1,11200,HMM,산업재,2021-04-07,0.0
2021,Q2,4,2,11200,HMM,산업재,,
2021,Q2,4,3,11200,HMM,산업재,2021-04-19,-1.0
2021,Q2,4,4,11200,HMM,산업재,2021-04-26,1.0
2021,Q2,5,1,11200,HMM,산업재,,
2021,Q2,5,2,11200,HMM,산업재,2021-05-13,-1.0
2021,Q2,5,3,11200,HMM,산업재,2021-05-20,1.0
2021,Q2,5,4,11200,HMM,산업재,2021-05-31,-1.0
2021,Q2,6,1,11200,HMM,산업재,,
2021,Q2,6,2,11200,HMM,산업재,,
2021,Q2,6,3,11200,HMM,산업재,2021-06-16,1.0
2021,Q2,6,4,11200,HMM,산업재,2021-06-30,1.0
2021,Q3,7,1,11200,HMM,산업재,2021-07-01,-1.0
2021,Q3,7,2,11200,HMM,산업재,,
2021,Q3,7,3,11200,HMM,산업재,,
2021,Q3,7,4,11200,HMM,산업재,2021-07-27,-1.0
2021,Q3,8,1,11200,HMM,산업재,2021-08-04,0.0
2021,Q3,8,2,11200,HMM,산업재,2021-08-14,-1.0
2021,Q3,8,3,11200,HMM,산업재,2021-08-20,-1.0
2021,Q3,8,4,11200,HMM,산업재,2021-08-27,-1.0
2021,Q3,9,1,11200,HMM,산업재,2021-09-02,1.0
2021,Q3,9,2,11200,HMM,산업재,,
2021,Q3,9,3,11200,HMM,산업재,,
2021,Q3,9,4,11200,HMM,산업재,2021-09-30,-1.0
2021,Q4,10,1,11200,HMM,산업재,2021-10-05,-1.0
2021,Q4,10,2,11200,HMM,산업재,2021-10-13,-1.0
2021,Q4,10,3,11200,HMM,산업재,2021-10-18,0.0
2021,Q4,10,4,11200,HMM,산업재,,
2021,Q4,11,1,11200,HMM,산업재,,
2021,Q4,11,2,11200,HMM,산업재,2021-11-12,-1.0
2021,Q4,11,3,11200,HMM,산업재,2021-11-15,-1.0
2021,Q4,11,4,11200,HMM,산업재,,
2021,Q4,12,1,11200,HMM,산업재,2021-12-06,1.0
2021,Q4,12,2,11200,HMM,산업재,,
2021,Q4,12,3,11200,HMM,산업재,,
2021,Q4,12,4,11200,HMM,산업재,2021-12-30,-1.0
2022,Q1,1,1,11200,HMM,산업재,,
2022,Q1,1,2,11200,HMM,산업재,2022-01-14,-1.0
2022,Q1,1,3,11200,HMM,산업재,,
2022,Q1,1,4,11200,HMM,산업재,,
2022,Q1,2,1,11200,HMM,산업재,,
2022,Q1,2,2,11200,HMM,산업재,2022-02-13,1.0
2022,Q1,2,3,11200,HMM,산업재,2022-02-21,1.0
2022,Q1,2,4,11200,HMM,산업재,2022-02-23,1.0
2022,Q1,3,1,11200,HMM,산업재,2022-03-07,1.0
2022,Q1,3,2,11200,HMM,산업재,,
2022,Q1,3,3,11200,HMM,산업재,,
2022,Q1,3,4,11200,HMM,산업재,2022-03-31,-1.0
2022,Q2,4,1,11200,HMM,산업재,,
2022,Q2,4,2,11200,HMM,산업재,,
2022,Q2,4,3,11200,HMM,산업재,,
2022,Q2,4,4,11200,HMM,산업재,,
2022,Q2,5,1,11200,HMM,산업재,,
2022,Q2,5,2,11200,HMM,산업재,,
2022,Q2,5,3,11200,HMM,산업재,,
2022,Q2,5,4,11200,HMM,산업재,2022-05-26,1.0
2022,Q2,6,1,11200,HMM,산업재,,
2022,Q2,6,2,11200,HMM,산업재,,
2022,Q2,6,3,11200,HMM,산업재,,
2022,Q2,6,4,11200,HMM,산업재,2022-06-27,1.0
2022,Q3,7,1,11200,HMM,산업재,,
2022,Q3,7,2,11200,HMM,산업재,2022-07-14,-1.0
2022,Q3,7,3,11200,HMM,산업재,2022-07-18,1.0
2022,Q3,7,4,11200,HMM,산업재,,
2022,Q3,8,1,11200,HMM,산업재,,
2022,Q3,8,2,11200,HMM,산업재,,
2022,Q3,8,3,11200,HMM,산업재,,
2022,Q3,8,4,11200,HMM,산업재,,
2022,Q3,9,1,11200,HMM,산업재,2022-09-06,-1.0
2022,Q3,9,2,11200,HMM,산업재,,
2022,Q3,9,3,11200,HMM,산업재,,
2022,Q3,9,4,11200,HMM,산업재,2022-09-30,-1.0
2022,Q4,10,1,11200,HMM,산업재,,
2022,Q4,10,2,11200,HMM,산업재,,
2022,Q4,10,3,11200,HMM,산업재,,
2022,Q4,10,4,11200,HMM,산업재,,
2022,Q4,11,1,11200,HMM,산업재,,
2022,Q4,11,2,11200,HMM,산업재,,
2022,Q4,11,3,11200,HMM,산업재,2022-11-21,-1.0
2022,Q4,11,4,11200,HMM,산업재,,
2022,Q4,12,1,11200,HMM,산업재,2022-12-04,0.0
2022,Q4,12,2,11200,HMM,산업재,,
2022,Q4,12,3,11200,HMM,산업재,2022-12-20,0.0
2022,Q4,12,4,11200,HMM,산업재,,
2023,Q1,1,1,11200,HMM,산업재,2023-01-04,-1.0
2023,Q1,1,2,11200,HMM,산업재,,
2023,Q1,1,3,11200,HMM,산업재,,
2023,Q1,1,4,11200,HMM,산업재,,
2023,Q1,2,1,11200,HMM,산업재,,
2023,Q1,2,2,11200,HMM,산업재,2023-02-14,1.0
2023,Q1,2,3,11200,HMM,산업재,2023-02-21,0.0
2023,Q1,2,4,11200,HMM,산업재,2023-02-23,1.0
2023,Q1,3,1,11200,HMM,산업재,2023-03-03,-1.0
2023,Q1,3,2,11200,HMM,산업재,,
2023,Q1,3,3,11200,HMM,산업재,,
2023,Q1,3,4,11200,HMM,산업재,,
2023,Q2,4,1,11200,HMM,산업재,,
2023,Q2,4,2,11200,HMM,산업재,,
2023,Q2,4,3,11200,HMM,산업재,2023-04-19,0.0
