,name,year,quarter,sector,Relative Return,매출액 변화율,이익잉여금 변화율,자본총계 변화율,금리 변화율,소비자물가지수 변화율,실업률 변화율,Label,Code
12,SK텔레콤,2021,Q4,커뮤니케이션서비스,0.0,0.015095776809364247,0.005602681422332445,-0.3832225450904193,0.16812521036687933,0.4025512712822732,0.02083333333333348,0.08773444544634806,017670
12,제일기획,2021,Q4,커뮤니케이션서비스,0.053170724149639484,0.172430466255999,0.0014701417902929226,0.0026574838961159752,0.16812521036687933,0.4025512712822732,0.02083333333333348,0.15199566637072034,030000
12,KT,2021,Q4,커뮤니케이션서비스,0.14851824649369097,0.0010225727028825293,0.015743085163529624,0.020132334947359665,0.16812521036687933,0.4025512712822732,0.02083333333333348,0.1586502241113292,030200
12,LG유플러스,2021,Q4,커뮤니케이션서비스,-0.000608172588038261,0.03641866613775768,0.007023817742492167,0.002553566720076672,0.16812521036687933,0.4025512712822732,0.02083333333333348,0.09758954439189928,032640
12,SBS,2021,Q4,커뮤니케이션서비스,-0.17431773481253424,-0.12293430985291254,0.006034988992842827,0.0046682268721731646,0.16812521036687933,0.4025512712822732,0.02083333333333348,0.2580628085436099,034120
12,NAVER,2021,Q4,커뮤니케이션서비스,-0.14451072937758436,0.08583797270347837,0.04334435386205371,0.05117232871151778,0.16812521036687933,0.4025512712822732,0.02083333333333348,-0.0954829628050622,035420
12,엔씨소프트,2021,Q4,커뮤니케이션서비스,-0.2564782964394233,0.5679129207031273,0.037293079692474196,0.08218227034210002,0.16812521036687933,0.4025512712822732,0.02083333333333348,-0.017878067465355606,036570
