,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,이익잉여금 변화율,자본총계 변화율,법인세차감전 순이익 변화율,당기순이익 변화율,Label,Code
14,SK텔레콤,2021,Q2,커뮤니케이션서비스,-0.019158511337185838,0.013717164790496783,-0.11023622047244086,-0.10799386813233736,0.04195937905438485,-0.6201544248663631,-0.6051376249160432,0.07189754101088322,017670
14,제일기획,2021,Q2,커뮤니케이션서비스,0.020513327195747593,0.2915962481673817,-0.11023622047244086,0.07520321783527661,0.08900687748166147,4.284326876545034,4.656288101289053,0.06907797004025064,030000
14,KT,2021,Q2,커뮤니케이션서비스,0.10855701705614026,-0.020910041047530692,-0.11023622047244086,0.026380215016967412,0.024082607232167375,-0.11234692929891521,-0.11235151979138003,-0.01567741946850889,030200
14,LG유플러스,2021,Q2,커뮤니케이션서비스,-0.009723078554463811,-0.027697889907213558,-0.11023622047244086,0.0509336699988463,0.025381712450247562,-0.013863956474909567,0.020576438486886284,0.05351283594063379,032640
14,SBS,2021,Q2,커뮤니케이션서비스,0.7944338262251008,0.17565776727213844,-0.11023622047244086,0.10486651661513324,0.0769053285635426,0.6801994354075467,0.7769093938383977,0.07104640103358592,034120
14,NAVER,2021,Q2,커뮤니케이션서비스,0.29486922013960243,0.09635311333029817,-0.11023622047244086,0.049350298798521486,0.07854139984195863,0.18237952298812843,0.24777370170879154,0.005628978130729226,035420
14,엔씨소프트,2021,Q2,커뮤니케이션서비스,-0.0367189026763012,0.046793254552619956,-0.11023622047244086,0.02321067999190185,0.06492179731628456,0.1470524973630909,0.08209873895316622,-0.02987350841899302,036570
