,name,year,quarter,sector,Relative Return,매출액 변화율,유동자산 변화율,국제유가 변화율,법인세차감전 순이익 변화율,Label,Code
3,SK텔레콤,2024,Q1,커뮤니케이션서비스,-0.04163653217503588,-0.004871594019267955,0.0970882537771236,-0.008599753155233536,2.4720564264091283,0.08785202885842457,017670
3,제일기획,2024,Q1,커뮤니케이션서비스,0.03465818367887934,-0.1496869789609433,-0.15846026658595225,-0.008599753155233536,-1.4254494172974719,-0.05285491260701005,030000
3,KT,2024,Q1,커뮤니케이션서비스,-0.0555379062467407,0.022378162683201808,0.06910411345596756,-0.008599753155233536,3.449515100607079,0.09554830945591036,030200
3,LG유플러스,2024,Q1,커뮤니케이션서비스,-0.052109112061917456,-0.04699792895343746,0.12406220799633827,-0.008599753155233536,0.3879025001606786,0.00896016004143508,032640
3,SBS,2024,Q1,커뮤니케이션서비스,-0.21123754566672434,-0.3048664992245753,0.15251976130776934,-0.008599753155233536,-2.0593666153059873,-0.2500714753333872,034120
3,NAVER,2024,Q1,커뮤니케이션서비스,-0.03821944473012186,-0.019913457271475643,0.4202105217201908,-0.008599753155233536,-0.3766269319816419,-0.10666826333042465,035420
3,엔씨소프트,2024,Q1,커뮤니케이션서비스,0.13211350864126836,-0.09476812194486794,-0.09534590077754279,-0.008599753155233536,-4.419794220217172,-0.09225738547868659,036570
