,name,year,quarter,sector,Relative Return,유동자산 변화율,비유동자산 변화율,매출액 변화율,자산총계 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
11,SK텔레콤,2022,Q3,커뮤니케이션서비스,-1.9653906271583504e-05,0.02624570072093202,-0.019692461079776846,0.0014129801759459326,-0.010716638333569506,0.020502358992131375,0.03301225076499681,-0.03351410545184576,017670
11,제일기획,2022,Q3,커뮤니케이션서비스,0.06391421923812787,0.1189880854043488,0.04545803813005622,0.06328292242083311,0.0901069422358649,0.09199399702363609,0.9106812650167952,-0.1657663711997298,030000
11,KT,2022,Q3,커뮤니케이션서비스,-0.00291953180614948,0.03532195693368445,0.027435917191915404,0.016010263284410353,0.029357848766070616,0.06630069098230207,0.08247394645366524,-0.15527664304036065,030200
11,LG유플러스,2022,Q3,커뮤니케이션서비스,-0.01898226500035678,-0.07233309138613375,0.002372512427252671,0.020183002815427953,-0.01778617951083339,0.12792371945383008,-0.05182522280513813,-0.06677132594175057,032640
11,SBS,2022,Q3,커뮤니케이션서비스,-0.25705448022347827,-0.19576314458652455,0.13503704731461763,-0.07846052532924686,-0.03455118922154221,-0.4735682739735978,-0.11462843306162551,0.3320048445820999,034120
11,NAVER,2022,Q3,커뮤니케이션서비스,-0.2505031089986652,0.047334644448358665,0.017851755967861482,-0.012209262245062247,0.02136554758932263,0.06443075137938914,0.04628751163380218,0.07523149734609645,035420
11,엔씨소프트,2022,Q3,커뮤니케이션서비스,0.2541229426276293,0.08227150445614062,-0.009213161112910595,-0.042000621660016946,0.04449036692851993,0.2325504740199733,-0.006778073703736287,-0.15380407189565837,036570
