,name,year,quarter,sector,Relative Return,Relative Return,매출액 변화율,유동자산 변화율,자산총계 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
16,SK텔레콤,2020,Q4,커뮤니케이션서비스,-0.14644010149018505,-0.14644010149018505,0.0009137488425110529,-0.044609673168170216,0.031196427608877864,0.046756997727463334,0.10662285638020874,0.22431357743014252,017670
16,제일기획,2020,Q4,커뮤니케이션서비스,-0.2504967954104901,-0.2504967954104901,0.046614108852829794,0.09317418808947142,0.07634189120056178,0.04905118185682733,-0.3794402905943912,0.079842253040428,030000
16,KT,2020,Q4,커뮤니케이션서비스,-0.09983873746509994,-0.09983873746509994,0.015398191248424453,-0.11683990708948688,-0.005589476108752267,0.03929403544720911,0.04046733641996969,0.14838908409715276,030200
16,LG유플러스,2020,Q4,커뮤니케이션서비스,-0.21049873952618584,-0.21049873952618584,0.056520992198457964,-0.187016195841755,-0.04366017294506286,0.020537102870487045,-0.02538455557672359,0.23651442304334377,032640
16,SBS,2020,Q4,커뮤니케이션서비스,0.09215936211759598,0.09215936211759598,0.28951891694315246,-0.11390501189638413,-0.05044347534526672,-0.005688484954140982,0.028434866757932165,0.3383103043648658,034120
16,NAVER,2020,Q4,커뮤니케이션서비스,0.12161869244126366,0.12161869244126366,0.09726155295523697,-0.4316568431362644,0.14352738029733736,0.3042997710709152,0.17931106171219402,-0.12525002619150338,035420
16,엔씨소프트,2020,Q4,커뮤니케이션서비스,-0.08463042604976495,-0.08463042604976495,0.5223940007670993,-0.0008429514239188807,-0.021878373356159386,-0.04945279107277356,-0.1760384997578216,-0.12412710673813299,036570
