,name,year,quarter,sector,Relative Return,유동자산 변화율,비유동자산 변화율,매출액 변화율,자산총계 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
27,SK텔레콤,2018,Q3,커뮤니케이션서비스,0.09907619067919897,0.03247544295497429,-0.004888432243591478,-0.005528182239996515,0.002507384770977561,-0.1565090597074501,0.011892405624494007,-0.07653364974184323,017670
27,제일기획,2018,Q3,커뮤니케이션서비스,0.1817587279625133,0.04485568634754,0.00885074124226759,-0.16516160011991254,0.03156426141783264,-0.5645843098024066,-0.15752681434478555,0.05476177228069047,030000
27,KT,2018,Q3,커뮤니케이션서비스,0.11044707413812602,0.11321522783200044,-0.015411898380434885,0.017543654842482992,0.01765290926566987,-0.08793234023604213,0.057983444150630614,-0.10303644801752983,030200
27,LG유플러스,2018,Q3,커뮤니케이션서비스,0.011272667533378855,-0.033062583834241766,-0.004955289354387271,0.003954509513635296,-0.014644517949649827,0.09573929086963595,-0.07121503598819101,-0.012480616478091733,032640
27,SBS,2018,Q3,커뮤니케이션서비스,0.11276286361181023,-0.09585607122089823,0.01978300992283577,-0.2691153052239228,-0.033530761255491925,1.8725695860776752,-0.014945886889202176,0.30605019904380076,034120
27,NAVER,2018,Q3,커뮤니케이션서비스,-0.16782385035637076,-0.376614223009079,0.46787323893241073,-0.006556821466819018,0.10143634730507878,0.015492633976244008,0.0335247438595645,0.04799770301662121,035420
27,엔씨소프트,2018,Q3,커뮤니케이션서비스,0.2947537311917189,-0.05221869945732027,-0.13203037871476742,-0.09496916947718059,-0.0923127779260321,-0.10634357833416075,-0.29057521142385934,0.07296498379785547,036570
