,name,year,quarter,sector,Relative Return,매출액 변화율,유동자산 변화율,국제유가 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,Label,Code
19,SK텔레콤,2020,Q1,커뮤니케이션서비스,0.07940777204222457,0.02745593621912734,0.004444698977104533,-0.20454187036744997,-0.014017962828254182,-0.01618582934118651,146.41943270971635,-0.09149328654056599,017670
19,제일기획,2020,Q1,커뮤니케이션서비스,0.026178521617852196,-0.32599964913221413,-0.08926163329303816,-0.20454187036744997,0.005414290402709687,-0.08582726173434307,-0.6184762201738999,-0.182698934053911,030000
19,KT,2020,Q1,커뮤니케이션서비스,0.13154985149695408,-0.03845889153724191,-0.04861718103624946,-0.20454187036744997,-0.015268725559620777,0.004563942900759788,-8.461797791461695,-0.21255341282114848,030200
19,LG유플러스,2020,Q1,커뮤니케이션서비스,0.255394207892362,0.03930670022452132,0.05685731626953672,-0.20454187036744997,-0.014204735294229387,-0.007803249059279094,0.4344219170561727,-0.39082758122796,032640
19,SBS,2020,Q1,커뮤니케이션서비스,-0.11715481171548114,-0.2898872213822218,-0.24133081092605968,-0.20454187036744997,0.0730570699518891,-0.03576667822644075,-1.3327642394650392,-0.3134700612036054,034120
19,NAVER,2020,Q1,커뮤니케이션서비스,0.2515951882845189,-0.07369796058639022,0.1853635754618832,-0.20454187036744997,0.02761488786806332,0.034723317936365516,0.09152592356150624,0.13555406293265354,035420
19,엔씨소프트,2020,Q1,커뮤니케이션서비스,0.11525108026487893,0.39740858712670324,0.10777180682814191,-0.20454187036744997,0.004947838004881966,0.03756110212634112,-13.714001745469739,-0.08445423926742945,036570
