,name,year,quarter,sector,Relative Return,매출액 변화율,국제유가 변화율,이익잉여금 변화율,유동자산 변화율,영업이익 변화율,자산총계 변화율,Label,Code
17,SK텔레콤,2020,Q3,커뮤니케이션서비스,-0.09112350064829944,0.00027246454899465533,0.464159945473134,0.0051816725337392455,0.11100086393778974,-0.023168151282885963,0.009109803807259231,-0.14644010149018505,017670
17,제일기획,2020,Q3,커뮤니케이션서비스,0.0917477094704256,-0.008522793723607314,0.464159945473134,0.021565903880423676,0.05673008917488542,-0.3073844132950123,0.043273271388527546,-0.2504967954104901,030000
17,KT,2020,Q3,커뮤니케이션서비스,-0.1158080790962274,0.04166003214526426,0.464159945473134,0.014804237164054435,0.08736356321117156,-0.1816329114925881,0.02202719399324149,-0.09983873746509994,030200
17,LG유플러스,2020,Q3,커뮤니케이션서비스,-0.10061389584324029,0.027249648049426645,0.464159945473134,0.10207519664476106,0.18640023675351736,0.019526485970356555,0.05391960768873627,-0.21049873952618584,032640
17,SBS,2020,Q3,커뮤니케이션서비스,-0.020235822123852776,-0.049376923704136266,0.464159945473134,-0.17451529791182852,0.15917799991505532,-11.570503638914229,0.0022537337606738372,0.09215936211759598,034120
17,NAVER,2020,Q3,커뮤니케이션서비스,-0.11052653847506692,0.0628712960176685,0.464159945473134,0.04210397613650452,0.8478048581244031,0.013033567370485777,0.07082920451377661,0.12161869244126366,035420
17,엔씨소프트,2020,Q3,커뮤니케이션서비스,-0.1357959625859567,1.739927158355889,0.464159945473134,0.06404891902862886,0.07947281045844656,0.009556119552978304,0.1660781525255164,-0.08463042604976495,036570
