,name,year,quarter,sector,Relative Return,매출액 변화율,국제유가 변화율,유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,비유동자산 변화율,Label,Code
33,SK텔레콤,2016,Q3,커뮤니케이션서비스,-0.01600971733972347,0.0031685116501098953,0.005784579336604034,-0.08554314573090449,-0.30487047368902953,0.045974956774350595,0.06983629724931584,0.04982150810956108,017670
33,제일기획,2016,Q3,커뮤니케이션서비스,-0.06592390631357364,-0.16269055296871737,0.005784579336604034,0.03489865436104589,-0.5414842045513257,0.019176368445905867,-0.005538247226896442,0.06370995993432076,030000
33,KT,2016,Q3,커뮤니케이션서비스,-0.012806725329420184,-0.05627110265298463,0.005784579336604034,0.07971451888701986,-0.23290237439927552,0.02953014472818305,0.015976409505605638,-0.10688162308256621,030200
33,LG유플러스,2016,Q3,커뮤니케이션서비스,-0.01851175963672108,-0.047713093297325426,0.005784579336604034,-0.03106265267386732,0.03631830263684055,-0.026139941999080873,-0.02456063356235083,0.19021465954406075,032640
33,SBS,2016,Q3,커뮤니케이션서비스,-0.04534157322973078,-0.14726430229445608,0.005784579336604034,-0.13788686207075462,1.8136712709166116,-0.054916240419829454,0.026473421357799287,-0.10342613834156378,034120
33,NAVER,2016,Q3,커뮤니케이션서비스,-0.011310178185146937,0.0014349812341507562,0.005784579336604034,0.05182335106146474,0.032574101381172005,0.03429652243087311,0.013760248090750604,0.013392578190782448,035420
33,엔씨소프트,2016,Q3,커뮤니케이션서비스,0.02484209754913413,-0.07511875168782256,0.005784579336604034,-0.08064626554482013,-0.34690370371736934,0.017020516041165834,0.09362399946387812,0.06016764626972447,036570
