,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,영업이익변화율,비유동자산변화율,이익잉여금변화율,Label,Code
27,Doosan_Corp,Conglomerate,2017,Q4,0.18121528312353324,-0.023541949106684612,0.020822373418038498,-0.39321891349362703,0.006196657855485177,0.01332018595875295,-0.2064624195618241,000150
27,DL_Holdings,Conglomerate,2017,Q4,-0.11608341002438625,0.038329865379850836,0.08484241986593799,1.0886000053583318,0.03837015190205961,0.03503274311522209,0.01926660242157504,000210
27,Dong-A_Socio_Holdings,Conglomerate,2017,Q4,-0.11538503321033204,0.0008382263435994242,0.02365177323328671,1.0249233216773543,-0.005994146883658846,0.0030348315058779107,0.05150270131209912,000640
27,Hanwha_Corp,Conglomerate,2017,Q4,-0.09156190794979073,0.013453370355626992,-0.02443728675459589,0.46861176002783433,0.0022893918947968217,0.02002333170114956,-0.06755614440649763,000880
27,CJ_Corp,Conglomerate,2017,Q4,-0.11938968598491993,-0.0014742302808898877,0.34741853558148783,0.04129277746012028,-0.0005426634733078917,-0.004043668339337225,0.060061376717955764,001040
27,LG_International,Conglomerate,2017,Q4,-0.1342504951768488,0.0670723559851415,0.08857160672382924,1.6586289812390946,0.03658325896205772,0.014001394052248983,-0.021666924336949694,001120
27,Orion_Corp,Agriculture_&_Food,2017,Q4,0.0,-2.337575327179428,0.9829185932862967,-0.4521814558579045,-2.0868898080065463,-0.0017108290075638077,0.16327084798437141,001800
27,LG_Corp,Conglomerate,2017,Q4,0.03606110324321354,-0.0038935514155022943,-0.014072677408296208,-0.07976984160686218,-0.03456710237460592,-0.0038321911788929963,0.1072020855292471,003550
27,Namyang_Dairy_Products,Agriculture_&_Food,2017,Q4,-0.13918979428902886,-0.0008264127413166733,0.18084116939856332,-4.726440073137165,-0.039206243256012296,-0.0009463002730525361,0.04533238825144399,003920
27,Hansol_Holdings,Conglomerate,2017,Q4,-0.10454117060443537,0.2621140194771343,0.04112150872016618,0.5191911993783573,0.2528131479551864,0.6524951730437296,-0.24847681609150052,004150
27,Nongshim,Agriculture_&_Food,2017,Q4,0.010290694485842087,-0.0062015034877642705,0.04251798088753578,0.5568154639094658,0.005549012165146805,-0.006615244155272704,0.021332008257165233,004370
27,Binggrae,Agriculture_&_Food,2017,Q4,-0.13358669399707168,0.005056071239829096,0.29628455634469064,1.0877371668512497,0.008048803070420663,-0.2843639779369027,0.042684408029380345,005180
27,Hyundai_Green_Food,Agriculture_&_Food,2017,Q4,-0.14608724200525908,-0.07092939354119476,-0.2987261364360334,1.3335558216462013,-0.11635033936760153,-0.07282065976532337,-0.04620034503345688,005440
27,SPC_Samlip,Agriculture_&_Food,2017,Q4,-0.2985653774104683,-0.05139114824842106,-0.28827825767032067,-3.9986521870142484,0.04317309691810711,-0.052911470361692636,0.18849575388677997,005610
27,Crown_Confectionery,Agriculture_&_Food,2017,Q4,-0.2968872848232848,-0.41747077332537597,-0.7970204267977035,-0.11580912051868775,-0.38927166101405186,-0.002626254056954158,-0.12510746405459147,005740
27,LS_Corp,Conglomerate,2017,Q4,0.07035358241758248,-0.0025724582946673458,0.012425973542449564,-1.4930474645932987,0.00101246587161552,-0.002943700561583773,-0.08951814047904008,006260
27,Ottogi,Agriculture_&_Food,2017,Q4,-0.09341568961201495,-0.017958673253329005,0.5829216652642478,0.34538666616497804,-0.008200821908171951,-0.018173126400485184,0.0873546804634553,007310
27,Muhak,Agriculture_&_Food,2017,Q4,-0.24624121518987335,0.0032968517228390004,0.37851035013047707,0.9687784668900615,-0.15041422581200647,0.01094649998189734,0.07790469669146258,033920
27,SK_Holdings,Conglomerate,2017,Q4,0.00921259574468091,0.007679186722967968,0.0014984872387886483,0.9159190199704441,-0.005158093798668162,0.0124781291007936,-0.029802087371678034,034730
27,Farmsco,Agriculture_&_Food,2017,Q4,-0.12570036363636358,-0.017275650441213486,0.09725661479433767,0.22123697323899882,0.005003940938722917,-0.03362964367511645,-0.010737962588315816,036580
27,Dongwon_F&B,Agriculture_&_Food,2017,Q4,-0.2092130649176599,-0.0018989811871468198,-0.4680954939266351,1.1320954464677195,-0.02421887644975218,0.028440333998643652,0.19235934845259645,049770
27,Halla_Holdings,Conglomerate,2017,Q4,-0.03231322118380056,0.009795115395446086,0.13502573376133442,2.830426437834631,-0.0009183598521194103,-0.01427594798773102,0.008774232533635403,060980
27,GS_Holdings,Conglomerate,2017,Q4,-0.05439976642335761,-0.001833126402514651,0.0026833953791097764,-15.532018182620593,0.00022373546993426086,-0.0027592091559929255,-0.06256723088099875,078930
27,Samyang_Foods,Agriculture_&_Food,2017,Q4,-0.10041351456310674,0.0009302553999672725,-0.09058843311245113,0.37989660502051914,-0.17232783476226565,0.038538087772551854,-0.02245255257766619,145990
