,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,영업이익변화율,비유동자산변화율,이익잉여금변화율,Label,Code
18,Doosan_Corp,Conglomerate,2020,Q1,0.0,0.00067448751846233,-0.2209012925595808,-0.24103008673221038,-0.007964542966585553,-0.019698556927926658,-0.3278471153239161,000150
18,DL_Holdings,Conglomerate,2020,Q1,-0.19145807343458393,-0.04780246335357141,-0.0009332045533083644,0.43369233579807875,-0.06963706399193259,-0.05449619866870914,0.008475770750884765,000210
18,Dong-A_Socio_Holdings,Conglomerate,2020,Q1,0.16695116583705819,-0.016375961457602672,-0.4084141966800374,6.011531956488695,-0.016921462015144995,-0.03411688275349145,-0.037853822232031376,000640
18,Hanwha_Corp,Conglomerate,2020,Q1,-0.07238431806376888,0.015568865073632865,-0.04534382974631668,0.9278245942571786,-0.005734645662159643,0.021625911287632693,-0.19176351956096152,000880
18,CJ_Corp,Conglomerate,2020,Q1,0.10366045440800392,0.0065111253775759215,-0.01088315041454413,-4.3176920899013735,0.005106075742739247,0.010545275190710912,-0.1372881091127359,001040
18,LG_International,Conglomerate,2020,Q1,-0.19427136701547346,-0.19337362805709923,0.13878819716181412,1.0245016662455115,0.01812853130547676,-0.26196616920585836,-0.1956876468853778,001120
18,Orion_Corp,Agriculture_&_Food,2020,Q1,0.05577040407892922,0.006218952959116009,0.0033552706477012473,-22.039350268680746,8.383369734199508e-05,-0.43009542142673385,-0.1280236803319417,001800
18,LG_Corp,Conglomerate,2020,Q1,-0.020098031793136094,-0.029675840821208332,0.08168798007712763,-16.963794482723028,0.002173927450284552,-0.04785286394462074,-0.008764312100196486,003550
18,Namyang_Dairy_Products,Agriculture_&_Food,2020,Q1,-0.1855966255102322,0.016817128036192286,-0.004452630935712687,-22.736564409869352,0.0006557713661673459,0.016504462165055744,-0.13066365279161626,003920
18,Hansol_Holdings,Conglomerate,2020,Q1,-0.1283874223292361,-0.030346546731733426,-0.006015391707961726,-2.9881831464963575,-0.0013532924756298748,-0.2510643243848374,-0.11997686786825038,004150
18,Nongshim,Agriculture_&_Food,2020,Q1,-0.10463026156367192,-0.008396744858928162,-0.0007254885026197755,-2.926806417662663,-0.02490037701766301,-0.008717470297038732,0.3945942271174264,004370
18,Binggrae,Agriculture_&_Food,2020,Q1,-0.1088710847004906,0.019394360713471892,-0.19414717638698686,9.111351449988742,-0.023122313240184766,0.8119134429516685,0.05880931068734871,005180
18,Hyundai_Green_Food,Agriculture_&_Food,2020,Q1,-0.057052559656443284,0.05071053675799542,0.06636078004512147,0.003809798672826603,0.07316340625510998,-0.005001411243322984,-0.24727539261861978,005440
18,SPC_Samlip,Agriculture_&_Food,2020,Q1,-0.17449152525420755,0.015254518747779389,0.1523276444483671,0.7010832151132531,-0.0006954747215528467,0.016222850590304372,-0.11670783367268897,005610
18,Crown_Confectionery,Agriculture_&_Food,2020,Q1,-0.14165290007083234,-0.008247784683496073,-0.052121736831235,-82.17184756914139,0.0005719519376384818,-0.013600768601023105,-0.06556689554369624,005740
18,LS_Corp,Conglomerate,2020,Q1,-0.06381750155548806,0.003004986306272661,-0.0020146080515739406,1.3247043783956536,0.012948388014689671,0.010196444458192455,-0.2003874620065221,006260
18,Ottogi,Agriculture_&_Food,2020,Q1,-0.1192159122866975,-0.01556134169287926,-0.2741926093027165,-1.4264459321073573,-0.026543995268713427,-0.01609088997333541,0.05331327663069979,007310
18,Muhak,Agriculture_&_Food,2020,Q1,-0.1565504882419631,0.10291978174980154,0.13061401369441517,1.2365794575448077,0.08342517425880391,0.1055885816358263,-0.23490752252566596,033920
18,SK_Holdings,Conglomerate,2020,Q1,0.20055084666959078,-0.05728688291089412,-0.008399430735799074,-25.34400981668837,-0.0030395751591605347,-0.07776381517548914,-0.16689473437153504,034730
18,Farmsco,Agriculture_&_Food,2020,Q1,-0.2558829880015091,0.027086748975308605,-0.1311936080183731,-3.4072381329075263,0.023701581083801826,0.03952847565664985,-0.10608887356567423,036580
18,Dongwon_F&B,Agriculture_&_Food,2020,Q1,-0.09178472951998859,-0.014428732246130949,-0.012439745756446685,-3.056543379512929,-0.06426397265163009,0.5399461790622588,-0.06825721822854844,049770
18,Halla_Holdings,Conglomerate,2020,Q1,-0.0007041155534851656,-0.003470782477113188,0.35987190466066854,-0.5254388679086177,-0.012573266317585707,0.0011257456690192402,-0.21393217530210576,060980
18,GS_Holdings,Conglomerate,2020,Q1,-0.044448206319321906,-0.0005153077809627593,0.24102031984578165,-6.905201549748578,9.043706149813868e-05,-0.0007633220212110992,-0.08764104459152947,078930
18,Samyang_Foods,Agriculture_&_Food,2020,Q1,-0.04697715856711059,0.005300304784115251,-0.28523089552968894,3.665835825855766,0.01275366456235627,-0.0846173825008878,-0.2105017834903952,145990
