,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,영업이익변화율,비유동자산변화율,이익잉여금변화율,Label,Code
23,Doosan_Corp,Conglomerate,2018,Q4,0.30786219039743284,0.013176231783023962,0.005006379117792004,0.42375896149490544,-0.006149277662536257,0.05249173545011787,-0.048920234849536226,000150
23,DL_Holdings,Conglomerate,2018,Q4,0.08077439818280213,0.010795360866090342,0.20212946326972725,0.4319441607811294,-0.0036384638817694714,0.012794267168145357,0.38122201956557783,000210
23,Dong-A_Socio_Holdings,Conglomerate,2018,Q4,0.10267010874174004,0.16209821409130853,-0.1924070556489188,1.2550640413998404,0.07799500972432405,0.2332457542116142,0.10011090845446671,000640
23,Hanwha_Corp,Conglomerate,2018,Q4,0.0382783137904042,-0.024296724220013832,-0.04223565769944937,0.5415465871859214,0.03071140222006552,-0.03561117352449372,0.0870147024924071,000880
23,CJ_Corp,Conglomerate,2018,Q4,-0.04379072301480451,-0.0018241234889764257,0.019385911893585295,0.2252471600072561,-0.014525718565627788,-0.0028189272266914145,0.08214202488759925,001040
23,LG_International,Conglomerate,2018,Q4,-0.09124490257332156,0.011446538188160993,0.036180133175691354,-98.75269630737392,0.04268065861495218,0.03180356122831962,-0.17733653899298074,001120
23,Orion_Corp,Agriculture_&_Food,2018,Q4,-0.31163225854663873,-0.0026072594948924888,0.03550112612611245,0.1346450880051806,0.0034949823676022618,-0.2031017832477573,0.05057685827525525,001800
23,LG_Corp,Conglomerate,2018,Q4,0.007917259276199384,-0.00680038383213355,0.4933448563377538,-0.0021151039573594765,0.002510917896369369,-0.012561962785432756,0.09536172287126642,003550
23,Namyang_Dairy_Products,Agriculture_&_Food,2018,Q4,0.007863841071990655,0.0012652723749220218,0.26796436794811385,-3.5681037421496864,-0.004935241531481616,0.001241452476746674,0.10168648462510257,003920
23,Hansol_Holdings,Conglomerate,2018,Q4,0.11364856238890106,0.12210599557346125,-0.17732459275868928,0.5555714621077386,0.12468379680910324,1.295284638811785,0.12761122519081539,004150
23,Nongshim,Agriculture_&_Food,2018,Q4,-0.24132408041645248,-0.00883411632898956,0.02385355285456281,-0.5073084506614782,-0.018820579120811365,-0.008735818530305695,0.1763965575532575,004370
23,Binggrae,Agriculture_&_Food,2018,Q4,0.26045370671194795,0.02299855405755591,0.2344988731832388,1.4476662612856512,0.010012550432065281,0.2424951035717664,0.09276048110403937,005180
23,Hyundai_Green_Food,Agriculture_&_Food,2018,Q4,-0.011621961746300386,-0.006960771707087199,0.140514495874147,0.14084976192150223,0.03375627161153627,-0.030470070683007888,0.14905407403439874,005440
23,SPC_Samlip,Agriculture_&_Food,2018,Q4,0.052824299938824426,-0.04649843950202004,0.33610869506132357,-1.7585174184144248,-0.04667801175936903,-0.04977029255339893,0.0652879536315119,005610
23,Crown_Confectionery,Agriculture_&_Food,2018,Q4,-0.08555311329630558,0.0012818625522539318,0.06666942352945127,1.0098676885219806,0.0009409105643155558,0.0005680895008302045,-0.08405575821219996,005740
23,LS_Corp,Conglomerate,2018,Q4,-0.08022051368675145,-0.09225264814388678,0.781527678127932,-104.67848309975268,-0.0358843788403953,-0.10598011136950869,-0.1540763792699389,006260
23,Ottogi,Agriculture_&_Food,2018,Q4,-0.1319834130271225,-0.0177707915394707,-1.1372115656101482,0.17671486862116614,-0.023706022161981144,-0.018516736766470254,0.10043219359502897,007310
23,Muhak,Agriculture_&_Food,2018,Q4,0.015286590388284083,0.04874086257840682,-1.5774950648879194,0.2768808773541739,0.03631071918309203,0.04985247149136007,0.020110908454466725,033920
23,SK_Holdings,Conglomerate,2018,Q4,0.11644678557100833,-0.03674387683408398,-0.03378907995075542,0.6526133410337858,-0.027033630591327906,-0.05630862020558047,0.04190503182477223,034730
23,Farmsco,Agriculture_&_Food,2018,Q4,-0.23333222339313509,0.03993454372893568,0.05000518467728299,0.18171543708175075,-0.25381011542537135,0.026247693554334428,-0.06256036385411129,036580
23,Dongwon_F&B,Agriculture_&_Food,2018,Q4,0.008985685853532675,0.003142581086250207,0.01676478404142745,0.8181675784754987,0.007169333490023355,-0.09289233826382426,0.10251606573811732,049770
23,Halla_Holdings,Conglomerate,2018,Q4,-0.0851458306421436,0.043922383534656495,0.0029453058282109534,1.8218403622680697,0.04006313427412311,0.04276722095691332,0.2009041711548199,060980
23,GS_Holdings,Conglomerate,2018,Q4,0.013837323925906675,-0.002341606960998277,0.13221738656817839,-13.446740858505564,0.0006051663098068927,-0.0035169660971350325,0.06431424379704256,078930
23,Samyang_Foods,Agriculture_&_Food,2018,Q4,-0.11344892041921172,0.03278637567105014,0.2989773633306756,1.7726989403698317,-0.04021065937138424,0.10221371696734238,-0.1070051272488266,145990
