,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,영업이익변화율,비유동자산변화율,이익잉여금변화율,Label,Code
10,Doosan_Corp,Conglomerate,2022,Q1,0.21133524785023414,0.003688978534823195,-0.5215653575029571,1.544819098530279,-0.07040648845748398,0.0020258474522785175,-0.06810196658570933,000150
10,DL_Holdings,Conglomerate,2022,Q1,-0.17137325112026716,-0.03958622507782028,0.19231050073957412,55.80133618385497,0.015345980421482053,-0.021308956872318374,0.08271770554543821,000210
10,Dong-A_Socio_Holdings,Conglomerate,2022,Q1,0.013365704703025994,-0.02584103660426229,-0.142543157721698,15.793672225757588,0.0011600022914540764,-0.039783818097539836,0.070743364846935,000640
10,Hanwha_Corp,Conglomerate,2022,Q1,-0.06038060798133979,0.008296715963407864,0.004630210677561197,0.5715987215052467,-0.00012028165151511949,0.012202849238451274,0.08103137370874613,000880
10,CJ_Corp,Conglomerate,2022,Q1,-0.1356138871337087,-0.002845249961662688,-0.006478284676215251,-4.060620788272118,0.0006623326478456537,-0.004591037336294068,0.08659892155545425,001040
10,LG_International,Conglomerate,2022,Q1,-0.21211013717105892,-0.05798969977837087,-0.5789428333768525,0.17864490757158602,-0.054700403477110804,-0.04422056179281442,0.3601081620022607,001120
10,Orion_Corp,Agriculture_&_Food,2022,Q1,-0.01996762863030734,0.010396642162661673,0.00843714842080312,-6.006456225253842,0.0037931931973068655,-9.468226499093175,-0.027144055079465434,001800
10,LG_Corp,Conglomerate,2022,Q1,-0.11580544707307734,-0.01214706463383508,-0.14270413412721172,-12.436209898035315,0.002761352239980752,-0.014246278527114908,0.023814789579562505,003550
10,Namyang_Dairy_Products,Agriculture_&_Food,2022,Q1,-0.036799792139622894,0.018703824223903376,0.000837674356544249,-0.0765331974780743,0.008851853308732838,0.018315492620922247,0.06468443247238281,003920
10,Hansol_Holdings,Conglomerate,2022,Q1,-0.10244998645513093,-0.0008370436205860088,-0.025848514417175394,-4.186217007580345,0.002764296887628803,-0.0010184617425637033,0.06957986209127058,004150
10,Nongshim,Agriculture_&_Food,2022,Q1,0.1368224948264828,-0.0014376240851139421,-0.010847900384512998,-0.03767911344220254,0.0033770423260756077,-0.0021580799081273305,0.019784385937645532,004370
10,Binggrae,Agriculture_&_Food,2022,Q1,-0.04504137494299171,0.013289815055639753,-0.4341467584721297,1.9041654549967175,-0.012715550870961767,1.5217122344957457,0.09447661100581045,005180
10,Hyundai_Green_Food,Agriculture_&_Food,2022,Q1,-0.05512744598190551,0.007967198551997234,-0.03614376057843227,-1.6811126533391185,0.013227314955976954,-0.007072443339017465,0.13093963858007376,005440
10,SPC_Samlip,Agriculture_&_Food,2022,Q1,-0.06715377581645453,0.0038868813090860987,0.03457552883705506,0.5372459755098034,0.029408487006310824,0.004195764014453318,0.3456362001194396,005610
10,Crown_Confectionery,Agriculture_&_Food,2022,Q1,-0.03330096196364067,-0.011625462357482297,-0.017745546043181903,26.124290633997973,0.00021594237662092564,-0.01811135880878112,0.1691826067644378,005740
10,LS_Corp,Conglomerate,2022,Q1,-0.13734073171769612,-0.021311978778530527,0.0010203937519419615,-0.3890449751376903,-0.006544825028329537,-0.023992833498836408,0.05721679479862582,006260
10,Ottogi,Agriculture_&_Food,2022,Q1,-0.056022050399014825,-0.023814744612902672,0.25570471642697723,-1.0598221415875972,0.010299208733196563,-0.02490331468085283,0.05860568368751472,007310
10,Muhak,Agriculture_&_Food,2022,Q1,-0.22057924942541438,0.020881897718386666,0.037802084746907605,-3.386937502372823,0.02418891348923835,0.02112424653291134,0.2950078792962971,033920
10,SK_Holdings,Conglomerate,2022,Q1,-0.039464483976219294,-0.023536257451343356,-0.037093157430475365,-2.1795118906161877,-0.0456916804065135,-0.03152496332478916,0.03785485860500646,034730
10,Farmsco,Agriculture_&_Food,2022,Q1,-0.004262500425179134,0.028272617124779353,-4.4628079068465e-05,2.088713722588575,-0.005736453560289734,0.0408486901242856,0.11320107489866155,036580
10,Dongwon_F&B,Agriculture_&_Food,2022,Q1,-0.040160146678874395,-0.021969478320756686,0.0026791723117685073,-2.3046883323753016,0.06159178242906671,0.5480771611408076,-0.004502310482520283,049770
10,Halla_Holdings,Conglomerate,2022,Q1,-0.16050816917084787,-0.010738338354705723,0.035344553196665185,-0.7582025484003379,-0.010917139617623084,-0.004973919843721086,-0.03179326215036242,060980
10,GS_Holdings,Conglomerate,2022,Q1,-0.11386643815411686,-0.03938892967042795,-0.0023302414349331,-19.988856214208326,-0.017625155353855337,-0.058954881874222265,0.20363876093890182,078930
10,Samyang_Foods,Agriculture_&_Food,2022,Q1,-0.09347190213458084,-0.021214493714962313,-0.45002408783184156,1.2680677571227492,-0.0017771351369908484,-0.09895199053189474,-0.08431297026055101,145990
