,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,영업이익변화율,비유동자산변화율,이익잉여금변화율,Label,Code
33,Doosan_Corp,Conglomerate,2016,Q2,-0.0182690238505401,-0.05403127463360091,-0.056462947506525696,-1.1675538538679602,-0.018185832399669977,-0.08611326030231758,0.059021170163139826,000150
33,DL_Holdings,Conglomerate,2016,Q2,0.34780436460302727,-0.0038308777806288496,-0.06521745957130287,-1.016410796698589,0.001192477415282167,-0.0034195489020401038,-0.15891805249138258,000210
33,Dong-A_Socio_Holdings,Conglomerate,2016,Q2,0.20404071717583802,0.00779173061280547,0.862868708618763,1.495702784089724,-0.005932208172638731,0.023555580402214504,-0.15236923210322162,000640
33,Hanwha_Corp,Conglomerate,2016,Q2,-0.11831280701512563,-0.02338842889808368,0.13896463459713082,-0.05351073597396949,-0.01130099412211294,-0.02782782752995927,0.0030952417698560924,000880
33,CJ_Corp,Conglomerate,2016,Q2,-0.2375133813102118,-0.003558826977634766,-0.0072292199775858546,0.7366765580435821,-2.998635143214301e-05,-0.004545587279831453,0.03915629593514758,001040
33,LG_International,Conglomerate,2016,Q2,0.047661786316195,-0.0010706903796626754,-0.2393885654418182,-3.3174136296871914,-0.058116076750714285,-0.0034126845813029494,0.05758012684537369,001120
33,Orion_Corp,Agriculture_&_Food,2016,Q2,-0.2326318191442512,-0.0010344717346546517,-0.018276932877049568,0.3052714073143963,-0.006360994631070316,-0.0011200660028105602,0.02540226547542347,001800
33,LG_Corp,Conglomerate,2016,Q2,-0.046037126664759925,-0.0032697452834240526,-0.04739992075684163,0.893057958122573,0.00012569422252217688,-0.0055957477022468005,-0.06416338391802595,003550
33,Namyang_Dairy_Products,Agriculture_&_Food,2016,Q2,0.09810699538563405,-0.013030719419212966,0.19925423295573153,-2.7223651060540877,0.0030317113324968004,-0.012882603226104461,-0.1499262220562829,003920
33,Hansol_Holdings,Conglomerate,2016,Q2,0.1358520173635689,-0.004545096144156213,-2.419968383612693,0.04547276840648984,-0.02499546362570082,-0.009897092041784905,-0.09340685104584373,004150
33,Nongshim,Agriculture_&_Food,2016,Q2,-0.12141102375321756,-0.00612638442825264,0.20368961434244914,0.8281181286527772,-0.008573434334518959,-0.006493477010582893,-0.0590958508082576,004370
33,Binggrae,Agriculture_&_Food,2016,Q2,-0.0068250534647624275,-0.004218359236114244,0.14858791219877743,-5.715947888773787,0.02393667263633148,-1.9420546648583596,-0.017183873896280684,005180
33,Hyundai_Green_Food,Agriculture_&_Food,2016,Q2,-0.23719744362312647,0.01332860608306441,0.04789121403052987,0.27093477111252984,0.03262489121738055,-0.020044772680589018,-0.042713433908599316,005440
33,SPC_Samlip,Agriculture_&_Food,2016,Q2,-0.2534530717606884,-0.032305658519557134,0.11399869358440795,-1.2036628476313251,0.008557721781451755,-0.0446446146537558,-0.11381416066741251,005610
33,Crown_Confectionery,Agriculture_&_Food,2016,Q2,-0.07088712990824304,-0.01607116241624329,-0.00714554766102915,0.05339538352747164,-0.005681390398843966,-0.016953414479806028,-0.23359657980082543,005740
33,LS_Corp,Conglomerate,2016,Q2,0.08701457193763734,-0.008508711048629714,-0.01122546513437217,0.08564458140729325,-0.008259044757631395,-0.009841499852528246,0.2553473563186912,006260
33,Ottogi,Agriculture_&_Food,2016,Q2,-0.3075720189176102,-0.02638211762193876,-0.05079721842817464,-0.18633507939600613,-0.005306243830301094,-0.03436006418630311,-0.09069299680167142,007310
33,Muhak,Agriculture_&_Food,2016,Q2,-0.07117986700821695,-0.020625392085228844,-0.0,-0.29585624077582184,0.0009032949881446761,-0.032295654445108735,-0.32048473969714647,033920
33,SK_Holdings,Conglomerate,2016,Q2,-0.10971781550785127,-0.00016014115346973945,-0.020108293981125236,0.9051713173364768,-0.0005737407023194141,-0.0006247176338107785,-0.07987463184663232,034730
33,Farmsco,Agriculture_&_Food,2016,Q2,-0.30691639434894213,-0.00939456067672051,0.04825227031109869,-0.016790479992745633,-0.020221113385233247,-0.015067403999617479,0.11412925741685062,036580
33,Dongwon_F&B,Agriculture_&_Food,2016,Q2,-0.16195460754813745,-0.005513295846068633,0.00017930679909250458,0.8350499102942968,-0.00401170646878013,-0.0,-0.1465658346801888,049770
33,Halla_Holdings,Conglomerate,2016,Q2,-0.17298290901204463,-0.05162658795684538,-0.0015159219947704639,0.6173112373672325,0.03758915009099961,-0.007165404143725684,0.13553377882137202,060980
33,GS_Holdings,Conglomerate,2016,Q2,0.14554893788127896,-0.0017884358057422833,0.0003742552972355595,0.37368574766355145,-0.012405108040069335,-0.0028292251047234984,-0.18712306169261134,078930
33,Samyang_Foods,Agriculture_&_Food,2016,Q2,-0.09440836265050569,-0.0303222677865016,-0.01316246807610355,-0.15392383150605893,-0.02004771295315,-0.012288096086217504,-0.009802657090980108,145990
