,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,영업이익변화율,비유동자산변화율,이익잉여금변화율,Label,Code
8,Doosan_Corp,Conglomerate,2022,Q3,-0.17416914717588708,-0.05856229340504937,0.13225393477488445,0.5563839335626599,0.08036067819292292,-0.05664330520026328,0.23248859387923604,000150
8,DL_Holdings,Conglomerate,2022,Q3,0.3278752199402504,0.00020523442456932273,-0.0008709658369132622,0.9951645335051398,0.006237330355696069,0.0001117024765715513,-0.1133258648703858,000210
8,Dong-A_Socio_Holdings,Conglomerate,2022,Q3,0.05905809393449801,-0.01482625276874816,-0.03194200848413198,5.01071996195278,-0.007693879726293762,-0.022559669147247163,0.07398984951238477,000640
8,Hanwha_Corp,Conglomerate,2022,Q3,-0.018147012256829353,-0.007237971369640883,0.02824601545351768,-2.160412601059381,0.0013753316884543842,-0.010248470889103078,0.0308205276457557,000880
8,CJ_Corp,Conglomerate,2022,Q3,0.08097439349396938,-0.0009535689376702905,-0.04540291952661257,0.7609286832989623,-0.007009046459044432,-0.0015323501314974397,-0.02827562295174267,001040
8,LG_International,Conglomerate,2022,Q3,0.09672583858067459,-0.1402223741241715,-0.005205317064289616,-0.08230819093419917,-0.10622636804219554,-0.1085253789393481,0.2873913302144029,001120
8,Orion_Corp,Agriculture_&_Food,2022,Q3,0.21604506487206127,-0.00045639803937502776,0.0034073849574335346,-2.5188679067456534,-0.0031242688693531306,-0.008317968410022525,0.07529066252051485,001800
8,LG_Corp,Conglomerate,2022,Q3,0.17427504708874061,-0.000543681552779729,-0.025255252510986814,-1.0529316717122001,0.009447877491376655,-0.012522186684126746,0.02533285661334185,003550
8,Namyang_Dairy_Products,Agriculture_&_Food,2022,Q3,0.07444167943904208,0.011082078720600075,-0.002520565974511557,0.12704753654084577,0.008175820241458243,0.010844471955456347,0.1337249990144913,003920
8,Hansol_Holdings,Conglomerate,2022,Q3,0.018719491533185056,-0.008924782693163547,0.009628472193156101,-0.35985207042819267,0.0009599949015939302,-0.011631827292083674,0.1032343854642378,004150
8,Nongshim,Agriculture_&_Food,2022,Q3,0.05362540020537877,-0.008287126066724992,-0.014356629935419862,5.359902425952998,0.008808670044463507,-0.009231360901859276,0.1964306873036623,004370
8,Binggrae,Agriculture_&_Food,2022,Q3,0.013381800901376778,-0.02575101616995812,-0.05268563022338024,-0.21057666225967275,0.006887653551416739,-0.8859307084649504,-0.05932416829302008,005180
8,Hyundai_Green_Food,Agriculture_&_Food,2022,Q3,0.028445061747667727,0.014034229276911447,0.07879463263107322,-0.00489385344766613,0.025420719725139262,-0.01657385668710165,-0.0936343810587995,005440
8,SPC_Samlip,Agriculture_&_Food,2022,Q3,-0.05688591692731665,-0.03614090372761458,0.02416830608314946,0.02910079475129046,-0.01509995984068535,-0.038328332825550815,0.27069296137108956,005610
8,Crown_Confectionery,Agriculture_&_Food,2022,Q3,-0.09215394875201993,0.0013959619249863664,-0.0215829414692863,1.9663916876392675,0.000518599185690416,0.00216665090610213,-0.05300690543370547,005740
8,LS_Corp,Conglomerate,2022,Q3,0.36051984803942394,-0.01830375129425943,-2.864223186961782,-1.5232388229774112,-0.25807589091556693,-0.03629813128720438,-0.03502360847381797,006260
8,Ottogi,Agriculture_&_Food,2022,Q3,0.11416648388944961,-0.017773394919140983,0.22217506820038413,0.1438056822622502,-0.00047674488380744506,-0.018623123174466905,0.1669865689532634,007310
8,Muhak,Agriculture_&_Food,2022,Q3,-0.1940256065060306,0.05731251694998396,-0.007908238032818371,-0.28344401733823377,0.058635254388558655,0.057690107463005846,-0.12555398303001303,033920
8,SK_Holdings,Conglomerate,2022,Q3,0.04994528746486335,0.0012808399317844055,0.0009204564288104455,0.0639721238789801,-0.02776280324474345,-0.0011393574784186455,-0.028617383456496642,034730
8,Farmsco,Agriculture_&_Food,2022,Q3,-0.05157277631735138,0.24151025351235922,0.005500088250520174,0.2917681514139048,0.01641770559926614,0.3640535021591934,-0.07668212659513142,036580
8,Dongwon_F&B,Agriculture_&_Food,2022,Q3,-0.018999242516465203,-0.0328002820102411,0.21388461813102022,-2.4695548218181913,-0.08008923949855884,-0.6732975475801126,0.0682352504413159,049770
8,Halla_Holdings,Conglomerate,2022,Q3,0.05536089656145404,-0.09611186133086047,0.09003284078286566,-1.2136894521919497,-0.024724424324302552,-0.10291581531650973,-0.0428828534612203,060980
8,GS_Holdings,Conglomerate,2022,Q3,0.11804335901121077,-0.0033460424896525343,-0.07056376160737265,-0.27257962645493095,-0.004584449234654953,-0.004909587148957062,0.0674972352904679,078930
8,Samyang_Foods,Agriculture_&_Food,2022,Q3,-0.06677895258633654,0.005287250697706081,-0.002481367640254639,0.20316809277986003,0.014826008200384933,-0.02353532392478752,-0.00965610242625009,145990
