video_id,published_at,view_count
NdEmKgPhrP8,2023-05-14T22:00:11Z,1527
FoHweZ5iX3Q,2023-05-14T01:30:05Z,2068
0iifHxmPDWQ,2023-05-13T01:00:00Z,2659
vyjBvCo8Qus,2023-05-12T21:24:31Z,4833
W4PxePYeio4,2023-05-12T10:00:19Z,7001
fIbgRawCh0I,2023-05-12T07:39:47Z,5148
QcC58FizcNQ,2023-05-12T07:37:38Z,1056
p-_yBWN4H1k,2023-05-12T07:04:25Z,1049
8VOxBH2IPtU,2023-05-12T07:05:26Z,2873
oqErJjiJ58E,2023-05-12T06:23:37Z,1056
OKQanNTqR8k,2023-05-12T03:12:04Z,2142
TwZ6qeGMsJE,2023-05-12T03:07:37Z,1296
uPrbVi39a4Q,2023-05-12T03:06:16Z,1860
DF-fxGhrYLk,2023-05-12T01:49:49Z,1858
Wz_E6iIpf-8,2023-05-12T01:14:57Z,1720
BZkOAv7APb8,2023-05-12T01:05:56Z,5520
COzjk-aALUQ,2023-05-11T23:59:45Z,1726
pXcwJLJW4oo,2023-05-11T23:39:44Z,1447
e4A8nVGy7H0,2023-05-11T08:15:57Z,1941
UEOt5WwneKw,2023-05-11T08:15:52Z,2526
4foua1gYCN4,2023-05-11T07:49:22Z,1322
FNuf-YhQIgU,2023-05-11T07:34:01Z,3280
wXOWhWksuf0,2023-05-11T07:34:15Z,6704
CYVk_LKzN0I,2023-05-11T03:11:01Z,1557
tQ9NsF5fE94,2023-05-11T03:12:44Z,3843
-VGiLfsExds,2023-05-11T03:07:21Z,2660
SqRllEWJNTg,2023-05-11T01:21:05Z,12777
2PvGB2uJEQ4,2023-05-11T01:20:26Z,6504
K4qDY04yJgQ,2023-05-11T01:19:11Z,2114
Wlzv5eydme4,2023-05-10T23:36:41Z,2443
Ddd6XdBIJqA,2023-05-10T07:37:59Z,3576
fPPvo3o_m80,2023-05-10T06:56:54Z,2299
UvcgT_401XA,2023-05-10T06:52:40Z,4065
hdaNWaFG-Rw,2023-05-10T06:37:42Z,1972
rt3I0sH7M3Y,2023-05-10T03:19:57Z,2648
miWsyJTDzQA,2023-05-10T03:14:37Z,4350
AUG7fAYDMsw,2023-05-10T03:14:43Z,2508
MX6kbtT-XDc,2023-05-10T01:09:04Z,2774
r0qwnj_Ubpk,2023-05-09T23:35:30Z,1192
6wqmI26henI,2023-05-09T08:33:11Z,4918
fagpoMYYLaM,2023-05-09T07:37:05Z,3213
j_29bnebYx4,2023-05-09T07:05:53Z,7317
W_1J8xmeXlQ,2023-05-09T07:07:14Z,2551
hoFfysOX-ZA,2023-05-09T03:17:50Z,4154
xnPo0m2Is1k,2023-05-09T03:15:11Z,2750
2RQ0BlpqDck,2023-05-09T03:03:47Z,1367
F6x5PC10SCM,2023-05-09T01:55:37Z,1133
dA1YQhpuZa4,2023-05-09T01:11:53Z,2360
UKINClfpKlA,2023-05-09T01:09:53Z,2311
cGFYo_l80ng,2023-05-09T01:08:46Z,2193
9kKoFkHLYbc,2023-05-09T00:21:06Z,1284
7aJJ3PN4Izs,2023-05-08T09:00:04Z,3957
N_kGkEcEM1Y,2023-05-08T08:21:29Z,4471
JpkNdFtQ0-w,2023-05-08T07:40:28Z,4023
j59unqnciYU,2023-05-08T06:54:57Z,6934
ENtr854n2pg,2023-05-08T06:52:26Z,2017
BdyUVTsCATA,2023-05-08T04:00:06Z,1057
Yl7abATU094,2023-05-08T03:30:08Z,1920
i7914hJJIrk,2023-05-08T03:18:43Z,1713
ubkB0K-EZoA,2023-05-08T03:16:05Z,1655
Pl0JAkWPjjw,2023-05-08T03:16:17Z,5383
8h00Gkp5D0g,2023-05-08T03:00:06Z,4610
u0SZsJtt7co,2023-05-08T01:11:06Z,1307
2gB4fx-Y3a4,2023-05-08T01:07:29Z,3513
Ry1F4Y1lwkc,2023-05-08T00:31:15Z,2260
0HBIRym2jxs,2023-05-07T23:59:21Z,5494
OetMrH1T_HE,2023-05-07T23:56:23Z,1268
b4u0vrz-Q_I,2023-05-07T23:54:30Z,3407
g8rgVtFIVXY,2023-05-06T03:22:20Z,1235
iAoBBnrcIM0,2023-05-04T07:38:47Z,7289
LztwfhtMIeI,2023-05-04T06:52:06Z,5089
PavZWm88CtM,2023-05-04T06:28:45Z,3422
hg0wBDJnlqg,2023-05-04T03:18:02Z,3245
RYrX_XtL-d8,2023-05-04T03:16:30Z,4545
Ihvg9pbn9uM,2023-05-04T03:15:19Z,3773
MyIFQq1aQVA,2023-05-04T03:00:08Z,1860
kcnnFwRvivY,2023-05-04T02:57:03Z,17437
QzZ9x-EcIx8,2023-05-04T00:36:37Z,1301
dQDt3UQzMBk,2023-05-03T23:52:00Z,1130
NGFVT9gGEz4,2023-05-03T21:29:49Z,1667
adAufM5Ag0s,2023-05-03T08:29:14Z,1332
31TVyosk-pE,2023-05-03T07:39:05Z,1647
9UIWbHfC91U,2023-05-03T07:37:03Z,2254
MUg8o6V7P3M,2023-05-03T06:53:15Z,5102
qetZkJd3KZs,2023-05-03T06:52:10Z,10984
QowovHp8uh4,2023-05-03T06:23:56Z,11063
Hksi_vQyM5I,2023-05-03T03:20:02Z,1613
tCyqjUQKM0U,2023-05-03T01:13:26Z,2047
ETpyByuT5Qc,2023-05-03T01:09:54Z,2342
9BbvyEoK_q8,2023-05-03T00:01:20Z,1193
SpG6d3V0muw,2023-05-02T21:30:00Z,2943
lHVgwrgFkIg,2023-05-02T08:15:24Z,2937
stsZnI1GDzo,2023-05-02T07:42:18Z,2802
wOT0exxIEzw,2023-05-02T06:59:38Z,4718
_wnK85XBcn4,2023-05-02T06:56:59Z,4548
IrH_mjb_m8Q,2023-05-02T06:22:38Z,1836
Yukvf1N2ODM,2023-05-02T06:20:54Z,2419
NbLNiM3gkwI,2023-05-02T03:14:03Z,5528
KbpfZXloHug,2023-05-02T03:14:56Z,2831
l-qPcEK6qAg,2023-05-02T01:09:25Z,1903
REZa8-QUb9w,2023-05-02T01:08:15Z,1037
8Bnrgf0XVsM,2023-05-02T00:15:51Z,1396
_iN0NLNV0Fk,2023-05-01T09:00:30Z,22763
XHYbYaC73mo,2023-05-01T09:00:14Z,1433
QtsXiCce2a4,2023-04-30T22:00:09Z,1662
Ce4_hUZHm7g,2023-04-28T10:00:15Z,9097
G5oGFK92wHs,2023-04-28T08:09:49Z,1136
bvfoMnn9o24,2023-04-28T08:09:57Z,1110
AJpMKHmLbA4,2023-04-28T07:35:05Z,6304
VYnNCuldXBc,2023-04-28T06:54:28Z,4423
EUTyFs5fnPo,2023-04-28T05:59:39Z,3130
ih6kWmdoBGc,2023-04-28T03:13:11Z,4275
rXJvIHOBHbI,2023-04-28T03:13:48Z,46665
A-3nHgu0rs8,2023-04-28T03:09:42Z,1382
DtF9OAyqgbU,2023-04-28T01:13:59Z,1871
l7IaqY0sGCs,2023-04-28T01:14:08Z,1081
neLpPU2WYnU,2023-04-28T00:11:10Z,1250
H9Ifsxj1ZvI,2023-04-27T07:36:40Z,4049
RgsYMURVx2A,2023-04-27T06:12:18Z,4769
ppYy3liUO-Q,2023-04-27T03:11:53Z,3173
jr_niS25Bdo,2023-04-27T03:10:00Z,3732
nwL6XCinNL0,2023-04-27T03:02:13Z,2000
CvIfV2bZiEw,2023-04-27T01:04:48Z,7573
_wq1FCP_icQ,2023-04-27T01:05:03Z,4526
coWvyq9rBVI,2023-04-26T23:50:23Z,1039
bsfwJNaR_Gs,2023-04-26T23:21:17Z,1012
vCepD-IPiak,2023-04-26T08:16:45Z,1776
7Od2xGatPes,2023-04-26T06:50:34Z,4585
SFxyyTkwGbQ,2023-04-26T06:49:35Z,8450
qKPxRb1cGu0,2023-04-26T05:30:12Z,3415
g_guM2JNtwE,2023-04-26T03:21:05Z,9110
sCoOqOLqfrM,2023-04-26T03:20:13Z,2085
Y_uIlmDcyU0,2023-04-26T03:21:24Z,2590
BsuuVMyMLI4,2023-04-26T01:20:45Z,2332
ORDXCFKGZKY,2023-04-26T01:18:04Z,108709
UN5T8FvEenI,2023-04-26T01:14:08Z,1930
