Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2019,Q1,20190515,BS,유동자산,2019.03.31 현재,"139,838,000,000"
2019,Q1,20190515,BS,비유동자산,2019.03.31 현재,"2,269,099,000,000"
2019,Q1,20190515,BS,자산총계,2019.03.31 현재,"2,408,937,000,000"
2019,Q1,20190515,BS,유동부채,2019.03.31 현재,"267,363,000,000"
2019,Q1,20190515,BS,비유동부채,2019.03.31 현재,"33,660,000,000"
2019,Q1,20190515,BS,부채총계,2019.03.31 현재,"301,023,000,000"
2019,Q1,20190515,BS,자본금,2019.03.31 현재,"161,000,000,000"
2019,Q1,20190515,BS,이익잉여금,2019.03.31 현재,"1,863,618,000,000"
2019,Q1,20190515,BS,자본총계,2019.03.31 현재,"2,107,914,000,000"
2019,Q1,20190515,IS,영업이익,2019.01.01 ~ 2019.03.31,77947000000
2019,Q1,20190515,IS,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,86195000000
2019,Q1,20190515,IS,당기순이익,2019.01.01 ~ 2019.03.31,82627000000
2019,Q1,20190515,IS,당기순이익(손실),2019.01.01 ~ 2019.03.31,82627000000
2019,Q2,20190814,BS,유동자산,2019.06.30 현재,"279,186,000,000"
2019,Q2,20190814,BS,비유동자산,2019.06.30 현재,"2,295,220,000,000"
2019,Q2,20190814,BS,자산총계,2019.06.30 현재,"2,574,406,000,000"
2019,Q2,20190814,BS,유동부채,2019.06.30 현재,"231,816,000,000"
2019,Q2,20190814,BS,비유동부채,2019.06.30 현재,"235,529,000,000"
2019,Q2,20190814,BS,부채총계,2019.06.30 현재,"467,345,000,000"
2019,Q2,20190814,BS,자본금,2019.06.30 현재,"161,000,000,000"
2019,Q2,20190814,BS,이익잉여금,2019.06.30 현재,"1,862,765,000,000"
2019,Q2,20190814,BS,자본총계,2019.06.30 현재,"2,107,061,000,000"
2019,Q2,20190814,IS,영업이익,2019.01.01 ~ 2019.06.30,-5655000000
2019,Q2,20190814,IS,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,-721000000
2019,Q2,20190814,IS,당기순이익,2019.01.01 ~ 2019.06.30,-825000000
2019,Q2,20190814,IS,당기순이익(손실),2019.01.01 ~ 2019.06.30,-825000000
2019,Q3,20191114,BS,유동자산,2019.09.30 현재,"206,671,000,000"
2019,Q3,20191114,BS,비유동자산,2019.09.30 현재,"2,314,147,000,000"
2019,Q3,20191114,BS,자산총계,2019.09.30 현재,"2,520,818,000,000"
2019,Q3,20191114,BS,유동부채,2019.09.30 현재,"169,906,000,000"
2019,Q3,20191114,BS,비유동부채,2019.09.30 현재,"240,757,000,000"
2019,Q3,20191114,BS,부채총계,2019.09.30 현재,"410,663,000,000"
2019,Q3,20191114,BS,자본금,2019.09.30 현재,"161,000,000,000"
2019,Q3,20191114,BS,이익잉여금,2019.09.30 현재,"1,865,859,000,000"
2019,Q3,20191114,BS,자본총계,2019.09.30 현재,"2,110,155,000,000"
2019,Q3,20191114,IS,영업이익,2019.01.01 ~ 2019.09.30,1128000000
2019,Q3,20191114,IS,법인세차감전 순이익,2019.01.01 ~ 2019.09.30,4576000000
2019,Q3,20191114,IS,당기순이익,2019.01.01 ~ 2019.09.30,3116000000
2019,Q3,20191114,IS,당기순이익(손실),2019.01.01 ~ 2019.09.30,3116000000
2019,Q4,20200330,BS,유동자산,2019.12.31 현재,"143,311,000,000"
2019,Q4,20200330,BS,비유동자산,2019.12.31 현재,"3,359,646,000,000"
2019,Q4,20200330,BS,자산총계,2019.12.31 현재,"3,502,957,000,000"
2019,Q4,20200330,BS,유동부채,2019.12.31 현재,"73,307,000,000"
2019,Q4,20200330,BS,비유동부채,2019.12.31 현재,"233,296,000,000"
2019,Q4,20200330,BS,부채총계,2019.12.31 현재,"306,603,000,000"
2019,Q4,20200330,BS,자본금,2019.12.31 현재,"161,000,000,000"
2019,Q4,20200330,BS,이익잉여금,2019.12.31 현재,"2,974,174,000,000"
2019,Q4,20200330,BS,자본총계,2019.12.31 현재,"3,196,354,000,000"
2019,Q4,20200330,IS,영업이익,2019.01.01 ~ 2019.12.31,-28161000000
2019,Q4,20200330,IS,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,-32232000000
2019,Q4,20200330,IS,당기순이익,2019.01.01 ~ 2019.12.31,-33276000000
2019,Q4,20200330,IS,당기순이익(손실),2019.01.01 ~ 2019.12.31,-33276000000
