,name,year,quarter,sector,Relative Return,자산총계 변화율,전체 주식 수 변화율,이자수익 변화율,부채총계 변화율,실업률 변화율,전체 주주 수 변화율,비유동부채 변화율,법인세차감전 순이익 변화율,자본총계 변화율,Label,Code
14,Samsung_SDS,2021,Q2,IT 서비스,0.015434341406042648,0.0014078718536177925,-0.0,-0.01335070298268512,0.07858920197036767,0.11023622047244086,-0.0,0.015313970411184208,0.16120506778336974,-0.016485541388128633,-0.09632698669243511,018260
13,NAVER_Corp,2021,Q2,IT 서비스,0.22773921793564778,-0.06728673522872541,-0.0,-0.06629470069567422,-0.037587363802472185,0.11023622047244086,-0.0,-0.24023206830392496,-0.18237952298812843,-0.07854139984195863,0.059454488394569356,035420
13,NCSOFT,2021,Q2,IT 서비스,-0.14565554444851758,0.04296190324089122,-0.06492193667159296,-0.04653967116766502,0.23684720182429408,0.11023622047244086,-0.06492193667159296,-0.024130532776718283,-0.1470524973630909,-0.06492193667159296,-0.12584566579723958,036570
