,name,year,quarter,sector,Relative Return,자산총계 변화율,전체 주식 수 변화율,이자수익 변화율,부채총계 변화율,실업률 변화율,전체 주주 수 변화율,비유동부채 변화율,법인세차감전 순이익 변화율,자본총계 변화율,Label,Code
15,Samsung_SDS,2021,Q1,IT 서비스,-0.21637727915322452,-0.029574355974120836,-0.0,-0.02932168181774703,-0.26985246395753126,-0.016000000000000014,-0.0,-0.23732406807353668,0.161847610175488,0.013692391992615627,0.015434341406042648,018260
14,NAVER_Corp,2021,Q1,IT 서비스,-0.2740003283729124,-0.22083762801067364,-0.0,-0.07576142666437957,-0.895903692465873,-0.016000000000000014,-0.0,-4.223453172316372,0.09457244382392005,-0.07569221084811617,0.22773921793564778,035420
14,NCSOFT,2021,Q1,IT 서비스,-0.10781088963445404,-0.05879641651162837,-0.07228421605608815,-0.015023693235479028,-0.4296143864917097,-0.016000000000000014,-0.07228421605608815,-0.1220968132557485,0.3261049157146755,-0.07228421605608815,-0.14565554444851758,036570
