,name,year,quarter,sector,Relative Return,자산총계 변화율,전체 주식 수 변화율,이자수익 변화율,부채총계 변화율,실업률 변화율,전체 주주 수 변화율,비유동부채 변화율,법인세차감전 순이익 변화율,자본총계 변화율,Label,Code
13,Samsung_SDS,2021,Q3,IT 서비스,-0.09632698669243511,-0.006280779864990205,-0.0,-0.006720900015789684,0.04386107820724927,0.1504424778761062,-0.0,0.024144616391876705,-0.012686056365459386,-0.01681817943071917,-0.04418348527349884,018260
12,NAVER_Corp,2021,Q3,IT 서비스,0.059454488394569356,-0.05058060610826054,-0.0,-0.06885933669520505,-0.04191413625746354,0.1504424778761062,-0.0,-0.023419350424098928,-0.2181078764690274,-0.05374008446227552,0.014127480611279636,035420
12,NCSOFT,2021,Q3,IT 서비스,-0.12584566579723958,-0.08343652263672485,-0.0693884792654833,-0.017848819057531967,-0.41145813024991695,0.1504424778761062,-0.0693884792654833,-0.7529006812101067,-0.0767313708665831,-0.0693884792654833,-0.18052554212472427,036570
