,0
K_전체 주식 수 변화율,0.20244950654810664
K_전체 주주 수 변화율,0.14281467185525898
K_특정 증권 등 소유 증감 수 변화율,0.13540952550848398
K_특정 증권 등 소유 수 변화율,0.10076510851185384
K_특정 증권 등 소유 증감 비율 변화율,0.08625754841817189
