,name,year,quarter,sector,Relative Return,자산총계 변화율,전체 주식 수 변화율,이자수익 변화율,부채총계 변화율,실업률 변화율,전체 주주 수 변화율,비유동부채 변화율,법인세차감전 순이익 변화율,자본총계 변화율,Label,Code
2,Samsung_SDS,2024,Q2,IT 서비스,-0.0801593067649013,0.014197085289652578,-0.0,0.0035032700507242544,0.1357518780924074,3.3306690738754696e-16,-0.0,0.06042362328264206,0.13797647008279446,-0.0177047061326725,-0.11847393823442137,018260
1,NAVER_Corp,2024,Q2,IT 서비스,-0.20881472858026864,-0.003720642447593514,-0.0,-0.4817120123696397,0.037740072981841566,3.3306690738754696e-16,-0.0,-0.007463190310809553,-0.3604488054296262,-0.01943032924567656,-0.12907458695821175,035420
1,NCSOFT,2024,Q2,IT 서비스,-0.21224335419066073,0.030053216528622806,-0.0,0.027666816099919642,0.0651154856477889,3.3306690738754696e-16,-0.0,0.011758724626521722,0.24303295568147154,0.020256752743651463,-0.11958368654965867,036570
