,name,year,quarter,sector,Relative Return,자산총계 변화율,전체 주식 수 변화율,이자수익 변화율,부채총계 변화율,실업률 변화율,전체 주주 수 변화율,비유동부채 변화율,법인세차감전 순이익 변화율,자본총계 변화율,Label,Code
22,Samsung_SDS,2019,Q2,IT 서비스,0.09648385946551702,-0.0038518898043820027,-0.058613750503914375,-0.010491486406240853,0.09114275050477572,-0.017241379310344973,-0.058613750503914375,-0.07882513639496103,-0.1218025554759552,-0.028163232462523613,-0.07988708956410935,018260
21,NAVER_Corp,2019,Q2,IT 서비스,-0.02506421551936506,-0.0393558280910935,-0.05848274565743461,-0.058257807310353016,0.033281304629962816,-0.017241379310344973,-0.05785808632837086,-0.049638577038466414,-0.007609910883967341,-0.06496974336243055,-0.0773766005346025,035420
21,NCSOFT,2019,Q2,IT 서비스,0.017957250733337128,0.031234376945276865,-0.05873151952000355,-0.0267866323648414,0.23736207359242745,-0.017241379310344973,-0.05873151952000355,0.06389297505408065,-0.3067657092546616,-0.05873151952000355,-0.03212072134741441,036570
