code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
80,Hite_Jinro,생활소비재,2019,Q4,"643,041,402,742","2,488,971,259,760","3,132,012,662,502","1,242,828,514,810","807,377,896,908","2,050,206,411,718","292,460,521,099","1,081,806,250,784",503945230593.0,31388925011.0,12740047261.0,-18953867771.0,-18953867771.0,"368,842,230,000",,,,,,,,,,
1040,CJ_Corp,생활소비재,2019,Q4,"79,889,999,000","2,900,422,114,000","2,980,312,113,000","92,209,701,000","104,178,290,000","196,387,991,000","1,718,919,485,000","2,783,924,122,000",,10165006000.0,17706166000.0,15874819000.0,15874819000.0,"179,047,370,000",,,,,,,,,,
1680,Daesang,생활소비재,2019,Q4,"872,766,785,104","1,335,229,766,705","2,207,996,551,809","680,451,302,783","522,307,396,621","1,202,758,699,404","735,515,959,314","1,005,237,852,405",616513164084.0,9341023637.0,37115896697.0,24843805616.0,24843805616.0,"36,018,248,000",,,,,,,,,,
1800,Orion_Corp,생활소비재,2019,Q4,"6,542,064,158","1,923,618,951,721","1,930,161,015,879","14,736,740,745","23,386,126,855","38,122,867,600","8,681,315,071","1,892,038,148,279",3844047688.0,494764144.0,3035848296.0,-6494585476.0,-6494585476.0,"31,322,711,000",,,,,,,,,,
2790,AmoreG,생활소비재,2019,Q4,"569,166,583,504","1,469,543,312,853","2,038,709,896,357","16,240,887,065","34,641,978,436","50,882,865,501","1,221,903,516,097","1,987,827,030,856",,-2283833384.0,-15069017730.0,-14666807214.0,-14666807214.0,"47,997,075,000",,,,,,,,,,
3920,Namyang_Dairy_Products,생활소비재,2019,Q4,"405,045,223,882","713,707,903,618","1,118,753,127,500","100,840,641,255","117,904,728,593","218,745,369,848","917,057,795,803","900,007,757,652",258079619698.0,-851157533.0,-2026057436.0,-1700959785.0,-1700959785.0,"4,433,310,000",,,,,,,,,,
4370,Nongshim,생활소비재,2019,Q4,"750,893,973,769","1,746,046,480,387","2,496,940,454,156","516,795,186,467","63,760,193,074","580,555,379,541","1,836,791,702,914","1,916,385,074,615",486246992307.0,12010041918.0,19802871185.0,16172991326.0,16172991326.0,"30,413,210,000",,,,,,,,,,
5180,Binggrae,생활소비재,2019,Q4,"391,782,301,443","285,234,855,894","677,017,157,337","93,124,139,478","19,065,077,880","112,189,217,358","39,752,477,728","564,827,939,979",182048710271.0,-549059918.0,1672998484.0,2376540655.0,2376540655.0,"49,756,205,000",,,,,,,,,,
5300,Lotte_Chilsung_Beverage,생활소비재,2019,Q4,"770,941,930,031","2,413,636,672,855","3,184,578,602,886","906,480,613,729","1,069,021,219,417","1,975,501,833,146","1,842,669,837,285","1,209,076,769,740",504691855742.0,-7180501188.0,-170514053185.0,-102818092946.0,-102818092946.0,"4,384,385,000",,,,,,,,,,
5440,Hyundai_Green_Food,생활소비재,2019,Q4,"416,472,452,000","1,279,048,650,000","1,695,521,102,000","172,308,724,000","157,141,884,000","329,450,608,000","836,631,062,000","1,366,070,494,000",385794285000.0,13450842000.0,4776335000.0,2031959000.0,2031959000.0,"48,852,241,000",,,,,,,,,,
5610,SPC_Samlip,생활소비재,2019,Q4,"219,126,650,579","735,635,233,237","954,761,883,816","297,978,432,666","340,568,825,323","638,547,257,989","297,850,046,766","316,214,625,827",369930312371.0,17814592747.0,14212871636.0,14134485722.0,14134485722.0,"43,145,045,000",,,,,,,,,,
5740,Crown_Confectionery,생활소비재,2019,Q4,"1,658,263,975","334,178,649,327","335,836,913,302","52,938,517,361","8,867,364,733","61,805,882,094","166,193,107,927","274,031,031,208",3207238948.0,51183232.0,-23198725663.0,-22594010279.0,-22594010279.0,"7,724,036,500",,,,,,,,,,
7070,GS_Retail,생활소비재,2019,Q4,"733,163,674,579","4,853,955,943,999","5,587,119,618,578","1,464,479,429,467","1,958,160,098,926","3,422,639,528,393","1,943,604,173,359","2,164,480,090,185",2124657556158.0,34744798252.0,-9633660931.0,-11571307875.0,-11571307875.0,"77,000,000,000",,,,,,,,,,
7310,Ottogi,생활소비재,2019,Q4,"513,514,944,911","1,187,566,641,754","1,701,081,586,665","410,819,862,012","127,757,422,580","538,577,284,592","1,133,281,620,359","1,162,504,302,073",523139638252.0,20513210924.0,14640653130.0,11584869366.0,11584869366.0,"18,026,185,000",,,,,,,,,,
15760,Korea_Electric_Power_Corporation_(KEPCO),생활소비재,2019,Q4,"8,741,190,000,000","101,068,065,000,000","109,809,255,000,000","18,123,140,000,000","40,227,541,000,000","58,350,681,000,000","33,783,976,000,000","51,458,574,000,000",14760772000000.0,-1369458000000.0,-1579268000000.0,-1067911000000.0,-1067911000000.0,"4,053,578,000,000",,,,,,,,,,
33780,KT&G,생활소비재,2019,Q4,"4,314,192,739,869","4,798,584,899,636","9,112,777,639,505","1,251,513,027,508","81,180,959,586","1,332,693,987,094","888,251,673,785","7,780,083,652,411",747890426094.0,257098103633.0,197648003755.0,140605018235.0,140605018235.0,"954,959,485,000",,,,,,,,,,
33920,Muhak,생활소비재,2019,Q4,"92,486,052,253","531,953,345,777","624,439,398,030","93,461,356,755","15,156,894,471","108,618,251,226","501,536,126,829","515,821,146,804",34862790942.0,-3092759040.0,2144640822.0,79885250.0,79885250.0,"5,700,000,000",,,,,,,,,,
36460,Korea_Gas_Corporation,생활소비재,2019,Q4,"8,427,929,742,967","28,831,584,081,032","37,259,513,823,999","8,648,451,071,349","21,906,862,013,683","30,555,313,085,032","4,293,419,567,113","6,704,200,738,967",6676891644498.0,391741165862.0,55463464644.0,-61841551076.0,-61841551076.0,"1,765,112,780,906",,,,,,,,,,
36580,Farmsco,생활소비재,2019,Q4,"333,330,269,835","507,422,965,813","840,753,235,648","509,994,703,953","13,249,069,122","523,243,773,075","217,572,242,975","317,509,462,573",255498929282.0,1717173608.0,-20240471410.0,-21799313735.0,-21799313735.0,"18,363,971,500",,,,,,,,,,
49770,Dongwon_F&B,생활소비재,2019,Q4,"452,920,908,636","706,135,202,783","1,159,056,111,419","286,381,261,296","296,717,410,811","583,098,672,107","44,474,276,006","575,957,439,312",383672122086.0,7144708160.0,3468302415.0,405215119.0,405215119.0,"19,295,620,000",,,,,,,,,,
51900,LG_Household & Health Care,생활소비재,2019,Q4,"1,009,793,904,180","3,083,981,160,646","4,093,775,064,826","793,017,321,664","36,390,837,960","829,408,159,624","3,151,083,532,133","3,264,366,905,202",1105025366644.0,188233476090.0,166513794007.0,120520211313.0,120520211313.0,"88,589,470,000",,,,,,,,,,
78520,Able_C&C,생활소비재,2019,Q4,"136,666,598,346","241,335,246,594","378,001,844,940","68,964,165,711","38,014,239,025","106,978,404,736","94,206,067,126","271,023,440,204",92982160054.0,8554659019.0,-25283662048.0,-23486947250.0,-23486947250.0,"13,516,729,500",,,,,,,,,,
90430,Amorepacific,생활소비재,2019,Q4,"1,363,248,695,076","3,586,984,959,833","4,950,233,654,909","407,790,973,247","167,008,909,379","574,799,882,626","3,728,972,262,678","4,375,433,772,283",833681551003.0,42276051465.0,19476957986.0,-2961133221.0,-2961133221.0,"34,508,160,000",,,,,,,,,,
97950,CJ_CheilJedang,생활소비재,2019,Q4,"2,214,168,080,000","7,955,142,190,000","10,677,387,530,000","2,991,730,223,000","3,050,990,258,000","6,042,720,481,000","3,078,597,040,000","4,634,667,049,000",1359770803000.0,11658231000.0,-202447358000.0,-181373889000.0,-181373889000.0,"81,908,095,000",,,,,,,,,,
115390,Lock_&_Lock,생활소비재,2019,Q4,"131,262,702,882","537,758,581,950","669,021,284,832","37,924,990,839","39,077,914,695","77,002,905,534","259,031,315,147","592,018,379,298",51412515093.0,-5647543570.0,24242253877.0,21791587172.0,21791587172.0,"27,500,000,000",,,,,,,,,,
139480,Emart,생활소비재,2019,Q4,"1,806,545,883,113","13,444,886,220,147","15,251,432,103,260","3,326,974,396,915","3,324,566,783,454","6,651,541,180,369","2,906,676,809,194","8,599,890,922,891",3227917796635.0,25333009067.0,113913739760.0,88372943233.0,88372943233.0,,,,,,,,,,,
145990,Samyang_Foods,생활소비재,2019,Q4,"615,295,000,000","1,204,987,000,000","1,820,282,000,000","295,246,000,000","470,191,000,000","765,437,000,000","188,661,000,000","1,054,845,000,000",390852000000.0,-6018000000.0,-7785000000.0,-2991000000.0,-2991000000.0,"53,299,000,000",,,,,,,,,,
161890,KOLMAR_Korea,생활소비재,2019,Q4,"307,019,951,150","699,704,273,716","1,006,724,224,866","357,383,898,352","165,459,766,898","522,843,665,250","242,087,801,401","483,880,559,616",208296241612.0,12288208095.0,6441887315.0,5941726606.0,5941726606.0,"11,440,590,000",,,,,,,,,,
192820,COSMAX,생활소비재,2019,Q4,"334,407,169,318","416,127,245,324","750,534,414,642","366,577,414,719","81,580,091,886","448,157,506,605","163,465,911,670","302,376,908,037",184616950660.0,13221014685.0,6339057284.0,5145502275.0,5145502275.0,"5,024,754,500",,,,,,,,,,
