code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
80,Hite_Jinro,생활소비재,2018,Q4,"867,586,288,587","2,449,113,402,039","3,316,699,690,626","1,567,567,295,740","532,765,192,290","2,100,332,488,030","227,021,472,911","1,216,367,202,596",414239137121.0,21256280282.0,8375883929.0,4411502121.0,4411502121.0,"368,842,230,000",,,,,,,,,,
1040,CJ_Corp,생활소비재,2018,Q4,"53,528,228,000","2,758,417,010,000","2,811,945,238,000","49,584,193,000","108,655,327,000","158,239,520,000","1,718,914,435,000","2,653,705,718,000",,8738225000.0,12714063000.0,8640029000.0,8640029000.0,"157,914,810,000",,,,,,,,,,
1680,Daesang,생활소비재,2018,Q4,"660,797,750,855","1,169,567,401,371","1,830,365,152,226","484,915,248,012","425,604,774,876","910,520,022,888","648,333,823,121","919,845,129,338",531721366026.0,7751362752.0,-2530138924.0,-4733451231.0,-4733451231.0,"36,018,248,000",,,,,,,,,,
1800,Orion_Corp,생활소비재,2018,Q4,"26,766,248,973","1,888,861,272,205","1,915,627,521,178","7,891,663,843","1,986,280,745","9,877,944,588","29,594,212,646","1,905,749,576,590",3812892711.0,1297446116.0,6984975773.0,5097786900.0,5097786900.0,"31,322,146,500",,,,,,,,,,
2790,AmoreG,생활소비재,2018,Q4,"321,822,411,545","1,438,686,891,379","1,760,509,302,924","5,745,076,801","42,615,899,572","48,360,976,373","1,129,719,219,405","1,712,148,326,551",,312316375.0,4095840646.0,3281878909.0,3281878909.0,"44,450,975,000",,,,,,,,,,
3920,Namyang_Dairy_Products,생활소비재,2018,Q4,"470,802,522,080","548,456,569,771","1,045,543,473,643","142,951,286,486","15,097,616,319","158,048,902,805","904,544,608,989","887,494,570,838",272763059801.0,4899687583.0,12176531173.0,5528585698.0,5528585698.0,"4,433,310,000",,,,,,,,,,
4370,Nongshim,생활소비재,2018,Q4,"877,680,149,188","1,529,020,099,730","2,406,700,248,918","456,700,512,911","55,648,453,014","512,348,965,925","1,815,616,896,933","1,894,351,282,993",476551872922.0,21445310429.0,29944831443.0,22378373956.0,22378373956.0,"30,413,210,000",,,,,,,,,,
5180,Binggrae,생활소비재,2018,Q4,"377,205,291,183","271,260,289,410","648,465,580,593","95,370,272,236","12,943,998,761","108,314,270,997","30,907,686,970","540,151,309,596",169428917379.0,-10651854710.0,-9562075557.0,-7165523350.0,-7165523350.0,"49,756,205,000",,,,,,,,,,
5300,Lotte_Chilsung_Beverage,생활소비재,2018,Q4,"670,444,609,604","2,531,312,757,367","3,201,757,366,971","646,366,687,149","1,363,430,766,993","2,009,797,454,142","1,987,379,242,047","1,191,959,912,829",539364586305.0,5805935995.0,-119459511278.0,-82046427211.0,-82046427211.0,"4,384,385,000",,,,,,,,,,
5440,Hyundai_Green_Food,생활소비재,2018,Q4,"396,238,454,000","1,246,103,696,000","1,642,342,150,000","150,641,914,000","149,839,845,000","300,481,759,000","802,757,861,000","1,341,860,391,000",375340424000.0,14529106000.0,36207136000.0,28123205000.0,28123205000.0,"48,852,241,000",,,,,,,,,,
5610,SPC_Samlip,생활소비재,2018,Q4,"179,416,146,719","414,744,710,322","594,160,857,041","277,212,139,673","24,598,145,227","301,810,284,900","273,986,068,085","292,350,572,141",289925745780.0,20336789767.0,16413471321.0,12506563083.0,12506563083.0,"43,145,045,000",,,,,,,,,,
5740,Crown_Confectionery,생활소비재,2018,Q4,"1,305,073,851","355,717,427,298","357,022,501,149","47,872,121,283","11,555,435,593","59,427,556,876","189,699,732,293","297,594,944,273",2589832365.0,-34608490.0,-75361368.0,171355568.0,171355568.0,"7,724,036,500",,,,,,,,,,
7070,GS_Retail,생활소비재,2018,Q4,"653,186,692,671","3,257,903,739,050","3,911,090,431,721","1,463,088,265,015","344,937,414,767","1,808,025,679,782","1,874,033,859,445","2,103,064,751,939",2079927597096.0,22593955389.0,3165630401.0,3986184250.0,3986184250.0,"77,000,000,000",,,,,,,,,,
7310,Ottogi,생활소비재,2018,Q4,"656,668,313,195","997,789,117,976","1,654,457,431,171","406,246,400,529","149,129,733,027","555,376,133,556","1,069,686,608,569","1,099,081,297,615",489742436183.0,29843734953.0,29295121421.0,19346041199.0,19346041199.0,"18,026,185,000",,,,,,,,,,
15760,Korea_Electric_Power_Corporation_(KEPCO),생활소비재,2018,Q4,"8,916,468,000,000","98,569,911,000,000","107,486,379,000,000","18,223,846,000,000","35,180,764,000,000","53,404,610,000,000","36,390,335,000,000","54,081,769,000,000",15132147000000.0,-794437000000.0,-804046000000.0,-551571000000.0,-551571000000.0,"4,053,578,000,000",,,,,,,,,,
33780,KT&G,생활소비재,2018,Q4,"4,418,631,764,114","4,311,283,870,155","8,729,915,634,269","1,289,017,915,821","75,676,425,167","1,364,694,340,988","791,026,709,122","7,365,221,293,281",682918920067.0,240086994410.0,201519444427.0,135999959511.0,135999959511.0,"954,959,485,000",,,,,,,,,,
33920,Muhak,생활소비재,2018,Q4,"64,829,903,497","554,130,627,294","618,960,530,791","99,739,728,261","12,000,000,000","111,739,728,261","486,949,410,904","507,220,802,530",44104760148.0,-2930527256.0,-34665098545.0,-25549328811.0,-25549328811.0,"5,700,000,000",,,,,,,,,,
36460,Korea_Gas_Corporation,생활소비재,2018,Q4,"9,120,718,504,456","28,651,130,187,402","37,771,848,691,858","9,680,645,428,673","21,010,129,141,403","30,690,774,570,076","4,351,937,777,827","7,081,074,121,782",7293565434191.0,429526448569.0,90715137726.0,123014706848.0,123014706848.0,"1,765,112,780,906",,,,,,,,,,
36580,Farmsco,생활소비재,2018,Q4,"342,049,745,480","455,602,821,763","797,652,567,243","418,517,551,066","26,107,308,398","444,624,859,464","249,155,663,452","353,027,707,779",235878040340.0,5225310540.0,-4627542632.0,-5441680472.0,-5441680472.0,"18,363,971,500",,,,,,,,,,
49770,Dongwon_F&B,생활소비재,2018,Q4,"413,899,712,710","615,399,092,505","1,029,298,805,215","177,477,130,837","305,001,951,488","482,479,082,325","41,342,341,448","546,819,722,890",339895697293.0,5849582810.0,4156488609.0,3513966227.0,3513966227.0,"19,295,620,000",,,,,,,,,,
51900,LG_Household & Health Care,생활소비재,2018,Q4,"944,326,320,432","2,742,885,339,326","3,687,211,659,758","759,176,531,069","119,551,158,138","878,727,689,207","2,693,293,687,104","2,808,483,970,551",1017802268205.0,167768113992.0,154096738327.0,104221396251.0,104221396251.0,"88,589,470,000",,,,,,,,,,
78520,Able_C&C,생활소비재,2018,Q4,"235,631,271,347","126,195,024,712","361,826,296,059","54,655,303,637","2,035,671,432","56,690,975,069","122,420,217,409","305,135,320,990",92027699742.0,1514236838.0,1353035353.0,1027989730.0,1027989730.0,"13,516,729,500",,,,,,,,,,
90430,Amorepacific,생활소비재,2018,Q4,"1,074,549,004,391","3,604,392,050,517","4,678,941,054,908","330,367,534,923","111,762,829,305","442,130,364,228","3,490,112,254,943","4,236,810,690,680",799088274445.0,19820086114.0,8303372934.0,7558690978.0,7558690978.0,"34,508,160,000",,,,,,,,,,
97950,CJ_CheilJedang,생활소비재,2018,Q4,"1,455,668,444,000","7,133,331,821,000","8,589,526,374,000","2,221,443,271,000","1,606,759,196,000","3,828,202,467,000","3,211,277,619,000","4,761,323,907,000",1438353518000.0,13610316000.0,-77029812000.0,-79141234000.0,-79141234000.0,"81,908,095,000",,,,,,,,,,
