Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2022,Q1,20220516,BS,유동자산,2022.03.31 현재,"848,592,389,397"
2022,Q1,20220516,BS,비유동자산,2022.03.31 현재,"7,287,942,521,412"
2022,Q1,20220516,BS,자산총계,2022.03.31 현재,"8,136,534,910,809"
2022,Q1,20220516,BS,유동부채,2022.03.31 현재,"2,243,098,361,565"
2022,Q1,20220516,BS,비유동부채,2022.03.31 현재,"2,066,827,236,436"
2022,Q1,20220516,BS,부채총계,2022.03.31 현재,"4,309,925,598,001"
2022,Q1,20220516,BS,자본금,2022.03.31 현재,"49,225,905,000"
2022,Q1,20220516,BS,이익잉여금,2022.03.31 현재,"3,256,540,206,485"
2022,Q1,20220516,BS,자본총계,2022.03.31 현재,"3,826,609,312,808"
2022,Q1,20220516,IS,매출액,2022.01.01 ~ 2022.03.31,442991146577
2022,Q1,20220516,IS,영업이익,2022.01.01 ~ 2022.03.31,87259708905
2022,Q1,20220516,IS,법인세차감전 순이익,2022.01.01 ~ 2022.03.31,123404920429
2022,Q1,20220516,IS,당기순이익,2022.01.01 ~ 2022.03.31,101808834533
2022,Q1,20220516,IS,당기순이익(손실),2022.01.01 ~ 2022.03.31,101808834533
2022,Q2,20220816,BS,유동자산,2022.06.30 현재,"502,566,587,239"
2022,Q2,20220816,BS,비유동자산,2022.06.30 현재,"7,259,898,661,770"
2022,Q2,20220816,BS,자산총계,2022.06.30 현재,"7,762,465,249,009"
2022,Q2,20220816,BS,유동부채,2022.06.30 현재,"2,094,184,301,357"
2022,Q2,20220816,BS,비유동부채,2022.06.30 현재,"1,828,972,498,442"
2022,Q2,20220816,BS,부채총계,2022.06.30 현재,"3,923,156,799,799"
2022,Q2,20220816,BS,자본금,2022.06.30 현재,"49,225,905,000"
2022,Q2,20220816,BS,이익잉여금,2022.06.30 현재,"3,303,747,374,411"
2022,Q2,20220816,BS,자본총계,2022.06.30 현재,"3,839,308,449,210"
2022,Q2,20220816,IS,매출액,2022.01.01 ~ 2022.06.30,467026723528
2022,Q2,20220816,IS,영업이익,2022.01.01 ~ 2022.06.30,82502074554
2022,Q2,20220816,IS,법인세차감전 순이익,2022.01.01 ~ 2022.06.30,64387199133
2022,Q2,20220816,IS,당기순이익,2022.01.01 ~ 2022.06.30,48508771609
2022,Q2,20220816,IS,당기순이익(손실),2022.01.01 ~ 2022.06.30,48508771609
2022,Q3,20221114,BS,유동자산,2022.09.30 현재,"695,343,365,552"
2022,Q3,20221114,BS,비유동자산,2022.09.30 현재,"7,502,548,709,386"
2022,Q3,20221114,BS,자산총계,2022.09.30 현재,"8,197,892,074,938"
2022,Q3,20221114,BS,유동부채,2022.09.30 현재,"2,563,839,065,661"
2022,Q3,20221114,BS,비유동부채,2022.09.30 현재,"1,761,849,052,690"
2022,Q3,20221114,BS,부채총계,2022.09.30 현재,"4,325,688,118,351"
2022,Q3,20221114,BS,자본금,2022.09.30 현재,"49,225,905,000"
2022,Q3,20221114,BS,이익잉여금,2022.09.30 현재,"3,347,628,145,698"
2022,Q3,20221114,BS,자본총계,2022.09.30 현재,"3,872,203,956,587"
2022,Q3,20221114,IS,매출액,2022.01.01 ~ 2022.09.30,457885764867
2022,Q3,20221114,IS,영업이익,2022.01.01 ~ 2022.09.30,75077388599
2022,Q3,20221114,IS,법인세차감전 순이익,2022.01.01 ~ 2022.09.30,69836862818
2022,Q3,20221114,IS,당기순이익,2022.01.01 ~ 2022.09.30,44852538152
2022,Q3,20221114,IS,당기순이익(손실),2022.01.01 ~ 2022.09.30,44852538152
2022,Q4,20230315,BS,유동자산,2022.12.31 현재,"765,571,592,025"
2022,Q4,20230315,BS,비유동자산,2022.12.31 현재,"7,579,679,135,486"
2022,Q4,20230315,BS,자산총계,2022.12.31 현재,"8,345,250,727,511"
2022,Q4,20230315,BS,유동부채,2022.12.31 현재,"2,681,359,722,507"
2022,Q4,20230315,BS,비유동부채,2022.12.31 현재,"1,704,556,857,497"
2022,Q4,20230315,BS,부채총계,2022.12.31 현재,"4,385,916,580,004"
2022,Q4,20230315,BS,자본금,2022.12.31 현재,"49,225,905,000"
2022,Q4,20230315,BS,이익잉여금,2022.12.31 현재,"3,410,068,386,418"
2022,Q4,20230315,BS,자본총계,2022.12.31 현재,"3,959,334,147,507"
2022,Q4,20230315,IS,매출액,2022.01.01 ~ 2022.12.31,497803681140
2022,Q4,20230315,IS,영업이익,2022.01.01 ~ 2022.12.31,103187114403
2022,Q4,20230315,IS,법인세차감전 순이익,2022.01.01 ~ 2022.12.31,37312965760
2022,Q4,20230315,IS,당기순이익,2022.01.01 ~ 2022.12.31,52418196583
2022,Q4,20230315,IS,당기순이익(손실),2022.01.01 ~ 2022.12.31,52418196583
